Nested Sampling Global Log-Evidence           :   -0.139738321632020779E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.184153068240235451E+01  +/-    0.590701050066357730E-01

Dim No.       Mean        Sigma
   1    0.601987586624699797E-01    0.118828678846177155E-02
   2   -0.847054255454771088E+01    0.376020793719703469E-01
   3    0.548973344719210554E+00    0.895307116879107481E-02
   4    0.129407255734453464E+01    0.258351173060683299E-02
   5    0.106822656136237367E-01    0.336159528863417786E-03
   6    0.106554494850754033E+01    0.235414983328237912E-02
   7   -0.177789825703437998E+01    0.145848652467380019E+00
   8   -0.247494439493692181E+00    0.144566580163582353E-02
   9   -0.666116792536943780E-01    0.524600932739497858E-01
  10   -0.116297482653143269E+00    0.767619405964456176E-02
  11   -0.107369189741558027E+00    0.581753348351825902E-02
  12   -0.157268905342413640E+00    0.211544863066635593E-01
  13    0.521925218572286478E-01    0.546023237355975754E-02
  14   -0.107689464016349579E+01    0.411159818585533909E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.598152749136101197E-01
   2   -0.844085799296373196E+01
   3    0.531125061017021061E+00
   4    0.129530448236116480E+01
   5    0.107077617190446724E-01
   6    0.106398075302453687E+01
   7   -0.159538271437576973E+01
   8   -0.246783703096423446E+00
   9   -0.152236431583170934E+00
  10   -0.123055445839089631E+00
  11   -0.113938134147234554E+00
  12   -0.137791979344841331E+00
  13    0.541571087938646500E-01
  14   -0.107626865561159102E+01

MAP Parameters
Dim No.        Parameter
   1    0.589442401964643259E-01
   2   -0.841718115435768688E+01
   3    0.547241244055565845E+00
   4    0.129116421916800794E+01
   5    0.103194338148062115E-01
   6    0.106732073297446983E+01
   7   -0.213392875650425839E+01
   8   -0.248825760572753019E+00
   9    0.199726822267821125E-01
  10   -0.119357651711469115E+00
  11   -0.119526325741993511E+00
  12   -0.176502532171798177E+00
  13    0.461315034868748988E-01
  14   -0.108301100387722005E+01
