# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2024-09-29 at 11:01:56
#
# Requested input R.A. = 340.0314833333333 degrees
# Requested input Dec. = -5.003475 degrees
# Requested JD start = 2459372.8607985997 days
# Requested JD end = 2459972.8607985997 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 444 3 0 ZTF_r 1619403220815 0 3.1274 179.204 6.32269 26.162 7.6337e-06 0.0280344 0.111323 1.19602e-05 650 30. 0.091496 0.079455 19.9808 26.162 1 2459373.9032292 444120208 39.1796238579793 40.0982913503783 1.08689901778619 1.06505699416994 10.4262878503846 57.3390658046863 0.183060350768299 1.1098857011604 0.884415520539337 20.3899997711182 0.108000002801418 4.17000007629395 0.374000012874603 2458277.919120 2458374.817523 0
 1 444 3 0 ZTF_g 1619439660815 0 3.0287 101.061 5.03276 26.2814 1.26377e-05 0.0359633 -0.0896518 2.05222e-05 639 30. 0.087316 0.073217 20.3342 26.2814 1 2459373.9396644 444120108 -17.5201541379213 30.1945337569966 -0.645452661344467 0.953628808568279 30.7559943158928 45.8504620843421 0.675306993639384 1.06973097491457 0.830692885913368 20.8859998703003 0.0970000028610229 2.71399998664856 0.233999997377396 2458277.960474 2458374.774630 0
 2 444 3 0 ZTF_g 1621433640815 0 3.1547 101.384 6.02965 26.2675 1.08392e-05 0.0322801 -0.0549422 1.90977e-05 599 30. 0.088245 0.071571 20.1029 26.2675 1 2459375.9336458 444120108 -17.1594817693042 38.9293160013458 -0.490322921069601 0.958726768062729 -6.53079141724543 56.1640165665668 -0.117063861794794 1.08644156301997 0.830692885913368 20.8859998703003 0.0970000028610229 2.71399998664856 0.233999997377396 2458277.960474 2458374.774630 0
 3 444 3 0 ZTF_r 1623434050815 0 1.7265 197.841 7.40503 26.2326 4.1072e-06 0.0206968 0.104197 6.45595e-06 656 30. 0.072132 0.063979 20.4554 26.2326 1 2459377.9340509 444120208 -19.0443988026329 25.1118947320482 -0.843611684357469 1.02845082635036 -29.8819260651801 49.3084106704354 -0.610102458129327 1.0456125558278 0.884415520539337 20.3899997711182 0.108000002801418 4.17000007629395 0.374000012874603 2458277.919120 2458374.817523 0
 4 444 3 0 ZTF_g 1623456900815 0 2.2745 107.068 5.86947 26.3286 7.4415e-06 0.0278675 -0.0617476 1.18312e-05 651 30. 0.077014 0.056894 20.4858 26.3286 1 2459377.9569097 444120108 -37.4898377811035 28.3865551526672 -1.46911458511524 1.01909083591474 -86.6472658556067 49.626182547856 -1.75775841900125 1.05845406665899 0.830692885913368 20.8859998703003 0.0970000028610229 2.71399998664856 0.233999997377396 2458277.960474 2458374.774630 0
 5 444 3 0 ZTF_i 1624458190815 0 1.5652 247.71 7.09468 25.6241 1.758e-06 0.0203969 0.189851 8.07092e-06 649 30. 0.075774 0.06841 19.9812 25.6241 2 2459378.9581944 444120308 -12.7456002127471 22.4754896495173 -0.630820692812988 1.05305097742048 -34.2602159529263 45.3127164086044 -0.761176182145156 1.03860578717014 0.985144991517037 20.1359998321533 0.12899999320507 2.9760000705719 0.361000001430511 2458312.881100 2458672.951227 0
 6 444 3 0 ZTF_g 1626437520815 33554432 2.1524 25.1242 6.66686 24.7274 3.44202e-05 0.04336 -0.0502165 7.42624e-05 365 30. 0.080368 0.067079 18.7546 24.7274 1 2459380.9375231 444120108 24.3910135147667 30.1855215604798 0.898847394200043 0.982207545887932 10.6335803230805 54.5490936136309 0.196248872147776 1.05010802023306 0.830692885913368 20.8859998703003 0.0970000028610229 2.71399998664856 0.233999997377396 2458277.960474 2458374.774630 0
 7 444 3 0 ZTF_r 1626455620815 33554432 1.6317 38.5778 9.43844 24.4646 3.37744e-05 0.0496852 0.105857 5.54452e-05 474 30. 0.081126 0.066433 18.3298 24.4646 1 2459380.955625 444120208 -23.4708296073653 40.2644364224805 -0.648427786456952 0.980187771815411 -137.298157225498 81.4688235809396 -1.69663513155463 1.04507257916819 0.884415520539337 20.3899997711182 0.108000002801418 4.17000007629395 0.374000012874603 2458277.919120 2458374.817523 0
 8 444 3 0 ZTF_r 1630360830815 33556480 3.3329 75.8067 10.0748 25.2741 0.00499617 0.475873 0.254582 0.00792532 303 30. 0.171234 0.113938 18.5126 25.2741 1 2459384.8608333 444120208 27.2668499075993 51.3219116897141 0.590999268852334 0.956651722405766 51.4903039357998 72.1679089271634 0.718284551484161 1.09969351208149 0.884415520539337 20.3899997711182 0.108000002801418 4.17000007629395 0.374000012874603 2458277.919120 2458374.817523 0
