# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.8 on 2024-06-24 at 11:38:42
#
# Requested input R.A. = 246.8412083333333 degrees
# Requested input Dec. = 39.10918888888889 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460486.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 722 5 2 ZTF_r 444393191815 0 1.7426 156.105 5.67431 26.2751 3.6269e-06 0.0215759 0.105725 6.55692e-06 750 30. 0.039897 0.041649 20.6841 26.2751 2 2458198.8931944 722120218 46.7769731071279 29.082120402894 1.78920807094738 1.87732570444283 -118.08752476927 57.0555845221671 -2.08363216393932 1.03653856406368 3.26627914243188 17.1510004043579 0.115000002086163 7.2350001335144 0.551999986171722 2458155.058738 2458218.960810 0
 1 722 5 2 ZTF_r 444399071815 0 1.6453 155.95 5.58294 26.2798 4.2852e-06 0.0235195 0.111145 7.78273e-06 748 30. 0.042663 0.044778 20.7476 26.2798 2 2458198.8990741 722120218 30.815927708378 27.4965093140456 1.24667280008301 1.85840529137645 -26.8921504880955 53.8678587187108 -0.502586724492659 1.03736709445047 3.26627914243188 17.1510004043579 0.115000002086163 7.2350001335144 0.551999986171722 2458155.058738 2458218.960810 0
 2 722 5 2 ZTF_r 444433681815 0 1.5709 156.841 5.41186 26.2851 4.6157e-06 0.0242124 0.113025 8.40507e-06 744 30. 0.047463 0.044067 20.8211 26.2851 2 2458198.9336806 722120218 116.882287283292 29.2607416128313 4.44342826979896 1.72292760645455 101.38590479405 57.0143077774482 1.79023035927203 1.03959405245246 3.26627914243188 17.1510004043579 0.115000002086163 7.2350001335144 0.551999986171722 2458155.058738 2458218.960810 0
 3 722 5 2 ZTF_r 444452251815 0 1.4997 158.396 5.44494 26.2906 5.3409e-06 0.0260863 0.105748 9.77148e-06 745 30. 0.052772 0.043885 20.8382 26.2906 2 2458198.9522569 722120218 -19.9273707493441 27.7699150025463 -0.798234053975349 1.73983640498858 -225.670039542565 54.7788902895411 -4.14739946431822 1.03944091947201 3.26627914243188 17.1510004043579 0.115000002086163 7.2350001335144 0.551999986171722 2458155.058738 2458218.960810 0
 4 722 5 2 ZTF_r 444468471815 0 1.4954 158.03 5.35273 26.2991 5.7689e-06 0.0271883 0.10773 1.05123e-05 745 30. 0.052782 0.046037 20.8577 26.2991 2 2458198.9684722 722120218 28.2432414938951 26.0274859105786 1.20708296375255 1.38642588552214 -14.2017723782493 49.6815115555607 -0.287781544575695 1.04357637389121 3.26627914243188 17.1510004043579 0.115000002086163 7.2350001335144 0.551999986171722 2458155.058738 2458218.960810 0
 5 722 5 2 ZTF_r 444484321815 0 1.626 147.341 5.63339 26.2061 5.285e-06 0.02609 0.112241 9.67431e-06 748 30. 0.041781 0.051534 20.7038 26.2061 2 2458198.9843287 722120218 24.5708819833974 27.7706380883358 0.984214339907904 1.70629518397091 -242.151322320808 54.4629301789891 -4.47611291951457 1.04080661160044 3.26627914243188 17.1510004043579 0.115000002086163 7.2350001335144 0.551999986171722 2458155.058738 2458218.960810 0
 6 722 5 2 ZTF_g 449382261815 0 2.4756 197.843 7.33798 26.2254 1.03123e-05 0.0359684 -0.0502116 2.01938e-05 719 30. 0.050333 0.051023 20.1867 26.2254 2 2458203.8822685 722120118 -2.74025251213047 35.6134317856526 -0.0855916818928952 1.10233075736537 52.1065642838688 59.0150311770846 0.888883796991641 1.06863055268959 2.75924675244513 16.7600004196167 0.0560000017285347 5.81400012969971 0.263000011444092 2458167.064248 2458206.004028 0
 7 722 5 2 ZTF_g 449412751815 0 2.0751 204.915 6.0766 26.2559 7.509e-06 0.0313228 -0.0587137 1.38396e-05 751 30. 0.044716 0.04698 20.6195 26.2559 2 2458203.9127546 722120118 43.4257438715359 27.1348919513717 1.78022121001734 0.974588266472992 14.7393257806981 47.4670009997912 0.312608668660616 1.06578052861016 2.75924675244513 16.7600004196167 0.0560000017285347 5.81400012969971 0.263000011444092 2458167.064248 2458206.004028 0
 8 722 5 2 ZTF_g 450401771815 0 3.1222 202.468 8.28278 26.286 1.24879e-05 0.038143 -0.0925142 2.63506e-05 669 30. 0.060734 0.057092 19.8091 26.286 2 2458204.9017708 722120118 57.1804843158821 51.5594194410187 1.23365752459858 0.913973413757102 131.587482674481 77.4339816519319 1.71079581748283 1.05308775957979 2.75924675244513 16.7600004196167 0.0560000017285347 5.81400012969971 0.263000011444092 2458167.064248 2458206.004028 0
