Nested Sampling Global Log-Evidence           :   -0.562624115416989845E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.637383822470907901E+01  +/-    0.105459899416391237E+00

Dim No.       Mean        Sigma
   1    0.203737113109643875E+00    0.137305953522185516E-02
   2   -0.269041263990115311E+02    0.390586559846195946E+00
   3    0.160062936223410368E+01    0.403100286849034095E-02
   4    0.969304564860561935E+00    0.679522333580425686E-01
   5    0.183784860933846848E-01    0.244902685623866459E-03
   6    0.165738725717378821E+01    0.477907373823805055E-02
   7   -0.169952582836373778E+01    0.161646747453983414E+00
   8   -0.386721299492044646E-01    0.288802622470850680E-01
   9   -0.398834645450167580E+01    0.118594448422648435E+01
  10   -0.142862781456370741E+00    0.586597619635688614E-01
  11   -0.416228677170913802E-01    0.344492591128357298E-01
  12   -0.331737508809850312E+00    0.723889938950713352E-01
  13   -0.163954798765873183E+00    0.888298747637762676E-01
  14   -0.107160212025170454E+01    0.136298517648951508E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.203102438267212165E+00
   2   -0.270184650509606570E+02
   3    0.159491867186465353E+01
   4    0.950266907611874712E+00
   5    0.192297985675732655E-01
   6    0.166005256672517443E+01
   7   -0.144558792660893576E+01
   8   -0.487321153618130026E-01
   9   -0.560948385548691064E+01
  10   -0.148348761091391057E+00
  11   -0.333494291285668099E-01
  12   -0.250870963489398413E+00
  13   -0.197540667443736717E+00
  14   -0.107096862444986574E+01

MAP Parameters
Dim No.        Parameter
   1    0.201057585911771364E+00
   2   -0.270177690098646011E+02
   3    0.161033124675804462E+01
   4    0.924899342612245268E+00
   5    0.182213130561342321E-01
   6    0.164988809981816487E+01
   7   -0.194022704431272963E+01
   8   -0.702599509603596406E-01
   9   -0.176258999237673697E+01
  10   -0.154338619140903771E+00
  11   -0.531029981647268834E-01
  12   -0.268226238911297710E+00
  13   -0.325549222615349687E+00
  14   -0.108605786453429265E+01
