Nested Sampling Global Log-Evidence           :   -0.212545476334332240E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.685069324435374605E+00  +/-    0.624509904462098100E-01

Dim No.       Mean        Sigma
   1    0.804995095713079978E-01    0.691347450676263551E-02
   2   -0.137744528536515922E+02    0.389579832060246933E+00
   3    0.438302430681078381E+00    0.123813122388343258E+00
   4    0.119465526259771515E+01    0.143027925908159326E-01
   5    0.102105872160928954E-01    0.703253351530492145E-03
   6    0.141620132092929274E+01    0.621849631010545304E-02
   7   -0.153879363016753223E+01    0.206668976837489554E+00
   8   -0.209533664889049384E-01    0.729264211749860742E-02
   9   -0.240688958240884299E+01    0.576321624967912505E+00
  10   -0.159215846971697439E+00    0.372039805256529563E-01
  11   -0.305554385533570623E-01    0.146981006734956364E-01
  12   -0.251043737101839359E+00    0.582474803053362467E-01
  13   -0.138512890486134521E+00    0.885404377735440895E-02
  14   -0.107514270293946868E+01    0.148492524162184471E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.795554882603605462E-01
   2   -0.140520999365932173E+02
   3    0.605668023953303880E+00
   4    0.121117750147577730E+01
   5    0.957558608789459489E-02
   6    0.140791175257838841E+01
   7   -0.162187507816033150E+01
   8   -0.283807314632306407E-01
   9   -0.124225078569413117E+01
  10   -0.149830291275027755E+00
  11   -0.455225491748020711E-01
  12   -0.267654149070648328E+00
  13   -0.142509479753024249E+00
  14   -0.108474144147836604E+01

MAP Parameters
Dim No.        Parameter
   1    0.824292983172186383E-01
   2   -0.138257282321606443E+02
   3    0.628910424545133906E+00
   4    0.117066355207909489E+01
   5    0.105209941514980230E-01
   6    0.142624201429306119E+01
   7   -0.190761129569966315E+01
   8   -0.211325818435575338E-01
   9   -0.257595545238121959E+01
  10   -0.171483888545637203E+00
  11   -0.505240860506030939E-01
  12   -0.214024584461332268E+00
  13   -0.146091286996126668E+00
  14   -0.108875953810044157E+01
