Nested Sampling Global Log-Evidence           :   -0.208591785971902084E+02  +/-    0.421397274507755215E+00
Nested Importance Sampling Global Log-Evidence:   -0.264091028799007681E+02  +/-    0.327920252901985482E-01

Dim No.       Mean        Sigma
   1    0.868231740766933630E-01    0.409946663562132871E-01
   2   -0.360242667190041956E+02    0.277297674794262816E+01
   3    0.807168581728940682E+00    0.187490852454067186E+00
   4    0.177205784431483337E+01    0.147651730783484952E+00
   5    0.637185062094970407E-02    0.215402935788669685E-02
   6    0.152993353248787267E+01    0.152053061511888299E+00
   7   -0.166571854985963097E+01    0.437926044927046842E+00
   8   -0.790013328506210255E-01    0.411468975732746378E-01
   9   -0.563923823021893700E+01    0.291859288130096672E+01
  10   -0.202378713552827549E+00    0.155942972777816380E+00
  11    0.179276034550177980E-01    0.103358516363801431E+00
  12   -0.220693062446605526E+00    0.167529276780103403E+00
  13   -0.155025234708869419E+00    0.150774584896838454E+00
  14   -0.106570865927457947E+01    0.549619517719665968E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.381332738779881497E-01
   2   -0.396901082479740879E+02
   3    0.869200864955844477E+00
   4    0.169158662767749135E+01
   5    0.323437700617519325E-02
   6    0.159599670824852713E+01
   7   -0.131600198098574417E+01
   8   -0.112002146496469029E+00
   9   -0.525060018972908793E+01
  10   -0.529889966240338350E+00
  11    0.145866653301460841E+00
  12   -0.284185810506828229E+00
  13   -0.227229763472497071E+00
  14   -0.111723676304314812E+01

MAP Parameters
Dim No.        Parameter
   1    0.381332738779881497E-01
   2   -0.396901082479740879E+02
   3    0.869200864955844477E+00
   4    0.169158662767749135E+01
   5    0.323437700617519325E-02
   6    0.159599670824852713E+01
   7   -0.131600198098574417E+01
   8   -0.112002146496469029E+00
   9   -0.525060018972908793E+01
  10   -0.529889966240338350E+00
  11    0.145866653301460841E+00
  12   -0.284185810506828229E+00
  13   -0.227229763472497071E+00
  14   -0.111723676304314812E+01
