Nested Sampling Global Log-Evidence           :   -0.201482533266793098E+02  +/-    0.443361665020292339E+00
Nested Importance Sampling Global Log-Evidence:   -0.254703109781508950E+02  +/-    0.309094010973894190E-01

Dim No.       Mean        Sigma
   1    0.978142562150450395E-01    0.343253780728108790E-01
   2   -0.144048342181081086E+02    0.283801065647978756E+01
   3    0.104082508164740073E+01    0.141307684723296662E+00
   4    0.180104942302376347E+01    0.234102241253983545E+00
   5    0.629869547743988362E-02    0.106483130401687463E-02
   6    0.175197615591849720E+01    0.105111517695316181E+00
   7   -0.167256918805720756E+01    0.452100221158889426E+00
   8   -0.646944854863709534E-01    0.357552604273578545E-01
   9   -0.314622597829869166E+01    0.277808868520507035E+01
  10   -0.146748081413451192E+00    0.141742459617837657E+00
  11   -0.760928082386434917E-01    0.129125958809302693E+00
  12   -0.787263748992184931E-01    0.137711345680129688E+00
  13    0.982969724902804654E-01    0.135333513412256079E+00
  14   -0.106963010800925629E+01    0.606019458759834567E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.787610394478693993E-01
   2   -0.128638468073259453E+02
   3    0.947330853921864779E+00
   4    0.188213601367687766E+01
   5    0.615031734882089728E-02
   6    0.166380557229427462E+01
   7   -0.169368574221027512E+01
   8   -0.731760377850638188E-01
   9   -0.564750155559093514E+01
  10   -0.729325568232006977E-01
  11   -0.196023331982510512E+00
  12   -0.231225058552346735E+00
  13    0.155129969982327531E+00
  14   -0.103053922423397060E+01

MAP Parameters
Dim No.        Parameter
   1    0.787610394478693993E-01
   2   -0.128638468073259453E+02
   3    0.947330853921864779E+00
   4    0.188213601367687766E+01
   5    0.615031734882089728E-02
   6    0.166380557229427462E+01
   7   -0.169368574221027512E+01
   8   -0.731760377850638188E-01
   9   -0.564750155559093514E+01
  10   -0.729325568232006977E-01
  11   -0.196023331982510512E+00
  12   -0.231225058552346735E+00
  13    0.155129969982327531E+00
  14   -0.103053922423397060E+01
