Nested Sampling Global Log-Evidence           :   -0.389672242047640971E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.450146077874338424E+01  +/-    0.846467529150395775E-01

Dim No.       Mean        Sigma
   1    0.121169948259425300E+00    0.151504329000033949E-02
   2   -0.155529578014838457E+02    0.192660193347751502E+00
   3    0.988281643332425519E+00    0.113897321866165101E-01
   4    0.983806271459199633E+00    0.434635545012052871E-01
   5    0.640474027698964641E-02    0.281807362359741138E-03
   6    0.215505539165603954E+01    0.175365783822301535E-02
   7   -0.178171861204438242E+01    0.101779432912418200E+00
   8   -0.104302772004122218E+00    0.631526785211896334E-02
   9   -0.789876860487240373E+00    0.523856092186615330E+00
  10   -0.271031902795451196E+00    0.206557966674878711E-01
  11   -0.732960270371302847E-01    0.274460059478077688E-01
  12   -0.316810256433653958E+00    0.552979109373122751E-01
  13   -0.917975495526149599E-01    0.216879297238686515E-02
  14   -0.108547375554874037E+01    0.468030768457880237E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.123716751570519076E+00
   2   -0.155146852149545609E+02
   3    0.994633316931160971E+00
   4    0.985918989073418461E+00
   5    0.649377627864713546E-02
   6    0.215441062325841015E+01
   7   -0.192088677590599488E+01
   8   -0.987904394731493329E-01
   9   -0.113448026946068437E+01
  10   -0.244073479247772895E+00
  11   -0.102891526369479458E+00
  12   -0.310517265595652847E+00
  13   -0.931289423086706231E-01
  14   -0.108627769475395541E+01

MAP Parameters
Dim No.        Parameter
   1    0.118598478410304922E+00
   2   -0.155565828307402185E+02
   3    0.977310720537852284E+00
   4    0.951872075976230025E+00
   5    0.664930001715449259E-02
   6    0.215402299524364782E+01
   7   -0.176465026279426551E+01
   8   -0.102961753271161430E+00
   9   -0.133215999812612340E+01
  10   -0.298325405953563105E+00
  11   -0.982877062018863296E-01
  12   -0.271687698952064072E+00
  13   -0.954488243509939299E-01
  14   -0.107692038202646012E+01
