Nested Sampling Global Log-Evidence           :   -0.291512949358271323E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.853043630841168521E+00  +/-    0.763071299828900484E-01

Dim No.       Mean        Sigma
   1    0.906494093676680490E-01    0.456073812872676877E-02
   2   -0.148192279795932365E+02    0.465332236569049762E+00
   3    0.874335242604535989E+00    0.310888665327271121E-01
   4    0.116900433227877421E+01    0.122813510516306887E+00
   5    0.862421632551137879E-02    0.660712729742101964E-03
   6    0.187687243820929850E+01    0.210282454893616494E-01
   7   -0.161053188730362540E+01    0.187351414081256940E+00
   8   -0.121428547219765481E+00    0.344048246172665093E-01
   9   -0.244367767785971335E+01    0.191233565066160516E+01
  10   -0.164905462270920566E+00    0.646640759298482831E-01
  11   -0.550827952728270842E-01    0.494318845925358630E-01
  12   -0.236980645815833196E+00    0.123279454830456242E+00
  13    0.116049483560936272E-01    0.219807373159767339E+00
  14   -0.108198314705558252E+01    0.237673571151106669E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.968506586411747167E-01
   2   -0.145376426914080152E+02
   3    0.850654937777176601E+00
   4    0.119707120507100151E+01
   5    0.850738300843512270E-02
   6    0.186210199264068277E+01
   7   -0.132093769678049178E+01
   8   -0.166214646163363816E+00
   9   -0.158223457362674491E+01
  10   -0.126682211930577049E+00
  11    0.272698682570672105E-01
  12   -0.603367205109510474E+00
  13    0.455659067442798382E+00
  14   -0.105985346347021547E+01

MAP Parameters
Dim No.        Parameter
   1    0.958727323031087625E-01
   2   -0.143568236220878376E+02
   3    0.817966852970842595E+00
   4    0.135836289629386631E+01
   5    0.841626149736911591E-02
   6    0.188989517757251124E+01
   7   -0.156127454473062799E+01
   8   -0.978414531067894194E-01
   9   -0.415828479108002647E+01
  10   -0.199373772113514813E+00
  11   -0.144331821460901080E-01
  12   -0.205538593149291626E+00
  13    0.860824084495609848E-01
  14   -0.112093179511051955E+01
