         MJD         m       dm     uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57243.431205 19.569016      NaN    -8.5    18 c    0   1.35 349.19175 -23.31031 10025.58  6953.39 4.25 3.70  82.5 -0.425    19.42 21.32 02a57243o0270c 0xc00900         3.5
57243.445352 19.454622      NaN   -20.5    20 c    0   0.77 349.19175 -23.31031   438.85  6964.50 4.12 3.78 -60.1 -0.386    19.41 21.35 02a57243o0290c 0xc00800         3.5
57243.457412 19.569016      NaN   -27.5    18 c    0   0.97 349.19175 -23.31031 10016.58  6960.80 4.23 3.68  83.1 -0.427    19.45 21.35 02a57243o0305c 0xc00800         3.5
57243.476916 19.652575      NaN     5.5    16 c    0   0.99 349.19175 -23.31031   375.25  6970.56 3.96 3.66 -56.9 -0.403    19.48 21.38 02a57243o0333c 0xc00800         3.5
57243.483075 19.549093      NaN     7.5    17 c    0   0.75 349.19175 -23.31031  1834.07  5490.74 3.86 3.56 -56.6 -0.416    19.50 21.41 02a57243o0341c 0xc00900         3.5
57243.514859 19.696897      NaN     0.5    16 c    0   0.87 349.19175 -23.31031  1819.35  5497.53 3.87 3.56 -55.5 -0.416    19.47 21.33 02a57243o0376c 0xc00800         3.5
57244.433262 19.569016      NaN    -3.5    18 c    0   1.00 349.19175 -23.31031  9979.56  6954.84 4.09 3.52  82.7 -0.439    19.49 21.35 02a57244o0237c 0xc00800         3.5
57244.447357 19.014394      NaN    36.5    19 c    0   0.95 349.19175 -23.31031   392.43  6967.52 3.85 3.56 -61.1 -0.411    19.47 21.31 02a57244o0257c 0xc00800         3.5
57244.459729 19.631075      NaN     2.5    17 c    0   1.13 349.19175 -23.31031  9972.64  6960.48 4.05 3.49  84.2 -0.419    19.49 21.33 02a57244o0273c 0xc00900         3.5
57244.479267 19.696897      NaN   -27.5    16 c    0   1.09 349.19175 -23.31031   382.49  6971.65 3.92 3.60 -55.9 -0.405    19.49 21.36 02a57244o0301c 0xc00900         3.5
57244.484602 19.766969      NaN   -12.5    15 c    0   1.06 349.19175 -23.31031  1841.29  5493.34 3.79 3.48 -56.7 -0.423    19.51 21.38 02a57244o0308c 0xc00900         3.5
