Nested Sampling Global Log-Evidence           :   -0.120721913600952988E+03  +/-    0.657243840711761673E+00
Nested Importance Sampling Global Log-Evidence:   -0.124567664650962485E+03  +/-    0.382503545927264446E-01

Dim No.       Mean        Sigma
   1    0.649477713525001693E-01    0.193313526951301821E-01
   2   -0.161732897170327483E+02    0.347480889694479078E+01
   3    0.651678694635782763E+00    0.201299433764654173E+00
   4    0.202797238474707653E+01    0.334003126494882840E-01
   5    0.684763164389432834E-02    0.525006614184404135E-03
   6    0.252581543134466191E+01    0.219684655970402952E-01
   7   -0.177461418560884931E+01    0.403152612432430113E+00
   8   -0.950502868473072776E-01    0.285421269787127438E-01
   9   -0.372004526396572555E+01    0.290276711414486188E+01
  10   -0.195840947943294957E+00    0.147014523612458869E+00
  11   -0.893903775150367216E-03    0.376902553131957599E-01
  12    0.529921732806444071E-01    0.372185062293976382E-01
  13    0.260190020128138022E+00    0.191670986084335304E+00
  14   -0.106034959907655102E+01    0.563504853555651317E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.972972481179608245E-01
   2   -0.146215903297728342E+02
   3    0.869101790668566743E+00
   4    0.198672821259606014E+01
   5    0.764698060057837550E-02
   6    0.252386281594761863E+01
   7   -0.232853016148137826E+01
   8   -0.126121719786582154E+00
   9   -0.554863462516887296E+01
  10   -0.250462844646569760E+00
  11    0.645763456583215156E-01
  12   -0.210380891553868521E-03
  13    0.551494653962312675E+00
  14   -0.104870845977833893E+01

MAP Parameters
Dim No.        Parameter
   1    0.972972481179608245E-01
   2   -0.146215903297728342E+02
   3    0.869101790668566743E+00
   4    0.198672821259606014E+01
   5    0.764698060057837550E-02
   6    0.252386281594761863E+01
   7   -0.232853016148137826E+01
   8   -0.126121719786582154E+00
   9   -0.554863462516887296E+01
  10   -0.250462844646569760E+00
  11    0.645763456583215156E-01
  12   -0.210380891553868521E-03
  13    0.551494653962312675E+00
  14   -0.104870845977833893E+01
