         MJD         m       dm    uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57232.287285 14.848619      NaN   1105  1023 o    0   1.06 247.4186 40.33494  6266.84   777.63 3.98 3.63 -81.0 -0.469    15.40 15.37 02a57232o0052o 0xc00802
57232.305187 17.664614      NaN   -153   104 o    0   1.43 247.4186 40.33494  6259.37   780.90 3.81 3.59 -77.1 -0.451    17.45 17.86 02a57232o0074o 0xc00900
57232.315861 17.403024      NaN    118    93 o    0   1.27 247.4186 40.33494  4746.18  2246.35 3.85 3.58 -74.5 -0.449    17.53 17.97 02a57232o0087o 0xc00800
57232.336369 17.313807      NaN     38   131 o    0   1.11 247.4186 40.33494  4742.89  2253.57 3.79 3.62 -69.7 -0.450    17.04 17.42 02a57232o0113o 0xc00800
57300.266673 17.935984      NaN     18    75 o    0   0.95 247.4186 40.33494  4603.22  2463.48 4.38 3.77 -20.0 -0.510    17.83 19.27 02a57300o0175o 0xc00800
57302.254279 18.757738      NaN    -36    38 o    0   1.01 247.4186 40.33494  6097.98  1004.73 5.45 4.05  -4.6 -0.470    18.75 20.43 02a57302o0108o 0xc00800
57440.604586 18.675237      NaN    -10    41 o    0   1.45 247.4186 40.33494  4989.28  9097.39 3.48 3.34 -82.0 -0.488    18.43 19.26 02a57440o0711o 0xc00800
57440.619024 18.220396      NaN     76    37 o    0   1.20 247.4186 40.33494  5299.79  9688.15 3.49 3.47  59.8 -0.465    18.47 19.35 02a57440o0738o 0xc00900
57440.634188 18.566153      NaN      7    43 o    0   0.87 247.4186 40.33494  4085.43 10274.54 3.71 3.57   0.7 -0.431    18.49 19.41 02a57440o0765o 0xc00800
57441.603723 18.504094      NaN    -23    48 o    0   1.09 247.4186 40.33494  4764.26  9506.56 3.54 3.43 -73.2 -0.483    18.36 19.19 02a57441o0721o 0xc00800
57441.617878 18.675237      NaN    -16    41 o    0   1.14 247.4186 40.33494  5060.46 10098.98 3.56 3.49   1.5 -0.455    18.40 19.23 02a57441o0748o 0xc00800
57442.668870 17.801668      NaN     23    84 o    0   1.16 247.4186 40.33494  2961.85   257.37 5.19 3.35 -11.8 -0.561    17.94 18.37 02a57442o0723o 0xc00800
57463.637776 18.955691      NaN     17    26 o    0   1.01 247.4186 40.33494  1428.45   546.24 5.28 3.46 -20.0 -0.514    19.46 21.35 02a57463o0665o 0xc00800
57466.548554 18.574166      NaN     54    27 o    0   1.04 247.4186 40.33494  4854.08  9181.79 3.61 3.37 -65.2 -0.473    18.91 20.30 02a57466o0679o 0xc00900
