         MJD         m       dm    uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57305.246749 18.796518      NaN     17    31 c    0   1.11 278.36032 44.08323 10148.40   217.62 6.33 4.28  31.2 -0.401    19.37 21.43 02a57305o0091c  0.548387
57305.262660 18.729535      NaN     15    34 c    0   0.97 278.36032 44.08323 10147.57   217.90 6.03 4.15  32.0 -0.422    19.42 21.40 02a57305o0116c  0.441176
57307.267653 19.169763      NaN    -12    26 c    0   0.99 278.36032 44.08323 10176.75   219.65 5.51 4.32  27.8 -0.409    19.45 21.56 02a57307o0039c -0.461538
57315.223672 16.573901      NaN   -163   284 c    0   1.10 278.36032 44.08323   593.99  8465.38 4.75 3.50 -66.6 -0.450    17.04 18.01 02a57315o0059c -0.573944
57315.225601 16.913780      NaN    179   148 c    0   1.09 278.36032 44.08323 10089.22  8512.65 5.02 3.90  83.5 -0.475    17.45 18.51 02a57315o0062c  1.209459
57315.241723 18.816441      NaN    -14    36 c    0   0.98 278.36032 44.08323   590.81  8464.15 4.75 3.51 -67.0 -0.424    18.70 20.17 02a57315o0087c -0.388889
57315.243661 18.504094      NaN     39    35 c    0   1.00 278.36032 44.08323 10081.99  8512.81 5.04 3.82  86.4 -0.451    18.80 20.33 02a57315o0090c  1.114286
57315.262496 18.598565      NaN    -31    44 c    0   1.14 278.36032 44.08323  8654.69  9921.29 4.94 4.14 -85.5 -0.441    18.14 19.50 02a57315o0119c -0.704545
57315.281499 18.034118      NaN    -47    74 c    0   1.18 278.36032 44.08323  8651.66  9922.06 4.96 4.05 -85.1 -0.439    18.33 19.78 02a57315o0148c -0.635135
57316.251664 18.489118      NaN     44    34 c    0   0.90 278.36032 44.08323 10068.96  8507.97 5.05 3.83  86.6 -0.441    18.84 20.30 02a57316o0072c  1.294118
57316.267196 18.534680      NaN     44    32 c    0   1.14 278.36032 44.08323  8644.02  9916.86 5.09 4.27 -86.1 -0.427    18.77 20.27 02a57316o0096c  1.375000
57316.275100 17.892199      NaN    106    49 c    0   1.00 278.36032 44.08323 10150.81   223.74 7.12 4.39  27.9 -0.318    18.80 20.28 02a57316o0108c  2.163265
57316.285706 18.910912      NaN    -22    33 c    0   1.11 278.36032 44.08323  8641.44  9918.79 5.03 4.19 -83.4 -0.427    18.73 20.19 02a57316o0124c -0.666667
57316.294906 18.424171      NaN     11    48 c    0   1.22 278.36032 44.08323 10148.20   225.78 7.19 4.48  28.4 -0.348    18.72 20.18 02a57316o0138c  0.229167
57448.659812 18.878500      NaN    -32    34 c    0   1.22 278.36032 44.08323 10024.94  2032.26 4.48 3.94  30.8 -0.449    18.73 19.95 02a57448o0715c -0.941176
57449.651909 19.169763      NaN      9    23 c    0   1.15 278.36032 44.08323 10265.15  1976.71 4.28 3.71  37.5 -0.482    19.21 20.76 02a57449o0867c  0.391304
57449.661948 18.424171      NaN     20    45 c    0   0.90 278.36032 44.08323   782.87  1958.25 4.87 3.59 -26.4 -0.458    18.51 19.43 02a57449o0887c  0.444444
57458.641502 19.436675      NaN     13    16 c    0   1.50 278.36032 44.08323 10346.17  1821.29 4.64 4.11  28.5 -0.444    19.51 21.60 02a57458o0847c  0.812500
57458.649707 18.933071      NaN     34    21 c    0   0.86 278.36032 44.08323   863.74  1806.65 5.12 3.86 -23.0 -0.428    19.31 21.10 02a57458o0863c  1.619048
57488.538191 19.128787      NaN    -16    27 c    0   1.04 278.36032 44.08323 10491.02  1900.61 4.64 3.89  41.3 -0.478    19.49 21.40 02a57488o0587c -0.592593
57488.554863 19.510313      NaN     -1    19 c    0   0.93 278.36032 44.08323   997.84  1905.15 4.81 3.58 -25.8 -0.459    19.49 21.33 02a57488o0621c -0.052632
57488.570941 19.569016      NaN    -12    18 c    0   0.81 278.36032 44.08323  1294.27  2504.53 4.63 3.56 -25.7 -0.445    19.52 21.39 02a57488o0654c -0.666667
