         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN
57305.246749 18.566153      NaN    43    31 c    0   1.05 278.34909 44.08657 10163.95   224.74 6.33 4.28  31.3 -0.401    19.37 21.43 02a57305o0091c  1.387097
57305.262660 18.867907      NaN     7    32 c    0   0.92 278.34909 44.08657 10163.13   225.02 6.03 4.15  32.1 -0.422    19.42 21.40 02a57305o0116c  0.218750
57307.267653 19.115465      NaN     4    26 c    0   0.89 278.34909 44.08657 10192.31   226.77 5.52 4.32  27.9 -0.408    19.45 21.56 02a57307o0039c  0.153846
57315.223672 16.521656      NaN   -96   298 c    0   0.97 278.34909 44.08657   610.05  8471.17 4.75 3.50 -66.6 -0.451    17.04 18.01 02a57315o0059c -0.322148
57315.225601 16.867717      NaN   158   164 c    0   0.88 278.34909 44.08657 10104.86  8519.95 5.02 3.90  83.4 -0.475    17.45 18.51 02a57315o0062c  0.963415
57315.241723 18.711133      NaN    17    34 c    0   1.14 278.34909 44.08657   606.87  8469.95 4.75 3.52 -67.0 -0.424    18.70 20.17 02a57315o0087c  0.500000
57315.243661 18.978793      NaN   -12    31 c    0   1.34 278.34909 44.08657 10097.63  8520.11 5.05 3.83  86.3 -0.451    18.80 20.33 02a57315o0090c -0.387097
57315.262496 18.317510      NaN    24    49 c    0   1.08 278.34909 44.08657  8670.33  9928.43 4.94 4.14 -85.6 -0.441    18.14 19.50 02a57315o0119c  0.489796
57315.281499 17.976960      NaN   -60    78 c    0   1.01 278.34909 44.08657  8667.29  9929.21 4.96 4.05 -85.1 -0.438    18.33 19.78 02a57315o0148c -0.769231
57316.251664 19.051202      NaN   -31    29 c    0   1.27 278.34909 44.08657 10084.60  8515.27 5.06 3.83  86.6 -0.441    18.84 20.30 02a57316o0072c -1.068966
57316.267196 19.051202      NaN   -34    29 c    0   1.19 278.34909 44.08657  8659.66  9924.00 5.09 4.27 -86.1 -0.427    18.77 20.27 02a57316o0096c -1.172414
57316.275100 18.550302      NaN   -60    46 c    0   1.11 278.34909 44.08657 10166.36   230.86 7.12 4.39  28.0 -0.317    18.80 20.28 02a57316o0108c -1.304348
57316.285706 18.910912      NaN   -20    33 c    0   1.22 278.34909 44.08657  8657.07  9925.93 5.04 4.19 -83.4 -0.426    18.73 20.19 02a57316o0124c -0.606061
57316.294906 18.220396      NaN    37    50 c    0   1.01 278.34909 44.08657 10163.75   232.91 7.19 4.48  28.5 -0.348    18.72 20.18 02a57316o0138c  0.740000
57448.659812 18.757738      NaN   -19    38 c    0   0.87 278.34909 44.08657 10008.86  2026.48 4.48 3.94  30.6 -0.449    18.73 19.95 02a57448o0715c -0.500000
57449.651909 18.910912      NaN    33    22 c    0   1.20 278.34909 44.08657 10249.04  1970.96 4.28 3.71  37.3 -0.482    19.21 20.76 02a57449o0867c  1.500000
57449.661948 18.649074      NaN   -33    42 c    0   1.09 278.34909 44.08657   767.26  1951.02 4.87 3.59 -26.5 -0.457    18.51 19.43 02a57449o0887c -0.785714
57449.669026 15.108662      NaN -5825  1095 c    0   3.77 278.34909 44.08657 10528.89  2549.24 4.18 3.64  53.0 -0.480    17.57 17.59 02a57449o0901c -5.319635
57458.641502 19.212347      NaN    21    18 c    0   1.25 278.34909 44.08657 10330.04  1815.55 4.64 4.11  28.3 -0.444    19.51 21.60 02a57458o0847c  1.166667
57458.649707 19.401649      NaN   -19    21 c    0   1.05 278.34909 44.08657   848.13  1799.43 5.12 3.86 -23.0 -0.427    19.31 21.10 02a57458o0863c -0.904762
57488.538191 19.256669      NaN   -17    24 c    0   1.32 278.34909 44.08657 10474.87  1894.90 4.64 3.89  41.1 -0.478    19.49 21.40 02a57488o0587c -0.708333
57488.554863 19.631075      NaN    -2    17 c    0   1.45 278.34909 44.08657   982.24  1897.95 4.82 3.58 -25.8 -0.459    19.49 21.33 02a57488o0621c -0.117647
57488.570941 19.569016      NaN   -23    18 c    0   1.09 278.34909 44.08657  1278.70  2497.42 4.63 3.56 -25.7 -0.445    19.52 21.39 02a57488o0654c -1.277778
57488.573416 19.419021      NaN     8    18 c    0   0.99 278.34909 44.08657  9595.61  3115.01 4.12 3.69  47.1 -0.472    19.55 21.45 02a57488o0659c  0.444444
57488.585231 19.510313      NaN   -35    19 c    0   1.11 278.34909 44.08657   126.42  3035.90 4.82 3.57 -32.7 -0.437    19.54 21.44 02a57488o0683c -1.842105
57488.587718 19.401649      NaN   -12    21 c    0   1.14 278.34909 44.08657  9358.97  3128.75 3.99 3.86  89.5 -0.467    19.36 21.34 02a57488o0688c -0.571429
57515.474133 19.401649      NaN    -9    21 c    0   1.06 278.34909 44.08657  9501.28   548.20 4.82 3.71  22.6 -0.472    19.60 21.56 02a57515o0523c -0.428571
57515.475650 18.729535      NaN    48    23 c    0   0.87 278.34909 44.08657  9515.24   587.58 4.80 3.74  25.0 -0.475    19.59 21.56 02a57515o0526c  2.086957
57515.477102 19.696897      NaN   -18    16 c    0   1.33 278.34909 44.08657  8605.95 10379.05 4.07 3.74  75.6 -0.420    19.58 21.54 02a57515o0529c -1.125000
57515.486649 19.631075      NaN   -25    17 c    0   1.28 278.34909 44.08657  8635.29 10417.43 4.14 3.83  78.4 -0.417    19.55 21.53 02a57515o0548c -1.470588
57515.493016 19.302877      NaN    -7    23 c    0   1.31 278.34909 44.08657  9460.91   514.39 4.97 3.84  23.1 -0.468    19.56 21.53 02a57515o0560c -0.304348
57515.498127 19.271854      NaN    14    19 c    0   1.06 278.34909 44.08657  8563.49 10343.60 4.05 3.74  77.0 -0.431    19.45 21.36 02a57515o0570c  0.736842
57515.504243 19.401649      NaN   -28    21 c    0   1.11 278.34909 44.08657  9445.04   634.76 4.98 3.81  22.4 -0.479    19.54 21.49 02a57515o0582c -1.333333
57515.509378 19.351140      NaN   -14    22 c    0   1.03 278.34909 44.08657  8546.51 10463.78 4.11 3.77  79.2 -0.424    19.52 21.43 02a57515o0592c -0.636364
57515.515524 18.356290      NaN   -50    55 c    0   0.82 278.34909 44.08657  9473.00   575.75 4.96 3.81  24.4 -0.484    18.67 20.50 02a57515o0604c -0.909091
57515.520557 19.696897      NaN   -35    16 c    0   1.30 278.34909 44.08657  8586.29 10404.28 4.13 3.73  80.0 -0.424    19.52 21.41 02a57515o0614c -2.187500
57541.459139 19.089302      NaN    30    18 c    0   1.06 278.34909 44.08657  8648.58  1877.22 4.54 3.97  26.4 -0.454    19.66 21.79 02a57541o0548c  1.666667
57541.469729 19.529530      NaN     8    16 c    0   1.17 278.34909 44.08657  8661.30  1915.07 4.62 3.90  19.6 -0.467    19.67 21.83 02a57541o0566c  0.500000
57541.478757 19.169763      NaN    30    16 c    0   1.30 278.34909 44.08657  8607.53  1838.30 4.34 3.76  24.0 -0.473    19.72 21.82 02a57541o0582c  1.875000
57541.486886 19.609992      NaN     4    16 c    0   1.13 278.34909 44.08657  8603.84  1956.74 4.21 3.71  24.3 -0.470    19.69 21.78 02a57541o0598c  0.250000
57541.500494 19.766969      NaN   -19    15 c    0   1.67 278.34909 44.08657  1936.64  8635.99 4.07 3.66 -57.7 -0.429    19.66 21.77 02a57541o0625c -1.266667
57545.446752 19.569016      NaN    -2    18 c    0   1.28 278.34909 44.08657  2104.04  2735.77 4.43 3.73 -24.4 -0.423    19.47 21.52 02a57545o0424c -0.111111
57545.456246 18.978793      NaN    -9    31 c    0   1.11 278.34909 44.08657  2115.05  2774.58 4.52 3.78 -16.8 -0.421    18.89 20.89 02a57545o0442c -0.290323
57545.463946 19.026525      NaN     8    27 c    0   0.99 278.34909 44.08657  2060.33  2694.15 4.64 3.85 -19.1 -0.411    19.07 21.11 02a57545o0457c  0.296296
57545.471927 18.826541      NaN    17    30 c    0   1.00 278.34909 44.08657  2054.21  2809.28 4.34 3.67 -23.5 -0.434    18.94 20.90 02a57545o0473c  0.566667
57549.431127 19.302877      NaN     3    22 c    0   1.04 278.34909 44.08657 10277.58  1123.55 4.96 3.93  36.7 -0.474    19.71 21.86 02a57549o0276c  0.136364
57549.434525 19.631075      NaN    -1    17 c    0   1.38 278.34909 44.08657   781.63  1096.55 5.22 3.76 -24.0 -0.465    19.69 21.83 02a57549o0283c -0.058824
57549.441306 18.944322      NaN    33    21 c    0   1.11 278.34909 44.08657 10288.56  1162.48 5.22 4.07  34.8 -0.455    19.68 21.87 02a57549o0295c  1.571429
57549.445904 19.631075      NaN   -28    17 c    0   1.37 278.34909 44.08657   800.15  1142.17 5.26 3.88 -23.8 -0.450    19.67 21.85 02a57549o0304c -1.647059
57549.471219 19.510313      NaN    -9    19 c    0   0.88 278.34909 44.08657   738.71  1063.92 5.20 3.83 -23.8 -0.454    19.71 21.89 02a57549o0352c -0.473684
57549.473002 19.696897      NaN   -38    16 c    0   1.33 278.34909 44.08657   334.27  9339.95 4.83 4.27 -32.5 -0.371    19.60 21.90 02a57549o0355c -2.375000
57549.479502 19.454622      NaN   -18    20 c    0   1.22 278.34909 44.08657 10255.43  1145.40 5.06 4.05  33.0 -0.443    19.68 21.89 02a57549o0368c -0.900000
57549.480469 19.569016      NaN    -2    18 c    0   1.05 278.34909 44.08657   734.30  1169.23 5.14 3.87 -26.5 -0.455    19.69 21.87 02a57549o0370c -0.111111
57549.490188 19.631075      NaN   -19    17 c    0   1.21 278.34909 44.08657   770.43  1113.81 5.08 3.84 -24.4 -0.458    19.71 21.88 02a57549o0390c -1.117647
57581.388712 19.212347      NaN   -20    25 c    0   1.18 278.34909 44.08657  1644.88  6628.95 4.22 3.70 -53.8 -0.455    19.00 20.66 02a57581o0283c -0.800000
57581.409990 19.038793      NaN    34    18 c    0   1.30 278.34909 44.08657  1626.23  6593.45 4.12 3.59 -55.1 -0.463    19.34 21.15 02a57581o0326c  1.888889
57581.422159 19.569016      NaN   -37    18 c    0   1.23 278.34909 44.08657  1681.63  6668.09 4.30 3.70 -56.0 -0.446    19.41 21.35 02a57581o0350c -2.055556
57581.425057 19.766969      NaN    -7    15 c    0   1.42 278.34909 44.08657  1696.40  6550.48 4.19 3.65 -54.0 -0.454    19.44 21.39 02a57581o0356c -0.466667
57581.439971 19.766969      NaN    -9    15 c    0   1.22 278.34909 44.08657  1649.31  6611.33 4.03 3.50 -56.8 -0.459    19.64 21.73 02a57581o0385c -0.600000
57605.365915 19.922338      NaN   -15    13 c    0   1.26 278.34909 44.08657  1903.01  6687.27 3.95 3.66 -57.3 -0.419    19.70 21.86 02a57605o0255c -1.153846
57605.377310 19.589310      NaN     8    15 c    0   1.22 278.34909 44.08657  1887.57  6646.88 4.12 3.68 -65.0 -0.418    19.69 21.87 02a57605o0277c  0.533333
57605.379838 19.569016      NaN   -16    18 c    0   0.82 278.34909 44.08657  1942.66  6722.58 4.62 4.32 -55.9 -0.388    19.55 21.87 02a57605o0282c -0.888889
57605.394296 19.791368      NaN     2    14 c    0   1.15 278.34909 44.08657  1958.52  6608.06 4.27 3.88 -62.2 -0.395    19.60 21.82 02a57605o0310c  0.142857
57605.414442 19.841877      NaN   -30    14 c    0   1.15 278.34909 44.08657  1918.71  6668.30 4.21 3.79 -66.8 -0.405    19.64 21.85 02a57605o0349c -2.142857
57609.375342 19.510313      NaN     3    18 c    0   0.98 278.34909 44.08657  8636.81  9784.41 4.57 3.85  87.4 -0.424    19.72 21.90 02a57609o0269c  0.166667
