         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57232.339583 18.298627      NaN   -94    58 o    0   1.11 278.36032 44.08323   508.28  2119.43  4.10 3.66 -55.5 -0.434    17.91 18.84 02a57232o0117o  -1.620690
57232.340304 17.751519      NaN   -38    96 o    0   1.15 278.36032 44.08323 10005.72  2161.65  3.82 3.47  74.3 -0.500    17.46 18.01 02a57232o0118o  -0.395833
57232.343941 13.857625      NaN -3538  3466 o    0   0.91 278.36032 44.08323 10006.62  2162.24  3.95 3.60  75.9 -0.411    15.51 15.58 02a57232o0123o  -1.020773
57232.344642 16.568816 0.309486   856   244 o    0   1.13 278.36032 44.08323   510.57  2120.43  4.07 3.64 -59.1 -0.431    16.74 17.28 02a57232o0124o   3.508197
57232.361502 17.339295      NaN    70   117 o    0   1.39 278.36032 44.08323  8827.15  9685.26  3.98 3.58 -89.4 -0.472    16.63 17.66 02a57232o0144o   0.598291
57232.384782 17.408507      NaN    32   121 o    0   1.29 278.36032 44.08323  8817.09  9689.96  3.86 3.58 -78.1 -0.465    18.03 18.86 02a57232o0174o   0.264463
57300.253797 18.317510      NaN    18    51 o    0   0.99 278.36032 44.08323 10111.51  8497.19  4.57 3.72  87.7 -0.484    18.46 19.98 02a57300o0135o   0.352941
57300.271848 18.481707      NaN   -78    49 o    0   1.12 278.36032 44.08323  8670.05  9907.33  4.60 3.70 -79.6 -0.477    18.47 20.01 02a57300o0191o  -1.591837
57300.276416 17.909502      NaN   -81    83 o    0   0.87 278.36032 44.08323 10174.82   210.92  5.45 3.70  27.1 -0.441    18.49 20.01 02a57300o0205o  -0.975904
57300.287943 18.590371      NaN    19    38 o    0   0.93 278.36032 44.08323  8673.00  9906.47  4.55 3.62 -78.0 -0.474    18.78 20.34 02a57300o0241o   0.500000
57300.292558 18.459772      NaN    -3    50 o    0   1.00 278.36032 44.08323 10174.27   211.67  5.38 3.83  26.9 -0.447    18.84 20.44 02a57300o0255o  -0.060000
57302.258111 18.711133      NaN    23    32 o    0   0.92 278.36032 44.08323  8664.38  9905.09  5.18 4.02 -78.4 -0.482    18.99 20.74 02a57302o0114o   0.718750
57302.274821 18.729535      NaN    21    32 o    0   0.90 278.36032 44.08323  8660.87  9905.29  5.12 4.08 -79.3 -0.477    19.00 20.78 02a57302o0140o   0.656250
