         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57232.339583 17.963129      NaN    63    58 o    0   1.02 278.35102 44.08323   495.15  2118.81  4.10 3.66 -55.5 -0.433    17.91 18.84 02a57232o0117o   1.086207
57232.340304 17.564935      NaN    75    89 o    0   1.21 278.35102 44.08323  9992.60  2162.25  3.82 3.47  74.3 -0.500    17.46 18.01 02a57232o0118o   0.842697
57232.343941 13.586704      NaN  3709  3212 o    0   1.09 278.35102 44.08323  9993.49  2162.84  3.94 3.60  75.9 -0.409    15.51 15.58 02a57232o0123o   1.154732
57232.344642 16.403262      NaN   262   245 o    0   0.85 278.35102 44.08323   497.44  2119.81  4.07 3.65 -59.1 -0.431    16.74 17.28 02a57232o0124o   1.069388
57232.361502 17.349660      NaN    90   109 o    0   1.88 278.35102 44.08323  8840.23  9685.74  3.98 3.58 -89.4 -0.472    16.63 17.66 02a57232o0144o   0.825688
57232.384782 17.422338      NaN     9   127 o    0   1.46 278.35102 44.08323  8830.17  9690.44  3.86 3.58 -78.1 -0.465    18.03 18.86 02a57232o0174o   0.070866
57300.253797 18.481707      NaN   -81    49 o    0   0.97 278.35102 44.08323 10124.65  8497.82  4.57 3.72  87.6 -0.484    18.46 19.98 02a57300o0135o  -1.653061
57300.271848 18.459772      NaN  -114    50 o    0   0.92 278.35102 44.08323  8683.13  9907.81  4.60 3.70 -79.7 -0.477    18.47 20.01 02a57300o0191o  -2.280000
57300.276416 18.048890      NaN   -87    73 o    0   1.12 278.35102 44.08323 10188.01   211.34  5.45 3.70  27.1 -0.441    18.49 20.01 02a57300o0205o  -1.191781
57300.287943 18.786693      NaN   -30    37 o    0   0.96 278.35102 44.08323  8686.08  9906.95  4.55 3.62 -78.1 -0.474    18.78 20.34 02a57300o0241o  -0.810811
57300.292558 18.376212      NaN   -37    54 o    0   1.03 278.35102 44.08323 10187.45   212.10  5.38 3.83  27.0 -0.447    18.84 20.44 02a57300o0255o  -0.685185
57302.258111 18.900000      NaN     4    32 o    0   0.94 278.35102 44.08323  8677.45  9905.56  5.18 4.02 -78.4 -0.482    18.99 20.74 02a57302o0114o   0.125000
57302.274821 18.806434      NaN    13    32 o    0   0.86 278.35102 44.08323  8673.95  9905.76  5.13 4.08 -79.4 -0.477    19.00 20.78 02a57302o0140o   0.406250
57302.277397 18.526952      NaN   -49    47 o    0   1.04 278.35102 44.08323 10165.44   215.65  6.71 4.32  28.7 -0.359    19.01 20.79 02a57302o0144o  -1.042553
57302.293532 18.504094      NaN   -15    48 o    0   1.05 278.35102 44.08323 10174.29   213.73  6.53 4.31  29.6 -0.376    19.02 20.78 02a57302o0169o  -0.312500
57320.197516 17.419558      NaN    16   125 o    0   0.95 278.35102 44.08323   684.73  8478.93  4.53 3.74 -55.5 -0.493    17.90 18.47 02a57320o0027o   0.128000
57320.198160 17.870951      NaN   -25    86 o    0   1.16 278.35102 44.08323 10181.79  8532.70  4.13 3.55  73.7 -0.534    18.02 18.72 02a57320o0028o  -0.290698
57320.211640 18.504094      NaN   -13    48 o    0   0.91 278.35102 44.08323   677.79  8471.85  5.04 3.56 -55.7 -0.461    18.30 19.36 02a57320o0049o  -0.270833
57320.213633 18.323878      NaN    17    51 o    0   0.80 278.35102 44.08323 10176.95  8528.75  4.34 3.54  74.7 -0.530    18.42 19.58 02a57320o0052o   0.333333
57320.231691 18.009935      NaN    89    46 o    0   1.05 278.35102 44.08323  8736.61  9934.08  5.00 3.57 -89.4 -0.447    18.37 19.51 02a57320o0080o   1.934783
57320.242019 17.785989      NaN    54    75 o    0   1.10 278.35102 44.08323 10242.61   235.39  7.78 4.48  31.8 -0.365    18.21 19.33 02a57320o0096o   0.720000
