Nested Sampling Global Log-Evidence           :   -0.111992049109075822E+02  +/-    0.388714995424856435E+00
Nested Importance Sampling Global Log-Evidence:   -0.163223498802754357E+02  +/-    0.421151125229724185E-01

Dim No.       Mean        Sigma
   1    0.870889250219192140E-01    0.365104973458590734E-01
   2   -0.175582089782662685E+02    0.165018450648669157E+01
   3    0.787654629259828543E+00    0.187583375338149561E+00
   4    0.150669034735846896E+01    0.112080017967530227E+00
   5    0.871642314853836309E-02    0.327629046703737173E-02
   6    0.138039059606287307E+01    0.797078391458945351E-01
   7   -0.168539399148402924E+01    0.466813863590683831E+00
   8   -0.625452353051217241E-01    0.538657836375456556E-01
   9   -0.339601147021399763E+01    0.293885478825571056E+01
  10   -0.157675957049231874E+00    0.161050270751555480E+00
  11   -0.889683711075192445E-02    0.113679113155359460E+00
  12   -0.228035698550003940E+00    0.192646846136174832E+00
  13   -0.131182631625878621E+00    0.101772757521717799E+00
  14   -0.107303359932660003E+01    0.573322894564222696E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.104168245266513859E+00
   2   -0.160952551898246057E+02
   3    0.571773219009346301E+00
   4    0.149303533264496546E+01
   5    0.716130173672781169E-02
   6    0.132658683923313259E+01
   7   -0.155925236312300508E+01
   8   -0.110541318173244071E+00
   9   -0.310523331694923854E+01
  10   -0.580215115979025725E-01
  11   -0.413767365959207406E-01
  12   -0.226089999388713325E+00
  13   -0.250931858643923672E-01
  14   -0.109696475990982223E+01

MAP Parameters
Dim No.        Parameter
   1    0.104168245266513859E+00
   2   -0.160952551898246057E+02
   3    0.571773219009346301E+00
   4    0.149303533264496546E+01
   5    0.716130173672781169E-02
   6    0.132658683923313259E+01
   7   -0.155925236312300508E+01
   8   -0.110541318173244071E+00
   9   -0.310523331694923854E+01
  10   -0.580215115979025725E-01
  11   -0.413767365959207406E-01
  12   -0.226089999388713325E+00
  13   -0.250931858643923672E-01
  14   -0.109696475990982223E+01
