Nested Sampling Global Log-Evidence           :   -0.412782451289677397E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.417633487060029580E+02  +/-    0.651513136084861944E-01

Dim No.       Mean        Sigma
   1    0.734638440642991358E-01    0.261565720937979472E-02
   2   -0.102314255253189330E+02    0.624524955023221529E-01
   3    0.512837607826425512E+00    0.204590207615625991E-01
   4    0.109013028541891854E+01    0.755073505440874513E-02
   5    0.120726196178756844E-01    0.332380803647082976E-03
   6    0.111899839141891833E+01    0.808739702093647095E-02
   7   -0.188207763015061946E+01    0.213601868656248361E+00
   8   -0.714739625965575970E-01    0.100342691238348193E-01
   9    0.923426986328656496E+00    0.157320781773995166E+00
  10   -0.330882404205347702E+00    0.305734277176793121E-01
  11   -0.989369052620269473E-01    0.701989906168440283E-02
  12   -0.317339795473733810E+00    0.605340751641968502E-01
  13   -0.230907343757048716E+00    0.822917020040010369E-02
  14   -0.107564707287668626E+01    0.112910801860446938E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.740666320766993902E-01
   2   -0.103055713602559589E+02
   3    0.534978945350069734E+00
   4    0.110131596150513711E+01
   5    0.120469462287096842E-01
   6    0.111098200573398476E+01
   7   -0.185475990739091645E+01
   8   -0.753512260688442848E-01
   9    0.952473994468331253E+00
  10   -0.352775406694368410E+00
  11   -0.931245830340900471E-01
  12   -0.331026991789568348E+00
  13   -0.236890331974521418E+00
  14   -0.108384708990547129E+01

MAP Parameters
Dim No.        Parameter
   1    0.753278761259654484E-01
   2   -0.101615075830328969E+02
   3    0.476703591004442817E+00
   4    0.109718115249684312E+01
   5    0.125587695259692638E-01
   6    0.111060310039546195E+01
   7   -0.142485366978455219E+01
   8   -0.101955026780456787E+00
   9    0.107039113170895406E+01
  10   -0.344137164597357770E+00
  11   -0.107076709039697918E+00
  12   -0.303176713911272766E+00
  13   -0.242782547392091680E+00
  14   -0.107254615182291646E+01
