Nested Sampling Global Log-Evidence           :   -0.831185886825183684E+00  +/-    0.352451000980036622E-01
Nested Importance Sampling Global Log-Evidence:   -0.137351757634892646E+01  +/-    0.646757163518173750E-01

Dim No.       Mean        Sigma
   1    0.795003973459818825E-01    0.141988357014698474E-01
   2   -0.233269569259287479E+02    0.304517357153415968E+01
   3    0.718681835097732868E+00    0.189488981827404979E+00
   4    0.985195137673441135E+00    0.178196155301767967E+00
   5    0.757664244843492436E-02    0.188830980494934797E-02
   6    0.205740792008849871E+01    0.200624984854666510E-01
   7   -0.162347432228232336E+01    0.205574908821883590E+00
   8   -0.166185991480892387E+00    0.274925345779621841E-01
   9   -0.472718381548011024E+01    0.205808417034293356E+01
  10   -0.847210622766216698E-01    0.139729667980600658E+00
  11   -0.700619069536152217E-01    0.898300166399093325E-01
  12   -0.530137141562485106E-01    0.133229789444016311E+00
  13   -0.152510618818066157E+00    0.416138800207421430E-01
  14   -0.107009110381966632E+01    0.274818639493855481E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.834666113590750991E-01
   2   -0.190266349760210574E+02
   3    0.666424659115858686E+00
   4    0.111095928858689064E+01
   5    0.955025592534446827E-02
   6    0.205328998823746200E+01
   7   -0.159072738673535330E+01
   8   -0.174766013102807649E+00
   9   -0.962323595065901038E+01
  10   -0.108529981761963545E+00
  11   -0.177710161081687412E+00
  12   -0.139634264402247021E+00
  13   -0.123407320457959213E+00
  14   -0.110148135399477498E+01

MAP Parameters
Dim No.        Parameter
   1    0.898985036392069420E-01
   2   -0.253364046858636236E+02
   3    0.787396454413633262E+00
   4    0.107529855518183060E+01
   5    0.938568064573118595E-02
   6    0.203281248190330244E+01
   7   -0.164284043343174613E+01
   8   -0.135308016994535540E+00
   9   -0.744996279337120804E+01
  10    0.186208307454598515E-01
  11   -0.916990336805398321E-01
  12    0.246810272395581592E-01
  13   -0.194356919408002038E+00
  14   -0.109185296325367465E+01
