"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"150086","SN 2024gvz","06:07:51.729","-24:53:52.66","SN Ia-CSM","0.055","","","ATLAS, BlackGEM","ATLAS, BlackGEM","ePESSTO+","ATLAS; BlackGEM","ATLAS24gap","ATLAS-CHL - ATLAS-04, BG2 - BlackGEM-Cam2, BG4 - BlackGEM-Cam4, ML1 - MeerLICHT-Cam","ESO-NTT - EFOSC2-NTT","1","1","","18.703","orange-ATLAS","2024-04-18 00:33:40.896","ATLAS_Bot1","","2024TNSTR1130....1T","2024TNSCR3256....1M",""
"130680","SN 2023khp","00:17:56.201","+23:59:03.31","SN Ia-CSM","0.09","","","ATLAS, ZTF, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ATLAS23lyb","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS2 - GPC2","NOT - ALFOSC","1","1","","18.482","orange-ATLAS","2023-06-10 13:41:36.384","ATLAS_Bot1","","2023TNSTR1357....1T","2023TNSCR1829....1S",""
"121363","SN 2022acgi","09:29:44.737","+03:04:21.74","SN Ia-CSM","0.17","","","ATLAS, Pan-STARRS","ATLAS, Pan-STARRS","ePESSTO+","ATLAS; Pan-STARRS","ATLAS22bnjy","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, PS2 - GPC2","ESO-NTT - EFOSC2-NTT","1","1","","18.988","orange-ATLAS","2022-12-02 06:26:09.888","ATLAS_Bot1","","2022TNSTR3516....1T","2022TNSCR3533....1G",""
"104830","SN 2022esa","16:53:57.600","-09:42:10.26","SN Ia-CSM","0.023","","","ATLAS, GaiaAlerts, ALeRCE, Pan-STARRS","ATLAS, GaiaAlerts, ZTF, Pan-STARRS","POISE","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS","ATLAS22iyt","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","Magellan-Baade - IMACS","1","1","","18.057","orange-ATLAS","2022-03-12 14:40:50.880","ATLAS_Bot1","","2022TNSTR.685....1T","2022TNSCR.733....1L",""
"104820","SN 2022erq","18:33:25.360","+44:05:11.65","SN Ia-CSM","0.066","","","ATLAS, ALeRCE, GaiaAlerts, Pan-STARRS","ATLAS, ZTF, GaiaAlerts, Pan-STARRS","LiONS, OxQUB","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS","ATLAS22ixd","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","Lijiang-2.4m - YFOSC, LT - SPRAT","1","1","","18.131","cyan-ATLAS","2022-03-11 14:14:34.944","ATLAS_Bot1","","2022TNSTR.679....1T","2022TNSCR.701....1L, 2022TNSCR1138....1F",""
"63082","SN 2020onv","23:16:46.020","-23:18:37.12","SN Ia-CSM","0.095","","","ATLAS, ZTF, Pan-STARRS, GaiaAlerts","ATLAS, ZTF, Pan-STARRS, GaiaAlerts","TCD, None","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ATLAS20slo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","LT - SPRAT, NOT - ALFOSC","1","1","","18.627","orange-ATLAS","2020-07-11 12:53:16.800","ATLAS_Bot1","","2020TNSTR2100....1T","2020TNSCR2285....1P, 2020TNSCR2479....1Q",""
"60357","SN 2020kre","13:10:29.870","-01:18:51.10","SN Ia-CSM","0.136","","","ATLAS, ZTF, YSE, Pan-STARRS","ATLAS, ZTF, Pan-STARRS","UCSC","ATLAS; Pan-STARRS; ZTF","ATLAS20njn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","Keck1 - LRIS, Lick-3m - KAST","1","1","","19.377","cyan-ATLAS","2020-05-21 08:21:07.200","ATLAS_Bot1","","2020TNSTR1440....1T","2020TNSCR1591....1D, 2020TNSCR2258....1D",""
"23376","SN 2017ifu","02:50:55.026","-02:08:06.35","SN Ia-CSM","0.183","","","ATLAS","ATLAS","ePESSTO","ATLAS","ATLAS17ner","ATLAS-HKO - ATLAS-02","ESO-NTT - EFOSC2-NTT","1","1","","20.072","orange-ATLAS","2017-10-28 10:23:31.000","ATLAS_Bot1","","2017TNSTR1263....1T","2017TNSCR1436....1A",""
"20502","SN 2017eby","14:38:50.760","+14:44:26.09","SN Ia-CSM","0.081","","","ATLAS, Pan-STARRS, GaiaAlerts","ATLAS, Pan-STARRS, GaiaAlerts","None, ePESSTO","ATLAS; GaiaAlerts; Pan-STARRS","ATLAS17fko","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, PS1 - GPC1","ESO-NTT - EFOSC2-NTT, LT - SPRAT","1","1","","18.58","cyan-ATLAS","2017-04-01 13:59:31.000","ATLAS_Bot1","","2017TNSTR.560....1T","2017TNSCR.601....1B, 2017TNSCR1526....1P",""
