Nested Sampling Global Log-Evidence           :   -0.147680646569121414E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.151259671468126786E+02  +/-    0.457480941904833543E-01

Dim No.       Mean        Sigma
   1    0.885827408202032388E-02    0.629533924779785998E-03
   2   -0.250626527688731748E+02    0.124560329299766764E+00
   3    0.976828381770125764E+00    0.706029102043835913E-02
   4    0.146193738646367954E+01    0.402808278285290110E-02
   5    0.142821776394057576E-01    0.670098623092910107E-04
   6    0.140600760148857229E+01    0.324296410866902222E-02
   7   -0.168408894522897645E+01    0.844739028929799435E-01
   8    0.205649934494886270E-01    0.607315330720820177E-03
   9   -0.956107243848562227E+01    0.105878245396189646E+00
  10   -0.299038535107990187E-01    0.820252919397101814E-02
  11    0.777459754801606336E-02    0.102998464593421733E-01
  12   -0.144486906846775759E+00    0.934375505480797980E-02
  13    0.106905462459200972E-01    0.137283786425588007E-01
  14   -0.109087819113642182E+01    0.832162606555343284E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.834136343937004129E-02
   2   -0.251337900046576941E+02
   3    0.971932813602443102E+00
   4    0.146392178479691015E+01
   5    0.142782505090742525E-01
   6    0.140515164819782878E+01
   7   -0.169723495355222131E+01
   8    0.215539364090605971E-01
   9   -0.967453936010305249E+01
  10   -0.426953037333215185E-01
  11    0.409256268547271429E-02
  12   -0.124254304357265227E+00
  13    0.234701273391395154E-01
  14   -0.110143387557605532E+01

MAP Parameters
Dim No.        Parameter
   1    0.927419440066430505E-02
   2   -0.253666230733217439E+02
   3    0.986698159064019920E+00
   4    0.146852114538399925E+01
   5    0.142699149733315073E-01
   6    0.140000893952784833E+01
   7   -0.168144380935206783E+01
   8    0.206875203078960845E-01
   9   -0.967892090874180866E+01
  10   -0.153817395760164968E-01
  11    0.196923890612935304E-01
  12   -0.151634400934286373E+00
  13    0.394000316018179031E-01
  14   -0.108708671523484424E+01
