         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57305.219412 19.401649      NaN    -8    21 c    0   0.91 291.08966 47.05437  4179.19  4521.01 4.43 4.16 -54.7 -0.482    19.31 21.33 02a57305o0048c 0xc00800
57305.234042 19.287255      NaN    10    20 c    0   0.80 291.08966 47.05437  4169.58  4518.81 4.17 3.88 -55.2 -0.508    19.41 21.42 02a57305o0071c 0xc00800
57305.248643 19.401649      NaN   -12    21 c    0   0.92 291.08966 47.05437  2693.20  5995.45 4.44 3.85 -63.5 -0.466    19.39 21.42 02a57305o0094c 0xc00800
57305.272201 19.436675      NaN     1    20 c    0   0.90 291.08966 47.05437  2685.14  5993.36 4.39 3.81 -58.4 -0.472    19.39 21.42 02a57305o0131c 0xc00800
57307.253643 19.472870      NaN     2    19 c    0   0.85 291.08966 47.05437  2722.17  5995.00 4.32 3.95 -57.9 -0.399    19.48 21.62 02a57307o0017c 0xc00800
57307.276564 19.287255      NaN    16    18 c    0   1.16 291.08966 47.05437  2714.79  5993.39 4.54 4.11 -55.3 -0.418    19.40 21.57 02a57307o0053c 0xc00800
57316.255555 19.128787      NaN   -36    27 c    0   0.99 291.08966 47.05437  4158.83  4524.73 4.27 3.83 -39.1 -0.512    18.88 20.37 02a57316o0078c 0xc00900
57316.272519 19.014394      NaN     9    27 c    0   0.91 291.08966 47.05437  4159.97  4525.87 4.47 3.93 -39.7 -0.500    18.84 20.35 02a57316o0104c 0xc00800
57316.291629 18.550302      NaN    51    29 c    0   1.05 291.08966 47.05437  2694.09  6000.76 4.39 3.59 -57.1 -0.481    18.82 20.29 02a57316o0133c 0xc00800
57316.312259 19.002397      NaN     1    30 c    0   1.10 291.08966 47.05437  2691.67  6002.44 4.57 3.75 -53.6 -0.488    18.71 20.17 02a57316o0164c 0xc00800
57458.659915 18.063866      NaN    -6    72 c    0   1.67 291.08966 47.05437  6774.81  5767.20 3.85 3.67  89.1 -0.425    18.06 18.71 02a57458o0883c 0xc00800
57488.564137 19.696897      NaN    -8    16 c    0   0.89 291.08966 47.05437  6927.65  5851.23 3.74 3.46 -82.0 -0.443    19.41 21.26 02a57488o0640c 0xc00900
57488.580930 19.472870      NaN     8    17 c    0   0.85 291.08966 47.05437  7217.75  6432.33 3.75 3.42  88.5 -0.453    19.45 21.32 02a57488o0674c 0xc00800
57488.595143 19.454622      NaN    12    16 c    0   1.00 291.08966 47.05437  6044.42  7031.17 3.66 3.35 -84.2 -0.447    19.49 21.35 02a57488o0703c 0xc00800
57488.609034 19.766969      NaN    -9    15 c    0   0.88 291.08966 47.05437  5780.38  7036.46 3.64 3.37 -85.0 -0.449    19.52 21.41 02a57488o0731c 0xc00800
57512.494048 19.491430      NaN     7    17 c    0   1.11 291.08966 47.05437  8199.30  6983.18 4.16 3.93  75.6 -0.419    19.42 21.50 02a57512o0572c 0xc00900
57512.501010 19.334813      NaN    10    19 c    0   0.94 291.08966 47.05437  8211.42  7022.05 4.20 3.79  83.0 -0.427    19.45 21.51 02a57512o0580c 0xc00800
57512.514169 19.696897      NaN   -26    16 c    0   1.16 291.08966 47.05437  8145.20  6949.41 4.05 3.57  85.1 -0.443    19.50 21.52 02a57512o0607c 0xc00900
