         MJD         m       dm     uJy    duJy   F  err   chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57232.356209 17.633737      NaN   -42.0   107.0   o  0.0    1.10 291.10353 47.05437  6434.47  6100.83  3.75 3.39  89.6 -0.463    17.88 19.15 02a57232o0138o 0xc00800
57232.371234 14.320965      NaN   -75.0  2262.0   o  0.0    1.55 291.10353 47.05437  6444.91  6100.32  3.78 3.40  90.0 -0.446    14.63 14.52 02a57232o0157o 0xc00802
57232.373383 14.434542      NaN  1846.0  1422.0   o  0.0    0.16 291.10353 47.05437  7910.73  4622.06  3.75 3.38  84.1 -0.456    16.35 16.59 02a57232o0160o 0xc00802
57232.389586 11.955781      NaN  1625.0 19437.0   o  0.0    0.42 291.10353 47.05437  7919.15  4619.38  3.69 3.34  85.9 -0.460    14.43 14.24 02a57232o0180o 0xc00802
57233.414091 18.623526      NaN   -28.0    43.0   o  0.0    1.03 291.10353 47.05437  2831.29  5774.78  3.59 3.36 -77.0 -0.446    18.48 19.35 02a57233o0127o 0xc00800
57233.428675 18.174913      NaN    87.0    36.0   o  0.0    1.18 291.10353 47.05437  2825.10  5779.44  3.54 3.31 -75.9 -0.446    18.49 19.37 02a57233o0136o 0xc00900
57234.368655 17.940462      NaN   101.0    47.0   o  0.0    1.55 291.10353 47.05437  6445.73  6095.97  3.76 3.52 -88.8 -0.450    18.28 19.09 02a57234o0063o 0xc00800
57234.394708 18.511660      NaN    23.0    40.0   o  0.0    1.22 291.10353 47.05437  4302.75  4294.88  3.74 3.47 -72.0 -0.436    18.29 19.07 02a57234o0080o 0xc00800
57300.261398 18.847027      NaN   -10.0    35.0   o  0.0    1.09 291.10353 47.05437  4170.78  4512.33  3.78 3.38 -67.2 -0.503    18.65 20.18 02a57300o0159o 0xc00900
57300.278356 18.623526      NaN   -29.0    43.0   o  0.0    0.81 291.10353 47.05437  4163.87  4513.19  3.86 3.46 -60.4 -0.496    18.51 20.06 02a57300o0211o 0xc00800
57300.294473 19.128787      NaN   -13.0    27.0   o  0.0    1.15 291.10353 47.05437  2700.26  5992.33  3.94 3.35 -64.3 -0.472    18.88 20.49 02a57300o0261o 0xc00800
57300.310956 18.978793      NaN    -8.0    31.0   o  0.0    0.98 291.10353 47.05437  2698.70  5991.40  3.82 3.25 -64.0 -0.475    18.64 20.18 02a57300o0311o 0xc00800
57302.261939 19.128787      NaN     6.0    25.0   o  0.0    1.89 291.10353 47.05437  4156.30  4514.84  4.21 3.71 -51.0 -0.495    18.99 20.76 02a57302o0120o 0xc00800
57302.278028 19.256669      NaN    -1.0    24.0   o  0.0    1.53 291.10353 47.05437  4149.59  4516.58  4.10 3.60 -52.6 -0.502    19.03 20.82 02a57302o0145o 0xc00900
57302.294163 19.051202      NaN     9.0    26.0   o  0.0    1.09 291.10353 47.05437  2685.54  5994.59  4.15 3.42 -61.5 -0.470    19.04 20.83 02a57302o0170o 0xc00800
57302.309829 18.878500      NaN    24.0    26.0   o  0.0    0.99 291.10353 47.05437  2683.18  5992.93  4.22 3.46 -59.3 -0.473    19.03 20.81 02a57302o0194o 0xc00800
57320.208419 18.323878      NaN    26.0    48.0   o  0.0    0.95 291.10353 47.05437  4234.69  4540.87  3.64 3.34 -71.5 -0.456    18.43 19.55 02a57320o0044o 0xc00800
57320.229126 18.459772      NaN    24.0    42.0   o  0.0    1.26 291.10353 47.05437  4223.48  4538.19  3.33 3.04 -21.1 -0.512    18.39 19.51 02a57320o0076o 0xc00800
57320.249094 18.131260      NaN    38.0    55.0   o  0.0    1.26 291.10353 47.05437  2748.09  6009.54  3.73 3.13 -52.4 -0.519    18.30 19.46 02a57320o0107o 0xc00800
57320.272207 18.043943      NaN    79.0    47.0   o  0.0    1.70 291.10353 47.05437  2736.74  6006.31  4.15 3.16 -66.2 -0.509    18.26 19.39 02a57320o0143o 0xc00800
57328.195027 17.809593      NaN    54.0    73.0   o  0.0    1.15 291.10353 47.05437  4280.61  4554.43  4.12 3.52 -66.9 -0.517    17.87 18.90 02a57328o0029o 0xc00800
57328.207764 18.878500      NaN    -4.0    34.0   o  0.0    1.35 291.10353 47.05437  4275.85  4551.53  4.12 3.62 -62.7 -0.516    18.97 20.67 02a57328o0049o 0xc00800
57328.227385 18.474346      NaN    28.0    40.0   o  0.0    1.14 291.10353 47.05437  2800.47  6026.68  4.55 3.45 -69.1 -0.493    18.82 20.50 02a57328o0080o 0xc00800
57328.247614 17.597155      NaN   155.0    59.0   o  0.0    1.60 291.10353 47.05437  2795.25  6025.33  4.56 3.33 -72.2 -0.463    18.35 19.97 02a57328o0112o 0xc00a00
57466.640759 19.401649      NaN    -2.0    21.0   o  0.0    1.15 291.10353 47.05437  6769.33  5686.35  3.61 3.25 -87.8 -0.489    19.23 21.02 02a57466o0865o 0xc00800
57466.657403 17.205983      NaN   140.0   112.0   o  0.0    1.30 291.10353 47.05437  7058.68  6246.97  3.56 2.90  89.4 -0.553    17.54 17.64 02a57466o0898o 0xc00800
57470.572772 17.762888      NaN   -34.0    95.0   o  0.0    1.09 291.10353 47.05437  6470.11  5678.28  3.67 3.27 -87.2 -0.502    17.62 18.07 02a57470o0741o 0xc00800
57470.586137 18.009935      NaN    71.0    52.0   o  0.0    1.17 291.10353 47.05437  6759.89  6257.86  3.73 3.23  89.2 -0.492    18.09 18.87 02a57470o0768o 0xc00800
57470.595933 18.110074      NaN    45.0    54.0   o  0.0    1.17 291.10353 47.05437  5586.60  6830.76  3.66 3.20 -83.7 -0.496    18.12 18.91 02a57470o0788o 0xc00800
57470.602194 17.967720      NaN    68.0    56.0   o  0.0    1.25 291.10353 47.05437  5795.74  7024.57  3.72 3.28 -84.0 -0.499    18.13 18.94 02a57470o0801o 0xc00800
57492.551628 19.089302      NaN    24.0    20.0   o  0.0    1.11 291.10353 47.05437  6774.91  5953.77  3.60 3.22 -89.3 -0.480    19.13 20.73 02a57492o0682o 0xc00800
57492.564372 19.401649      NaN   -12.0    21.0   o  0.0    1.11 291.10353 47.05437  7078.74  6531.70  3.56 3.07  87.9 -0.481    19.16 20.71 02a57492o0708o 0xc00800
57492.577680 19.026525      NaN    23.0    22.0   o  0.0    1.08 291.10353 47.05437  5902.25  7128.81  3.51 3.14 -85.8 -0.487    19.18 20.76 02a57492o0735o 0xc00800
57492.588457 18.349730      NaN    55.0    37.0   o  0.0    1.37 291.10353 47.05437  5798.84  7035.08  3.66 2.78 -22.0 -0.457    18.77 20.64 02a57492o0757o 0xc00800
57523.489736 18.034118 0.259207   222.0    53.0   o  0.0    1.17 291.10353 47.05437  4667.57  5600.34  3.60 3.35 -63.9 -0.477    18.16 19.51 02a57523o0484o 0xc00b00
57523.501125 19.089302      NaN    12.0    24.0   o  0.0    1.00 291.10353 47.05437  4692.47  5641.29  3.58 3.33 -69.0 -0.481    19.01 20.52 02a57523o0506o 0xc00800
57523.512370 18.889197      NaN    32.0    23.0   o  0.0    0.86 291.10353 47.05437  4625.45  5564.14  3.52 3.28 -66.5 -0.482    19.09 20.67 02a57523o0528o 0xc00800
57523.522985 19.351140      NaN    -7.0    22.0   o  0.0    1.25 291.10353 47.05437  4610.16  5680.63  3.55 3.30 -67.7 -0.479    19.08 20.64 02a57523o0549o 0xc00800
57523.536241 18.711133      NaN    56.0    21.0   o  0.0    1.46 291.10353 47.05437  4648.23  5622.80  3.50 3.27 -71.5 -0.487    19.10 20.64 02a57523o0570o 0xc00900
57527.481888 18.748255      NaN    10.0    35.0   o  0.0    1.38 291.10353 47.05437  6421.02  5376.94  3.92 3.68 -88.9 -0.467    18.43 19.52 02a57527o0344o 0xc00800
57527.484884 18.729535      NaN   -66.0    39.0   o  0.0    0.99 291.10353 47.05437  6433.78  5417.40  3.77 3.52 -87.6 -0.485    18.48 19.55 02a57527o0350o 0xc00900
57527.504413 18.481707      NaN    42.0    35.0   o  0.0    1.19 291.10353 47.05437  6387.39  5340.99  3.88 3.70 -78.7 -0.459    18.47 19.59 02a57527o0387o 0xc00800
57527.515709 18.542463      NaN    34.0    35.0   o  0.0    0.98 291.10353 47.05437  6359.02  5457.04  3.84 3.60 -84.5 -0.468    18.50 19.61 02a57527o0409o 0xc00800
57527.526921 18.878500      NaN   -12.0    34.0   o  0.0    1.09 291.10353 47.05437  6395.11  5399.56  3.94 3.72 -82.0 -0.455    18.50 19.63 02a57527o0431o 0xc00800
57535.458570 18.900000      NaN    16.0    28.0   o  0.0    0.88 291.10353 47.05437  6651.74  6539.19  3.58 3.11 -86.5 -0.478    18.83 20.13 02a57535o0466o 0xc00800
57535.468007 19.169763      NaN   -11.0    26.0   o  0.0    1.19 291.10353 47.05437  6676.56  6572.97  3.55 3.16 -86.5 -0.486    18.87 20.19 02a57535o0485o 0xc00800
57535.486371 19.212347      NaN   -17.0    25.0   o  0.0    1.10 291.10353 47.05437  6616.34  6502.47  3.49 3.02 -87.1 -0.485    18.91 20.22 02a57535o0521o 0xc00800
57535.497691 19.014394      NaN    -8.0    30.0   o  0.0    0.65 291.10353 47.05437  6587.97  6618.12  3.50 3.02 -89.2 -0.494    18.92 20.23 02a57535o0543o 0xc00800
57535.508843 19.256669      NaN   -25.0    24.0   o  0.0    1.23 291.10353 47.05437  6628.11  6559.94  3.52 3.05 -88.7 -0.493    18.92 20.23 02a57535o0565o 0xc00800
57568.445486 19.076453      NaN    16.0    23.0   o  0.0    0.84 291.10353 47.05437  6477.74  6866.33  3.74 3.34  89.0 -0.461    19.31 21.15 02a57568o0427o 0xc00800
57568.451805 19.183773      NaN    14.0    21.0   o  0.0    0.64 291.10353 47.05437  6513.92  6898.58  3.65 3.27  84.8 -0.466    19.37 21.21 02a57568o0440o 0xc00800
57568.466585 18.933071      NaN    46.0    17.0   o  0.0    1.19 291.10353 47.05437  6441.89  6821.35  3.56 3.19  85.0 -0.470    19.40 21.24 02a57568o0470o 0xc00900
57568.478714 19.142275      NaN    26.0    18.0   o  0.0    0.95 291.10353 47.05437  4142.04  3597.38  3.70 3.45 -17.5 -0.451    19.36 21.16 02a57568o0494o 0xc00800
57597.390833 19.569016      NaN     0.0    18.0   o  0.0    1.26 291.10353 47.05437  2338.02  4210.12  4.11 3.72 -34.3 -0.428    19.31 21.22 02a57597o0217o 0xc00800
57597.408561 16.115142 0.015868  1300.0    19.0   o  0.0   78.95 291.10353 47.05437  2311.10  4173.17  4.84 3.88 -14.2 -0.389    19.21 21.25 02a57597o0253o 0xc00801
