         MJD         m       dm   uJy  duJy F  err   chi/N      RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57317.543435 19.197966      NaN     1    25 c    0    0.84 96.5138 -31.25706  5685.51  1491.51 5.16 4.07  -2.6 -0.462    19.18 21.14 02a57317o0481c 0xc00800
57317.561800 19.256669      NaN    -2    24 c    0    0.79 96.5138 -31.25706  5677.40  1492.78 5.11 4.02  -0.6 -0.468    19.24 21.19 02a57317o0505c 0xc00800
57370.446125 19.128787      NaN    18    21 c    0    0.65 96.5138 -31.25706  3917.52  3282.62 4.60 4.12 -24.0 -0.373    19.43 21.53 02a57370o0418c 0xc00800
57370.470773 19.766969      NaN   -22    15 c    0    1.39 96.5138 -31.25706  3613.37  2699.49 4.42 3.77 -21.8 -0.425    19.51 21.50 02a57370o0455c 0xc00900
57370.475091 19.256669      NaN    18    18 c    0    1.14 96.5138 -31.25706  4485.59  3858.82 4.20 3.88 -32.5 -0.399    19.40 21.43 02a57370o0462c 0xc00800
57397.374738 19.696897      NaN    -1    16 c    0    1.21 96.5138 -31.25706  3494.73  2506.52 4.41 3.83 -18.9 -0.413    19.52 21.54 02a57397o0275c 0xc00800
57397.391886 19.766969      NaN    -8    15 c    0    0.97 96.5138 -31.25706  4336.87  3655.32 3.94 3.73 -29.0 -0.399    19.59 21.65 02a57397o0296c 0xc00800
57397.409457 19.609992      NaN     7    15 c    0    0.93 96.5138 -31.25706  5889.84  8523.44 3.79 3.62  85.9 -0.416    19.62 21.70 02a57397o0316c 0xc00800
57423.326947 19.696897      NaN   -15    16 c    0    1.08 96.5138 -31.25706  5933.95  7814.68 3.84 3.69  69.7 -0.390    19.42 21.34 02a57423o0191c 0xc00900
57423.342802 19.696897      NaN    -5    16 c    0    0.89 96.5138 -31.25706  5672.87  7240.46 3.91 3.78  68.3 -0.375    19.39 21.34 02a57423o0215c 0xc00800
57423.358244 19.766969      NaN   -12    15 c    0    1.22 96.5138 -31.25706  6879.22  6663.40 3.85 3.68  74.3 -0.385    19.42 21.39 02a57423o0239c 0xc00800
57429.220728 18.910912      NaN    12    29 c    0    0.84 96.5138 -31.25706  8853.92  4523.91 4.24 3.85  75.0 -0.410    18.74 20.13 02a57429o0082c 0xc00800
57429.311815 19.696897      NaN   -14    16 c    0    0.83 96.5138 -31.25706  6051.61  7861.92 3.92 3.71  89.2 -0.418    19.48 21.52 02a57429o0242c 0xc00800
57429.327238 19.569016      NaN     6    16 c    0    0.91 96.5138 -31.25706  5790.84  7287.88 4.02 3.73 -87.6 -0.411    19.47 21.52 02a57429o0267c 0xc00800
57429.342646 19.841877      NaN   -19    14 c    0    1.26 96.5138 -31.25706  6995.88  6709.70 3.96 3.66 -89.8 -0.417    19.48 21.52 02a57429o0292c 0xc00800
57429.358520 19.696897      NaN   -18    16 c    0    1.06 96.5138 -31.25706  7126.00  6785.72 3.82 3.49  86.1 -0.425    19.47 21.43 02a57429o0315c 0xc00800
57430.220377 18.816441      NaN   -10    36 c    0    1.07 96.5138 -31.25706  7431.93  4492.55 4.63 4.25  21.4 -0.461    18.50 19.90 02a57430o0044c 0xc00800
57430.312169 19.169763      NaN    -9    26 c    0    1.06 96.5138 -31.25706  5916.07  7655.19 4.14 3.29  67.7 -0.379    18.98 20.98 02a57430o0205c 0xc00800
57430.327609 19.351140      NaN   -13    22 c    0    1.36 96.5138 -31.25706  5654.41  7080.91 4.21 3.35  75.6 -0.410    19.05 21.09 02a57430o0230c 0xc00900
57430.342985 19.351140      NaN    -9    22 c    0    1.00 96.5138 -31.25706  6859.46  6502.90 4.25 3.41  80.3 -0.382    19.10 21.17 02a57430o0255c 0xc00800
57430.358431 19.169763      NaN    -5    26 c    0    0.82 96.5138 -31.25706  7120.59  6773.44 4.43 3.57  83.3 -0.376    19.05 21.17 02a57430o0280c 0xc00800
57432.221474 18.878500      NaN   -88    34 c    0    1.21 96.5138 -31.25706  3498.13  4461.52 3.88 3.74 -44.5 -0.471    18.55 19.64 02a57432o0045c 0xc00900
57433.221900 18.598565      NaN   -90    44 c    0    1.17 96.5138 -31.25706  1595.49  4485.25 4.47 4.18 -49.9 -0.447    18.34 19.45 02a57433o0045c 0xc00900
57453.288613 19.631075      NaN   -32    17 c    0    1.13 96.5138 -31.25706  6219.14  8014.90 3.93 3.64  77.0 -0.456    19.39 21.29 02a57453o0143c 0xc00800
57453.305068 19.510313      NaN    -4    19 c    0    1.03 96.5138 -31.25706  5930.81  7428.39 3.94 3.63  86.4 -0.455    19.40 21.32 02a57453o0176c 0xc00800
57453.321277 19.569016      NaN   -14    18 c    0    0.93 96.5138 -31.25706  7112.83  6848.44 3.95 3.52  82.6 -0.454    19.43 21.37 02a57453o0209c 0xc00800
57453.337974 19.569016      NaN   -28    18 c    0    1.01 96.5138 -31.25706  7101.46  6789.34 3.90 3.49  82.3 -0.453    19.42 21.34 02a57453o0243c 0xc00900
57457.277737 19.454622      NaN   -21    20 c    0    1.32 96.5138 -31.25706  6274.52  7936.08 4.25 3.93 -89.2 -0.466    19.17 21.18 02a57457o0144c 0xc00800
57457.295686 19.367717      NaN    11    18 c    0    1.00 96.5138 -31.25706  5982.92  7354.04 4.17 3.66 -84.8 -0.460    19.33 21.35 02a57457o0180c 0xc00800
57457.319152 19.631075      NaN   -18    17 c    0    1.10 96.5138 -31.25706  7163.28  6771.69 4.04 3.59  89.8 -0.474    19.43 21.44 02a57457o0214c 0xc00800
57457.336400 19.510313      NaN   -16    19 c    0    0.81 96.5138 -31.25706  7104.05  6789.78 3.97 3.52  89.0 -0.478    19.43 21.47 02a57457o0249c 0xc00800
