         MJD         m       dm      uJy     duJy   F  err  chi/N      RA       Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask
57321.556542 18.203116      NaN     31.0     53.0   o  0.0   1.11 96.5138 -31.25706  4143.86  2953.65  4.55  3.74 -16.3 -0.474    18.02 18.93 02a57321o0540o 0xc00800
57321.561071 18.396507      NaN    -10.0     53.0   o  0.0   0.94 96.5138 -31.25706  4137.82  2954.42  4.42  3.60 -17.4 -0.501    18.04 18.94 02a57321o0547o 0xc00800
57321.589311 17.744005      NaN    122.0     56.0   o  0.0   1.22 96.5138 -31.25706  5601.72  1506.25  5.18  3.89  -0.7 -0.505    18.05 19.01 02a57321o0589o 0xc00900
57321.614096 18.226218      NaN      9.0     59.0   o  0.0   1.12 96.5138 -31.25706  5593.65  1511.71  5.24  3.94  -2.8 -0.505    18.08 19.07 02a57321o0626o 0xc00800
57329.570340 18.356290      NaN     39.0     42.0   o  0.0   0.75 96.5138 -31.25706  4176.22  2980.51  4.94  4.00 -24.4 -0.455    18.42 19.92 02a57329o0564o 0xc00800
57329.599422 18.459772      NaN     45.0     35.0   o  0.0   0.80 96.5138 -31.25706  6562.40  7701.49  4.06  3.46 -81.3 -0.498    18.45 19.79 02a57329o0606o 0xc00800
57329.629134 18.261819      NaN     42.0     46.0   o  0.0   0.94 96.5138 -31.25706  5085.65  9161.55  4.29  3.50 -72.3 -0.495    18.26 19.51 02a57329o0649o 0xc00800
57368.443251 19.155932      NaN     16.0     21.0   o  0.0   0.96 96.5138 -31.25706  3922.87  3285.74  4.05  3.63 -26.2 -0.433    19.11 20.81 02a57368o0413o 0xc00800
57368.470183 19.351140      NaN    -15.0     22.0   o  0.0   1.05 96.5138 -31.25706  3619.28  2700.99  4.29  3.74 -25.2 -0.429    19.02 20.68 02a57368o0454o 0xc00800
57368.492730 19.287255      NaN     10.0     20.0   o  0.0   0.94 96.5138 -31.25706  6447.41  6591.42  3.59  3.26 -88.7 -0.448    19.10 20.69 02a57368o0487o 0xc00800
57368.503990 19.351140      NaN    -22.0     22.0   o  0.0   0.99 96.5138 -31.25706  6148.81  8338.45  3.62  3.32 -88.0 -0.454    19.07 20.66 02a57368o0504o 0xc00800
57369.452710 19.351140      NaN     -2.0     22.0   o  0.0   1.08 96.5138 -31.25706  3919.09  3282.73  3.92  3.50 -28.0 -0.483    19.07 20.65 02a57369o0243o 0xc00800
57369.476189 19.038793      NaN     13.0     25.0   o  0.0   0.77 96.5138 -31.25706  3614.36  2698.38  4.12  3.53 -25.0 -0.476    19.09 20.71 02a57369o0278o 0xc00800
57369.480511 18.944322      NaN     30.0     22.0   o  0.0   0.87 96.5138 -31.25706  4488.23  3858.47  3.71  3.50 -38.9 -0.458    19.11 20.72 02a57369o0285o 0xc00900
57369.512977 18.967180      NaN     25.0     23.0   o  0.0   1.04 96.5138 -31.25706  6149.26  8339.66  3.61  3.22 -86.0 -0.470    19.14 20.79 02a57369o0333o 0xc00800
57380.424773 17.850111      NaN    110.0     51.0   o  0.0   1.09 96.5138 -31.25706  3885.82  3291.10  3.96  3.54 -29.4 -0.495    18.15 18.90 02a57380o0326o 0xc00900
57380.448893 18.356290      NaN    -71.0     55.0   o  0.0   1.09 96.5138 -31.25706  3576.25  2716.82  4.30  3.64 -24.3 -0.483    18.12 18.91 02a57380o0362o 0xc00800
57380.453328 18.376212      NaN    -76.0     54.0   o  0.0   0.94 96.5138 -31.25706  4448.39  3879.31  3.80  3.52 -39.1 -0.482    18.16 18.90 02a57380o0369o 0xc00800
57380.486956 17.718109      NaN    -96.0     99.0   o  0.0   0.86 96.5138 -31.25706  5956.30  8575.53  3.70  3.26 -84.4 -0.498    18.12 18.86 02a57380o0419o 0xc00800
57404.388425 19.256669      NaN    -35.0     24.0   o  0.0   0.92 96.5138 -31.25706  6821.75  7399.63  3.55  3.16  87.0 -0.472    18.85 20.16 02a57404o0331o 0xc00800
57404.405428 19.197966      NaN      7.0     23.0   o  0.0   1.28 96.5138 -31.25706  7121.34  7984.83  3.54  3.17  85.5 -0.473    18.86 20.19 02a57404o0359o 0xc00800
