Nested Sampling Global Log-Evidence           :   -0.558500041147733413E+02  +/-    0.711012883388057348E+00
Nested Importance Sampling Global Log-Evidence:   -0.615256433547178219E+02  +/-    0.419114724189823332E-01

Dim No.       Mean        Sigma
   1    0.267753163842714748E+00    0.337575695796569208E-01
   2    0.888491969608452692E+01    0.371717325355594941E+01
   3    0.516898736522046320E+00    0.286832739771845702E+00
   4    0.818607792793059619E+00    0.248571186151580831E+00
   5    0.725725492167710474E-02    0.387132775923313636E-02
   6    0.322393695990914475E+01    0.142001322920211170E+00
   7   -0.180331149423044179E+01    0.391454700992849236E+00
   8    0.284198167554016834E+00    0.354054012977899762E-01
   9    0.156926883237607173E+01    0.208676369497911640E+01
  10   -0.181206921803499510E+00    0.143276626984718242E+00
  11   -0.988710549006116546E-01    0.140973517513005936E+00
  12   -0.262896700278746287E+00    0.211791060079979193E+00
  13    0.590909016452586186E-01    0.156025023336015228E+00
  14   -0.107134219183871959E+01    0.511376734870949562E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.323541392503697733E+00
   2    0.169496473448291738E+02
   3    0.344729726072340981E+00
   4    0.944345584699204821E+00
   5    0.375818186963885852E-02
   6    0.326316441437390825E+01
   7   -0.181691576854117676E+01
   8    0.257156669917203318E+00
   9   -0.491695571398913511E+00
  10   -0.188980393877955483E+00
  11   -0.313259814703807260E+00
  12   -0.252349080876109355E+00
  13   -0.725672491453033114E-01
  14   -0.107294864205880569E+01

MAP Parameters
Dim No.        Parameter
   1    0.323541392503697733E+00
   2    0.169496473448291738E+02
   3    0.344729726072340981E+00
   4    0.944345584699204821E+00
   5    0.375818186963885852E-02
   6    0.326316441437390825E+01
   7   -0.181691576854117676E+01
   8    0.257156669917203318E+00
   9   -0.491695571398913511E+00
  10   -0.188980393877955483E+00
  11   -0.313259814703807260E+00
  12   -0.252349080876109355E+00
  13   -0.725672491453033114E-01
  14   -0.107294864205880569E+01
