Nested Sampling Global Log-Evidence           :   -0.447089478669426299E+01  +/-    0.184476304665921298E+00
Nested Importance Sampling Global Log-Evidence:   -0.724064080657992371E+01  +/-    0.146585582491005478E+00

Dim No.       Mean        Sigma
   1    0.528259224320918805E-01    0.495127905379249139E-01
   2   -0.205780186123993190E+02    0.945587246350768673E+01
   3    0.947425921438282748E+00    0.419168617317449976E+00
   4    0.143696339867993661E+01    0.355076672278665628E+00
   5    0.125985412458802359E-01    0.370643603588843677E-02
   6    0.170720349968296503E+01    0.382712426510184334E+00
   7   -0.164560466197438227E+01    0.421129988477355444E+00
   8   -0.100115744291658870E+00    0.936745515800117279E-01
   9   -0.301990561357529419E+01    0.443230104759496069E+01
  10   -0.146367853143579779E+00    0.179074616539170117E+00
  11   -0.446304608066535116E-01    0.154793565750411810E+00
  12   -0.157826838402574027E+00    0.224739581150304624E+00
  13   -0.106907162331974726E+00    0.207783156653921497E+00
  14   -0.106061964221738503E+01    0.555802535410206133E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.276962668798649558E-01
   2   -0.177012792411859330E+02
   3    0.800775448308269522E+00
   4    0.162961509048496067E+01
   5    0.152040547846144999E-01
   6    0.338686272225861629E+01
   7   -0.193002122809236765E+01
   8   -0.196453451817579394E+00
   9   -0.975066606665984992E+01
  10   -0.286843177807245109E+00
  11   -0.550066272346041024E-01
  12   -0.164508260259659644E+00
  13   -0.426422246276159517E-01
  14   -0.100987780305864527E+01

MAP Parameters
Dim No.        Parameter
   1   -0.781253614590568524E-02
   2   -0.164597044583845076E+02
   3    0.602705732969859853E+00
   4    0.141129040325934962E+01
   5    0.113261179204492395E-01
   6    0.138173613228175629E+01
   7   -0.102569796130775170E+01
   8   -0.346768508366109215E-01
   9   -0.413248444569229267E+00
  10   -0.179507305086595570E+00
  11   -0.231870401218911948E+00
  12   -0.317146522103317285E+00
  13    0.756430091904122803E-02
  14   -0.108716953659705395E+01
