Nested Sampling Global Log-Evidence           :   -0.400851739505622220E+02  +/-    0.612033255863988046E+00
Nested Importance Sampling Global Log-Evidence:   -0.451044114319502967E+02  +/-    0.412607308799920330E-01

Dim No.       Mean        Sigma
   1    0.203400133666160915E+00    0.265127195644884184E-01
   2   -0.289941792258447784E+02    0.755895082959104947E+01
   3    0.162626962532620878E+01    0.651776088028597211E-01
   4    0.142871824067013664E+01    0.145864007313002531E+00
   5    0.527672424646724678E-02    0.271954193390848246E-02
   6    0.180759294195646847E+01    0.169442319725152737E-01
   7   -0.165597309460686426E+01    0.382722349981305610E+00
   8   -0.175562375705120177E+00    0.420243895044225199E-01
   9   -0.432035702257052812E+01    0.384870287610267026E+01
  10    0.681275669356369573E-02    0.819029404896168128E-01
  11   -0.161011733461330075E+00    0.112294459909680872E+00
  12   -0.110568154320793546E+00    0.177504072933874046E+00
  13    0.372678137436982179E-02    0.271865989488659157E-01
  14   -0.107106426011900502E+01    0.590744375932402421E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.198302077434970359E+00
   2   -0.428064268076045238E+02
   3    0.157463324703554441E+01
   4    0.157470735408886320E+01
   5    0.426773722817890520E-02
   6    0.182201459870830318E+01
   7   -0.157355939285372459E+01
   8   -0.181827436780717777E+00
   9   -0.327376342953593014E+01
  10    0.366628093019830681E-01
  11   -0.274246807807581428E+00
  12   -0.144673432288307507E+00
  13    0.271464157338245082E-01
  14   -0.103531615090517715E+01

MAP Parameters
Dim No.        Parameter
   1    0.198302077434970359E+00
   2   -0.428064268076045238E+02
   3    0.157463324703554441E+01
   4    0.157470735408886320E+01
   5    0.426773722817890520E-02
   6    0.182201459870830318E+01
   7   -0.157355939285372459E+01
   8   -0.181827436780717777E+00
   9   -0.327376342953593014E+01
  10    0.366628093019830681E-01
  11   -0.274246807807581428E+00
  12   -0.144673432288307507E+00
  13    0.271464157338245082E-01
  14   -0.103531615090517715E+01
