Nested Sampling Global Log-Evidence           :   -0.287950069360531380E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.334379301563570674E+01  +/-    0.617329238206216838E-01

Dim No.       Mean        Sigma
   1    0.451979550314401471E-01    0.629878577308467386E-02
   2   -0.118712643540997718E+02    0.836284481644650746E-01
   3    0.507455734913607071E+00    0.132749297259340988E-01
   4    0.115108091163400816E+01    0.360254443761280838E-01
   5    0.131644550629291084E-01    0.139890405457946212E-02
   6    0.126774489314745664E+01    0.417895745188198095E-01
   7   -0.154710795484637331E+01    0.985270407245506796E-01
   8   -0.107797427129215528E+00    0.331333308663617626E-01
   9   -0.468686196274779920E+01    0.961686104000113895E+00
  10   -0.142354408234992430E+00    0.577596282964201457E-01
  11   -0.236109678010638993E-01    0.127205065131175604E+00
  12   -0.398840937106618609E+00    0.146054230560728471E+00
  13   -0.212992119920362960E+00    0.825464745566577840E-01
  14   -0.105591439546207333E+01    0.122528479915910010E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.527065735627624057E-01
   2   -0.119161569394627751E+02
   3    0.526925947390233906E+00
   4    0.107193850326329065E+01
   5    0.114816767713779109E-01
   6    0.130239544928483375E+01
   7   -0.151473080260882198E+01
   8   -0.663200604592687759E-01
   9   -0.364737062976201010E+01
  10   -0.197018313037875731E+00
  11   -0.243131851562856161E+00
  12   -0.348583278944907149E+00
  13   -0.376254851200542029E+00
  14   -0.105374234664011968E+01

MAP Parameters
Dim No.        Parameter
   1    0.448995188881033888E-01
   2   -0.118679797540268286E+02
   3    0.505205866387643421E+00
   4    0.111429869888488531E+01
   5    0.136115034045241282E-01
   6    0.119152415455366634E+01
   7   -0.161064518754551145E+01
   8   -0.967025147708319988E-01
   9   -0.478672478378254418E+01
  10   -0.259241335524456273E+00
  11   -0.104773478350426316E+00
  12   -0.216526937826107824E+00
  13   -0.183412021084666699E+00
  14   -0.104182487416855274E+01
