Nested Sampling Global Log-Evidence           :   -0.302252101476866883E+02  +/-    0.485796982098783969E+00
Nested Importance Sampling Global Log-Evidence:   -0.355403748426368011E+02  +/-    0.451825576934579975E-01

Dim No.       Mean        Sigma
   1    0.111324797181798649E+00    0.213340979614668712E-01
   2   -0.349715225695584806E+02    0.217600040002914019E+01
   3    0.102262808671667238E+01    0.578539569768981160E-01
   4    0.110740055730915232E+01    0.275367088575219465E+00
   5    0.669282336017722364E-02    0.303069188168658254E-02
   6    0.202985063036956026E+01    0.296692804900657615E-01
   7   -0.167278271828619207E+01    0.459515290296076517E+00
   8   -0.125682631933615674E+00    0.345153893816716184E-01
   9   -0.871975861775021777E+01    0.308880930408086396E+01
  10   -0.153767978106737618E+00    0.113830275116363830E+00
  11   -0.528242245743213226E-01    0.143002961250533522E+00
  12   -0.199601796481385096E+00    0.251834494303326051E+00
  13   -0.176903364032278375E-01    0.709548204364173207E-01
  14   -0.106794454335763755E+01    0.644495780849579508E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.120179816666826950E+00
   2   -0.338489074965121688E+02
   3    0.104427493295732110E+01
   4    0.809478238399251260E+00
   5    0.509261708493143322E-02
   6    0.200912409146278081E+01
   7   -0.183931632644564602E+01
   8   -0.110399553120542671E+00
   9   -0.120274666690671577E+02
  10   -0.183334453457946356E+00
  11   -0.434825849373911000E-01
  12   -0.213371575913319678E+00
  13    0.166666593514397110E-01
  14   -0.104205604305731359E+01

MAP Parameters
Dim No.        Parameter
   1    0.120179816666826950E+00
   2   -0.338489074965121688E+02
   3    0.104427493295732110E+01
   4    0.809478238399251260E+00
   5    0.509261708493143322E-02
   6    0.200912409146278081E+01
   7   -0.183931632644564602E+01
   8   -0.110399553120542671E+00
   9   -0.120274666690671577E+02
  10   -0.183334453457946356E+00
  11   -0.434825849373911000E-01
  12   -0.213371575913319678E+00
  13    0.166666593514397110E-01
  14   -0.104205604305731359E+01
