Nested Sampling Global Log-Evidence           :   -0.122599991926728521E+03  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.123013249826903206E+03  +/-    0.540547535904943588E-01

Dim No.       Mean        Sigma
   1    0.324364229900355877E-01    0.490352831564116066E-03
   2   -0.139417104503084595E+02    0.430938831877212061E-01
   3    0.891262863916150838E+00    0.597141632821597459E-02
   4    0.104722468235279509E+01    0.121016945877577614E-02
   5    0.104163562727652252E-01    0.209110643123546072E-03
   6    0.128858361298172541E+01    0.110568088652785758E-02
   7   -0.173123860278679054E+01    0.275589319896893808E-01
   8   -0.433464424486791344E-01    0.139027038732255693E-02
   9   -0.196165271581385481E+01    0.545873159467572186E-01
  10   -0.242176045168188692E+00    0.524450480603366742E-02
  11    0.329970064681952072E-01    0.254365445012331602E-02
  12   -0.228307048228092113E+00    0.952684112246648951E-02
  13    0.231145011553415929E-01    0.214621221463225098E-02
  14   -0.108201460384984260E+01    0.575184421563487702E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.318358775659241880E-01
   2   -0.138358739670508104E+02
   3    0.887410298529371033E+00
   4    0.104848066254248651E+01
   5    0.107949275315153484E-01
   6    0.128757530089398009E+01
   7   -0.175148102321069254E+01
   8   -0.412306198104190821E-01
   9   -0.193518977178757656E+01
  10   -0.246875467799223702E+00
  11    0.368594827462467925E-01
  12   -0.228557523521384448E+00
  13    0.219351487310522793E-01
  14   -0.108061515873294467E+01

MAP Parameters
Dim No.        Parameter
   1    0.321526668110631991E-01
   2   -0.138768520578538368E+02
   3    0.909527632421555210E+00
   4    0.104619514808257130E+01
   5    0.104131606388636489E-01
   6    0.128826420547580223E+01
   7   -0.173350525085126339E+01
   8   -0.422208564495247518E-01
   9   -0.194248883899132596E+01
  10   -0.233123079458017135E+00
  11    0.324676441885125358E-01
  12   -0.230191910820376433E+00
  13    0.222065629950822761E-01
  14   -0.108856447240310339E+01
