Nested Sampling Global Log-Evidence           :   -0.506086915966262580E+02  +/-    0.590202253229335172E+00
Nested Importance Sampling Global Log-Evidence:   -0.549050126022867815E+02  +/-    0.385916640240955358E-01

Dim No.       Mean        Sigma
   1    0.201412440631868722E+00    0.171928848666516934E-01
   2   -0.190374910362767302E+02    0.784580466815625588E+01
   3    0.199617519059085757E+01    0.628401633326858139E-01
   4    0.149186940403601853E+01    0.236467427783534412E+00
   5    0.397780465901597519E-02    0.170940563694650704E-02
   6    0.200920757369956604E+01    0.315967436251145400E-01
   7   -0.151298695942395267E+01    0.367376164017210571E+00
   8   -0.163328000323832184E+00    0.315998432966359752E-01
   9   -0.428723706979792407E+01    0.360770572625488262E+01
  10   -0.297133413512485414E-01    0.655378310010950454E-01
  11   -0.770394880924333975E-01    0.158734350245164357E+00
  12   -0.199168992462445182E+00    0.198056956620753372E+00
  13   -0.320958451036203074E+00    0.109338371617416941E+00
  14   -0.106761576289788396E+01    0.642568624044789760E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.231222401572551806E+00
   2   -0.222428503318943100E+02
   3    0.202292746067391116E+01
   4    0.159086741259015629E+01
   5    0.220480077208313162E-02
   6    0.196738158138946284E+01
   7   -0.149301084925639738E+01
   8   -0.196833956672350763E+00
   9   -0.131590464272364542E+02
  10    0.321767376790305093E-02
  11   -0.284942403308776626E+00
  12   -0.355465634532549257E+00
  13   -0.214132290151581667E+00
  14   -0.107016185538199382E+01

MAP Parameters
Dim No.        Parameter
   1    0.231222401572551806E+00
   2   -0.222428503318943100E+02
   3    0.202292746067391116E+01
   4    0.159086741259015629E+01
   5    0.220480077208313162E-02
   6    0.196738158138946284E+01
   7   -0.149301084925639738E+01
   8   -0.196833956672350763E+00
   9   -0.131590464272364542E+02
  10    0.321767376790305093E-02
  11   -0.284942403308776626E+00
  12   -0.355465634532549257E+00
  13   -0.214132290151581667E+00
  14   -0.107016185538199382E+01
