Nested Sampling Global Log-Evidence           :   -0.141205504988094575E+02  +/-    0.195475708249023515E-01
Nested Importance Sampling Global Log-Evidence:   -0.146516652362243924E+02  +/-    0.674026700152347974E-01

Dim No.       Mean        Sigma
   1    0.107771238488574853E+00    0.180693298246536009E-01
   2   -0.729502770540364320E+01    0.900076514234441905E+00
   3    0.527852701643868882E+00    0.475712099525126692E-01
   4    0.982889565876416849E+00    0.580373970805387607E-01
   5    0.973942594473270473E-02    0.236620822598730294E-02
   6    0.126554970782706344E+01    0.395389261384019031E-01
   7   -0.177762582216131815E+01    0.204925264249258304E+00
   8   -0.204447227447147911E+00    0.483718193826717588E-01
   9   -0.332026413171527901E+01    0.655634953205447402E+00
  10   -0.308832924452086544E+00    0.682752709770076127E-01
  11   -0.284272390489372140E+00    0.762084440490284343E-01
  12   -0.832549822952528551E-01    0.167460742155394748E+00
  13   -0.835417608692447300E+00    0.872832123852563535E-01
  14   -0.110000708609250508E+01    0.252198156719664231E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.106140495761848946E+00
   2   -0.733581098965261091E+01
   3    0.603595722736920082E+00
   4    0.108705498868822703E+01
   5    0.870676366453901340E-02
   6    0.120722493742890902E+01
   7   -0.184666069945977163E+01
   8   -0.243438953445218792E+00
   9   -0.299181254453631951E+01
  10   -0.366313719243431035E+00
  11   -0.298301846414492866E+00
  12   -0.684231949821406671E-02
  13   -0.880169136364800098E+00
  14   -0.106510850156247661E+01

MAP Parameters
Dim No.        Parameter
   1    0.102432135768231750E+00
   2   -0.710606174277655356E+01
   3    0.472785789278449886E+00
   4    0.102036677196148129E+01
   5    0.113069897949000988E-01
   6    0.128862450933811368E+01
   7   -0.148950697469696602E+01
   8   -0.241027672996435793E+00
   9   -0.213453910774564504E+01
  10   -0.291288821465876202E+00
  11   -0.114744096391130257E+00
  12   -0.242744433341059856E-01
  13   -0.867632036784152683E+00
  14   -0.106863944458032112E+01
