Nested Sampling Global Log-Evidence           :   -0.195669786609962841E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.201092624059304477E+02  +/-    0.771081370983461717E-01

Dim No.       Mean        Sigma
   1    0.446278995985122592E-01    0.897149260054160361E-02
   2   -0.401209410527839978E+02    0.478119571464556359E+00
   3    0.113738494774092058E+01    0.519546224058708844E-01
   4    0.502621262964131010E+00    0.411277764135343296E-01
   5    0.137373386269517145E-01    0.286452394026540861E-03
   6    0.111541957461736718E+01    0.125035304193002149E-01
   7   -0.177722845740522906E+01    0.620430946039799008E-01
   8   -0.922508063522639865E-01    0.926079315626983889E-02
   9   -0.791878527486899841E+01    0.279061001215336391E+00
  10   -0.195562768302840695E+00    0.217548151548738918E-01
  11   -0.959629852110985837E-01    0.311223770457750536E-01
  12   -0.283597285558778889E+00    0.229215109666169106E-01
  13   -0.456831149330493014E+00    0.183656408847606423E-01
  14   -0.108161742410728334E+01    0.571154106880364647E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.433945464373292830E-01
   2   -0.404600855667795187E+02
   3    0.123469049150542043E+01
   4    0.474912369601191597E+00
   5    0.136786780880591655E-01
   6    0.114359005917492551E+01
   7   -0.178379830462974387E+01
   8   -0.862662913211508647E-01
   9   -0.824494536564085401E+01
  10   -0.215450493341595550E+00
  11   -0.132901015812007917E+00
  12   -0.288267696644313953E+00
  13   -0.439737667741672889E+00
  14   -0.108713684821010004E+01

MAP Parameters
Dim No.        Parameter
   1    0.575664580998306655E-01
   2   -0.402715811375914612E+02
   3    0.107653440482958618E+01
   4    0.473681878435843695E+00
   5    0.139320368156391414E-01
   6    0.109869092611553376E+01
   7   -0.169763383921024835E+01
   8   -0.881078499512367858E-01
   9   -0.817366666273761489E+01
  10   -0.221929727523440784E+00
  11   -0.116390094860480978E+00
  12   -0.323314480624833200E+00
  13   -0.453353696884722324E+00
  14   -0.107693825049095726E+01
