         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57246.247033 18.343209 0.247054  182.0    38 c    0   1.45 216.15096 4.55847    95.45  9285.56 4.44 4.30  38.2 -0.409    18.70 20.15 02a57246o0011c 0xc00800        15.0
57246.248512 18.142010      NaN  105.0    37 c    0   1.11 216.15096 4.55847    95.15  9285.11 4.50 4.44  20.0 -0.407    18.80 20.39 02a57246o0013c 0xc00900        15.0
57246.249192 19.128787      NaN   -4.0    27 c    0   1.32 216.15096 4.55847  9812.12  9291.02 4.65 4.34 -68.8 -0.381    18.90 20.61 02a57246o0014c 0xc00900        15.0
57246.251293 19.183773      NaN   35.0    19 c    0   2.51 216.15096 4.55847  9812.22  9291.17 4.31 4.11  87.7 -0.403    19.10 20.84 02a57246o0017c 0xc00800        15.0
57247.261833 18.757738      NaN    6.0    38 c    0   1.11 216.15096 4.55847  2725.27  1055.09 4.40 3.85 -28.4 -0.449    18.73 20.48 02a57247o0043c 0xc00800        15.0
57247.272690 17.817577      NaN   67.0    73 c    0   0.96 216.15096 4.55847  2726.31  1053.62 4.36 3.80 -27.8 -0.461    18.16 19.88 02a57247o0058c 0xc00900        15.0
57248.259397 19.197966      NaN   28.0    21 c    0   1.41 216.15096 4.55847  2716.06  1042.13 4.40 3.81 -27.6 -0.466    19.31 21.14 02a57248o0032c 0xc00800        15.0
57248.271151 19.318728      NaN   23.0    20 c    0   1.53 216.15096 4.55847  2716.60  1040.81 4.55 3.84 -24.0 -0.460    19.31 21.18 02a57248o0048c 0xc00800        15.0
57250.265284 17.833722      NaN -145.0    89 c    0   0.95 216.15096 4.55847  2705.25  1049.91 4.43 3.99 -34.5 -0.432    18.54 20.41 02a57250o0011c 0xc00800        15.0
57250.276601 18.767304      NaN   41.0    29 c    0   1.31 216.15096 4.55847  2707.67  1049.85 4.55 3.96 -27.2 -0.444    19.10 20.95 02a57250o0027c 0xc00800        15.0
57436.459075 18.438271      NaN  -26.0    51 c    0   1.33 216.15096 4.55847  1343.07  1279.75 5.19 4.03 -20.7 -0.414    18.22 19.30 02a57436o0408c 0xc00900        15.0
57436.472749 18.649074      NaN   14.0    42 c    0   1.32 216.15096 4.55847  1633.15  1870.10 4.75 3.92 -22.0 -0.412    18.35 19.45 02a57436o0431c 0xc00800        15.0
