Nested Sampling Global Log-Evidence           :   -0.899063968346361442E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.900794144920809892E+01  +/-    0.270384462030465482E-02

Dim No.       Mean        Sigma
   1    0.522514089941100365E-01    0.399277650954879375E-02
   2   -0.187392615061791616E+02    0.213042154459700844E+00
   3    0.569638997840814509E+00    0.109065937603651051E-01
   4    0.218655953716909401E+01    0.210443638145628130E-01
   5    0.167005158343524092E-01    0.121391355030654212E-03
   6    0.122605595483570906E+01    0.105026770593285607E+00
   7   -0.161292881206328942E+01    0.148859687142594344E+00
   8   -0.376466584341690114E+00    0.420419079278531917E-02
   9    0.196288130432621988E+01    0.113330466560395318E+00
  10   -0.427359194631067696E+00    0.289527145933428272E-01
  11    0.490316662338223866E-01    0.121983381643773776E-01
  12    0.271079389501021339E+00    0.195842269010923714E-02
  13   -0.178838421406544823E+00    0.571751031599708748E-01
  14   -0.108013445503842753E+01    0.894168418886178221E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.588455270535462455E-01
   2   -0.188017861156389579E+02
   3    0.561207626544877769E+00
   4    0.217742301309579123E+01
   5    0.167802081789655728E-01
   6    0.125941289022708514E+01
   7   -0.136222877733936643E+01
   8   -0.380450954568575028E+00
   9    0.205946649701141427E+01
  10   -0.470605503528527980E+00
  11    0.602731166785567749E-01
  12    0.270659248269671804E+00
  13   -0.114348858171407136E+00
  14   -0.107539920654425969E+01

MAP Parameters
Dim No.        Parameter
   1    0.503914550007294668E-01
   2   -0.181799533412387184E+02
   3    0.564048596122841417E+00
   4    0.213994160092987551E+01
   5    0.167952919159920881E-01
   6    0.117969560735163981E+01
   7   -0.122155213330724410E+01
   8   -0.368555764270297181E+00
   9    0.186266364890956582E+01
  10   -0.400598802845234747E+00
  11    0.604653608410778698E-01
  12    0.274763058858497056E+00
  13   -0.177161166154185201E+00
  14   -0.108612051509079466E+01
