         MJD         m       dm     uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57246.311425 19.631075      NaN    -0.5    17 c    0   0.82 262.92412 0.27914  6517.98   954.05 4.19 3.82  -1.6 -0.462    19.55 21.57 02a57246o0101c 0xc00800         8.5
57246.320765 19.569016      NaN     4.5    18 c    0   0.84 262.92412 0.27914  6513.19   948.45 4.14 3.82  -3.4 -0.467    19.57 21.62 02a57246o0114c 0xc00800         8.5
57246.356325 19.256669      NaN    29.5    17 c    0   0.90 262.92412 0.27914  5051.16  2414.55 4.13 3.85 -22.2 -0.400    19.52 21.56 02a57246o0162c 0xc00800         8.5
57246.359184 19.631075      NaN    11.5    16 c    0   0.85 262.92412 0.27914  5051.73  2415.20 4.00 3.72 -16.7 -0.415    19.55 21.55 02a57246o0166c 0xc00800         8.5
57436.586764 19.454622      NaN    -1.5    20 c    0   1.32 262.92412 0.27914  4614.46  9597.13 4.19 4.08  67.5 -0.387    19.16 21.02 02a57436o0624c 0xc00900         8.5
57436.590880 18.978793      NaN   -46.5    31 c    0   1.00 262.92412 0.27914  8998.57   502.06 4.81 3.96  21.1 -0.423    19.20 21.02 02a57436o0631c 0xc00800         8.5
57436.600326 19.569016      NaN    -3.5    18 c    0   1.02 262.92412 0.27914  4900.98 10186.88 4.05 3.91  29.2 -0.397    19.29 21.14 02a57436o0647c 0xc00800         8.5
57436.604439 19.401649      NaN     0.5    21 c    0   1.01 262.92412 0.27914  7819.63  1098.46 4.46 3.88  15.1 -0.440    19.27 21.08 02a57436o0654c 0xc00800         8.5
57436.617356 19.510313      NaN   -25.5    19 c    0   1.03 262.92412 0.27914  7546.54   906.26 4.92 3.89   8.0 -0.422    19.23 21.13 02a57436o0676c 0xc00800         8.5
57490.582612 19.510313      NaN     2.5    19 c    0   0.86 262.92412 0.27914  4572.65  9521.81 3.97 3.82   5.9 -0.431    19.45 21.35 02a57490o0738c 0xc00800         8.5
