Nested Sampling Global Log-Evidence           :   -0.832131520237629374E+01  +/-    0.154333763661527838E-01
Nested Importance Sampling Global Log-Evidence:   -0.916286220822954078E+01  +/-    0.110281526532665611E+00

Dim No.       Mean        Sigma
   1    0.137479266222801627E+00    0.350745843982091859E-02
   2   -0.274543456357702027E+02    0.522472815304806049E+00
   3    0.130362189971187004E+01    0.107765564729712503E-01
   4    0.202259388328671719E+01    0.874244966435673218E-02
   5    0.614783805489905674E-02    0.107784343802055940E-03
   6    0.312577379316566040E+01    0.441522415945238625E-01
   7   -0.169660297559381235E+01    0.114877063937034646E+00
   8   -0.285379915822480235E+00    0.898621209870157332E-02
   9   -0.459337156556171156E+01    0.163143138894774764E+01
  10   -0.147136110296919143E+00    0.585411208807221292E-01
  11   -0.693558222461826412E-01    0.632703258647443652E-02
  12    0.316323972469310030E-01    0.818501727368331142E-02
  13    0.533563097787456919E+00    0.325247340359411247E-01
  14   -0.104009498981847681E+01    0.118535372122306852E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.141833779221378742E+00
   2   -0.270361942808302089E+02
   3    0.131761053057838828E+01
   4    0.203399652262426711E+01
   5    0.611202345890559610E-02
   6    0.308708490325118134E+01
   7   -0.159046360550865984E+01
   8   -0.278121551558427493E+00
   9   -0.671073794671107127E+01
  10   -0.981657177874596387E-01
  11   -0.666309675213629798E-01
  12    0.277421180676472763E-01
  13    0.630519710048605408E+00
  14   -0.103907923015054582E+01

MAP Parameters
Dim No.        Parameter
   1    0.133095392035184584E+00
   2   -0.281308682754300818E+02
   3    0.128842014530044113E+01
   4    0.204088668076256319E+01
   5    0.620232384308351883E-02
   6    0.309744912092450519E+01
   7   -0.173709347488921906E+01
   8   -0.284435999304617326E+00
   9   -0.411154368469704146E+01
  10   -0.913153895611562433E-01
  11   -0.779130751478016442E-01
  12    0.340299085843379714E-01
  13    0.495329698287468423E+00
  14   -0.104321824005378216E+01
