         MJD         m       dm  uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57317.253704 18.417189      NaN  -32    52 c    0   1.05 351.87712 -32.99572  8027.57  4882.05 4.69 4.16  75.4 -0.488    18.24 19.29 02a57317o0102c 0xc00800
57317.271170 18.598565      NaN   -4    44 c    0   1.07 351.87712 -32.99572  8018.73  4884.30 4.41 3.94  78.4 -0.509    18.33 19.35 02a57317o0129c 0xc00800
57332.326682 19.128787      NaN  -16    27 c    0   1.30 351.87712 -32.99572  4198.50  4336.09 4.69 4.43 -50.7 -0.348    18.72 20.65 02a57332o0077c 0xc00800
57333.298477 19.696897      NaN  -22    16 c    0   1.21 351.87712 -32.99572  4201.45  4331.22 3.93 3.78 -56.4 -0.369    19.37 21.18 02a57333o0177c 0xc00800
57333.323425 19.351140      NaN  -10    22 c    0   0.82 351.87712 -32.99572  4205.76  4334.46 4.15 3.96 -48.3 -0.355    19.18 20.92 02a57333o0213c 0xc00800
57333.350450 19.510313      NaN  -45    19 c    0   1.15 351.87712 -32.99572  2761.27  5764.66 3.87 3.65 -67.2 -0.383    19.18 20.81 02a57333o0252c 0xc00800
57370.224608 19.510313      NaN  -27    19 c    0   1.33 351.87712 -32.99572  4674.66  3811.53 4.31 3.99 -35.1 -0.478    19.25 21.10 02a57370o0076c 0xc00800
57370.237260 18.720295      NaN   49    23 c    0   0.91 351.87712 -32.99572  4969.21  4395.09 4.18 4.02 -49.8 -0.489    19.26 21.13 02a57370o0097c 0xc00800
57370.250505 19.401649      NaN  -44    21 c    0   1.16 351.87712 -32.99572  4097.25  3230.54 4.46 3.96 -28.3 -0.467    19.27 21.11 02a57370o0119c 0xc00800
57372.228933 19.212347      NaN    9    22 c    0   1.54 351.87712 -32.99572  4682.66  3816.52 4.55 4.22 -38.0 -0.400    18.92 20.56 02a57372o0016c 0xc00800
57372.239789 19.169763      NaN   -5    26 c    0   1.05 351.87712 -32.99572  4973.80  4398.25 4.48 4.17 -48.3 -0.444    18.91 20.55 02a57372o0034c 0xc00800
57372.251839 18.816441      NaN   18    30 c    0   0.76 351.87712 -32.99572  4100.74  3232.67 4.85 4.23 -28.9 -0.436    18.89 20.54 02a57372o0054c 0xc00800
57639.484355 19.766969      NaN  -30    15 c    0   1.19 351.87712 -32.99572  4604.58  2460.98 3.79 3.72 -24.5 -0.392    19.46 21.29 02a57639o0437c 0xc00800
57639.498999 19.631075      NaN   -5    17 c    0   0.98 351.87712 -32.99572  4558.41  2516.52 3.76 3.69 -48.9 -0.397    19.46 21.31 02a57639o0466c 0xc00800
57659.426200 19.241693      NaN   19    18 c    0   0.87 351.87712 -32.99572  5647.25  5629.02 3.76 3.63  88.8 -0.412    19.40 21.25 02a57659o0356c 0xc00800
57659.441073 19.766969      NaN  -19    15 c    0   1.26 351.87712 -32.99572  5632.42  5589.48 3.62 3.50 -80.0 -0.430    19.43 21.24 02a57659o0385c 0xc00800
57659.456042 19.529530      NaN    8    16 c    0   1.35 351.87712 -32.99572  5683.41  5665.17 3.64 3.51 -76.1 -0.433    19.40 21.20 02a57659o0414c 0xc00800
57663.421049 19.510313      NaN  -33    19 c    0   1.03 351.87712 -32.99572  3084.84  5571.08 3.99 3.81  60.5 -0.379    19.23 21.02 02a57663o0008c 0xc00800
57663.436102 19.454622      NaN  -36    20 c    0   1.12 351.87712 -32.99572  3069.00  5529.08 3.99 3.82  66.8 -0.374    19.20 20.97 02a57663o0037c 0xc00800
57663.451228 19.510313      NaN   -5    19 c    0   1.22 351.87712 -32.99572  3120.20  5605.26 4.04 3.89  71.9 -0.364    19.17 20.96 02a57663o0066c 0xc00800
57667.401775 18.720295      NaN   40    26 c    0   0.93 351.87712 -32.99572  2288.08  5417.45 3.74 3.64  62.4 -0.398    19.04 20.86 02a57667o0372c 0xc00900
57667.417185 18.978793      NaN  -42    31 c    0   0.92 351.87712 -32.99572  2273.94  5376.95 3.80 3.65  73.0 -0.395    18.75 20.58 02a57667o0402c 0xc00800
57667.432697 19.318728      NaN   17    17 c    0   1.10 351.87712 -32.99572  2341.94  5454.96 3.76 3.61  72.4 -0.390    19.43 21.26 02a57667o0432c 0xc00800
57687.327106 19.367717      NaN   17    16 c    0   1.16 351.87712 -32.99572  5123.99  5850.76 3.74 3.63  73.5 -0.396    19.45 21.21 02a57687o0280c 0xc00800
57687.339561 19.401649      NaN    9    18 c    0   0.86 351.87712 -32.99572  5092.44  5814.00 3.70 3.60  75.0 -0.403    19.46 21.22 02a57687o0305c 0xc00800
57687.352564 19.454622      NaN    9    17 c    0   1.11 351.87712 -32.99572  5161.52  5889.92 3.61 3.51  84.2 -0.411    19.45 21.15 02a57687o0331c 0xc00800
57687.365585 19.401649      NaN    6    19 c    0   0.85 351.87712 -32.99572  5180.23  5773.79 3.76 3.59  80.1 -0.400    19.38 21.07 02a57687o0357c 0xc00800
57687.378546 19.569016      NaN  -67    18 c    0   1.13 351.87712 -32.99572  5148.11  5830.69 3.98 3.78  85.9 -0.381    19.30 21.02 02a57687o0383c 0xc00800
57691.325500 19.510313      NaN   -8    19 c    0   1.09 351.87712 -32.99572  3828.22  3560.21 4.18 4.08 -77.3 -0.358    19.31 21.13 02a57691o0175c 0xc00800
57691.337910 19.510313      NaN  -21    19 c    0   0.89 351.87712 -32.99572  3797.74  3522.79 4.00 3.92 -85.8 -0.364    19.36 21.15 02a57691o0199c 0xc00800
