Nested Sampling Global Log-Evidence           :   -0.121226050723705523E+02  +/-    0.371112004420628139E+00
Nested Importance Sampling Global Log-Evidence:   -0.174980754740881324E+02  +/-    0.119636540005254602E+00

Dim No.       Mean        Sigma
   1    0.753409856420429874E-01    0.386152684308347788E-01
   2   -0.135257303618367537E+02    0.420873074426958116E+01
   3    0.710698964822803259E+00    0.254501041668057593E+00
   4    0.145629779299948847E+01    0.975095675926930111E-01
   5    0.913603428785257805E-02    0.273445678092243622E-02
   6    0.138739755219866967E+01    0.639142017843068178E-01
   7   -0.174490729714193171E+01    0.389701101713243903E+00
   8   -0.573562244799893789E-01    0.451870430202942416E-01
   9   -0.270531408358749337E+01    0.365293459717437763E+01
  10   -0.170523371451638817E+00    0.168041565637562507E+00
  11    0.171142513599543684E-02    0.868014343234190938E-01
  12   -0.206943710188338875E+00    0.193363152996160109E+00
  13   -0.806038354721990424E-01    0.132731853685824491E+00
  14   -0.106747550173980899E+01    0.508494031509318101E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.138935348846187634E+00
   2   -0.122544597674102409E+02
   3    0.945943934630967154E+00
   4    0.139179630870844573E+01
   5    0.124897285895869160E-01
   6    0.139368634416312021E+01
   7   -0.141775215798706244E+01
   8   -0.873698880956960966E-01
   9    0.424851684590855783E+01
  10   -0.666303402415191343E-01
  11   -0.129598278450638121E+00
  12   -0.300360283719957100E+00
  13   -0.700366334031387455E-01
  14   -0.103542011264582889E+01

MAP Parameters
Dim No.        Parameter
   1    0.138935348846187634E+00
   2   -0.122544597674102409E+02
   3    0.945943934630967154E+00
   4    0.139179630870844573E+01
   5    0.124897285895869160E-01
   6    0.139368634416312021E+01
   7   -0.141775215798706244E+01
   8   -0.873698880956960966E-01
   9    0.424851684590855783E+01
  10   -0.666303402415191343E-01
  11   -0.129598278450638121E+00
  12   -0.300360283719957100E+00
  13   -0.700366334031387455E-01
  14   -0.103542011264582889E+01
