Nested Sampling Global Log-Evidence           :   -0.383596869864173655E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.388397860486740854E+02  +/-    0.652933364165178970E-01

Dim No.       Mean        Sigma
   1    0.597302584894253835E-01    0.117942289740255880E-02
   2   -0.430428787918605025E+02    0.107903489350503090E+00
   3    0.109184786058323979E+01    0.433389442003193678E-02
   4    0.109613694024009045E+01    0.146141156880822149E-01
   5    0.158052439022492511E-01    0.149477193557608518E-03
   6    0.198580962692052831E+01    0.186863980597564133E-02
   7   -0.178485117895097667E+01    0.149378057857229907E+00
   8   -0.131907070308699331E+00    0.319918345368673052E-02
   9   -0.870292093039410730E+01    0.184916953623566305E+00
  10   -0.101318490847543186E+00    0.905284525540351465E-02
  11    0.230389260880922014E-02    0.346818074061578871E-01
  12   -0.171197895924304566E+00    0.172664988617130290E-01
  13   -0.734273307381957396E-01    0.756677595181730941E-02
  14   -0.107997634262895437E+01    0.148373849820606588E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.582801464451139575E-01
   2   -0.430599655062382212E+02
   3    0.108183217456091096E+01
   4    0.111855795159761806E+01
   5    0.156931032788718075E-01
   6    0.198849433321971225E+01
   7   -0.192556606361256355E+01
   8   -0.127625697667144378E+00
   9   -0.883518288210963831E+01
  10   -0.914277265903742364E-01
  11    0.202695768499860755E-01
  12   -0.169454754937100605E+00
  13   -0.841062125174103642E-01
  14   -0.107560672638513055E+01

MAP Parameters
Dim No.        Parameter
   1    0.596913064934811929E-01
   2   -0.428579333573343035E+02
   3    0.110246493470041007E+01
   4    0.111461583128605568E+01
   5    0.157236989311271558E-01
   6    0.198410082628095541E+01
   7   -0.148810777172502173E+01
   8   -0.134230389975456721E+00
   9   -0.838467604267876432E+01
  10   -0.903708159138715550E-01
  11    0.922448355809455389E-01
  12   -0.184358964142391418E+00
  13   -0.849554031017657890E-01
  14   -0.107450714124705327E+01
