Nested Sampling Global Log-Evidence           :   -0.407122692297911426E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.762624811986681972E+00  +/-    0.403270492973357361E-01

Dim No.       Mean        Sigma
   1    0.777661040948387366E-01    0.694969943743270393E-02
   2   -0.164334902236256255E+02    0.121942234599213850E+01
   3    0.517615128428533744E+00    0.947946408875183777E-01
   4    0.106739960332254280E+01    0.843056237451175472E-01
   5    0.947907990453894511E-02    0.708335586652881805E-03
   6    0.194921358506862830E+01    0.692619299301303580E-02
   7   -0.197024926227626906E+01    0.192307902758200866E+00
   8   -0.151924408659564192E+00    0.113713450483785838E-01
   9   -0.198038063115549301E+01    0.146254998966129679E+01
  10   -0.107437271915819088E+00    0.678737813959079811E-01
  11   -0.119348708552783331E+00    0.280103616643891176E-01
  12   -0.308771875458780543E+00    0.755757734400775288E-01
  13   -0.485031680419849842E-01    0.878723183759798701E-02
  14   -0.105784122059672336E+01    0.187639687720384044E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.836280450115700763E-01
   2   -0.175216415637209586E+02
   3    0.575502407273909666E+00
   4    0.958106583187571026E+00
   5    0.992945327767814565E-02
   6    0.194613652568480378E+01
   7   -0.185529857292522582E+01
   8   -0.153474601905820213E+00
   9   -0.183085935517435994E+01
  10   -0.750021493466429268E-01
  11   -0.130552213580035825E+00
  12   -0.379656687573730778E+00
  13   -0.366712381196928894E-01
  14   -0.104609043987857375E+01

MAP Parameters
Dim No.        Parameter
   1    0.903742670019731936E-01
   2   -0.171681524618878676E+02
   3    0.563762118027328007E+00
   4    0.114371072702033416E+01
   5    0.921864375640035760E-02
   6    0.194812433048176303E+01
   7   -0.177390498969993682E+01
   8   -0.150992950804868714E+00
   9    0.620509114043779508E+00
  10   -0.884105655356011572E-01
  11   -0.136360271374406372E+00
  12   -0.299197626007061568E+00
  13   -0.400872003730482901E-01
  14   -0.106022044725679576E+01
