Nested Sampling Global Log-Evidence           :   -0.970841331844038358E+01  +/-    0.215642844625846514E+00
Nested Importance Sampling Global Log-Evidence:   -0.147552116932839237E+02  +/-    0.410334492608281504E-01

Dim No.       Mean        Sigma
   1    0.628485371933096004E-01    0.464688841402572730E-01
   2   -0.204703299466675261E+02    0.460634233393725090E+01
   3    0.427219261514063031E+00    0.353960296079500691E+00
   4    0.829133880161765369E+00    0.296461618939422300E+00
   5    0.950031237925945231E-02    0.479827656017265628E-02
   6    0.107269240285850231E+01    0.319166158335149663E+00
   7   -0.167364103987975343E+01    0.408287348120174143E+00
   8   -0.120964278106424225E+00    0.882075042681700755E-01
   9   -0.575773924520313241E+01    0.452144053802174195E+01
  10   -0.127728778351555050E+00    0.157932507143534434E+00
  11   -0.712252481038081198E-01    0.149990190694535203E+00
  12   -0.237760565987303857E+00    0.238828668425344837E+00
  13   -0.272864676554936680E+00    0.189277904342121384E+00
  14   -0.106737336299044072E+01    0.533203030534738082E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.797005923350225659E-01
   2   -0.206798886796316204E+02
   3    0.576318858492755881E-01
   4    0.107546522840347647E+01
   5    0.890154339602593214E-02
   6    0.979177900772032594E+00
   7   -0.176566815349664230E+01
   8   -0.213144004789085462E+00
   9   -0.849901115357799952E+01
  10   -0.587345259403351583E+00
  11   -0.860714539560059055E-01
  12   -0.306190817516362290E+00
  13   -0.602696980141093075E+00
  14   -0.114708834445824515E+01

MAP Parameters
Dim No.        Parameter
   1    0.797005923350225659E-01
   2   -0.206798886796316204E+02
   3    0.576318858492755881E-01
   4    0.107546522840347647E+01
   5    0.890154339602593214E-02
   6    0.979177900772032594E+00
   7   -0.176566815349664230E+01
   8   -0.213144004789085462E+00
   9   -0.849901115357799952E+01
  10   -0.587345259403351583E+00
  11   -0.860714539560059055E-01
  12   -0.306190817516362290E+00
  13   -0.602696980141093075E+00
  14   -0.114708834445824515E+01
