Nested Sampling Global Log-Evidence           :   -0.507206790585256897E+02  +/-    0.669053170030275313E+00
Nested Importance Sampling Global Log-Evidence:   -0.551130740091036344E+02  +/-    0.374773476885422938E-01

Dim No.       Mean        Sigma
   1    0.279841104223510159E-03    0.121576139145741849E-01
   2   -0.270171546829968925E+02    0.469931173678176217E+00
   3    0.508814578879811075E+00    0.450127574221525287E-01
   4    0.173878826621849281E+01    0.569145825180193271E-01
   5    0.968645525972220605E-03    0.701663207724853751E-03
   6    0.211624826624694817E+01    0.112381326753728285E-01
   7   -0.168075947464978914E+01    0.424978168221797514E+00
   8   -0.525885780941280287E-01    0.130240043853912992E-01
   9   -0.802857608152202862E+00    0.293136275733836538E+01
  10   -0.269539336519171224E+00    0.138260059606030439E+00
  11   -0.114507679180014282E+00    0.100610429192489456E+00
  12   -0.209754741968667557E+00    0.234530294763073605E+00
  13   -0.106354426747561084E+00    0.216723409812808465E-01
  14   -0.106735922965277097E+01    0.629425799072780984E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.153275998730406787E-01
   2   -0.274645871719466044E+02
   3    0.476407641715030694E+00
   4    0.171705103078680499E+01
   5    0.185081779899141929E-03
   6    0.211969215944466249E+01
   7   -0.278861153588480182E+01
   8   -0.395182599440059776E-01
   9    0.415704774841361768E+01
  10   -0.103989494065312438E+00
  11   -0.747818995722090707E-01
  12    0.169326134038128295E-01
  13   -0.123004634415020964E+00
  14   -0.100490493418691962E+01

MAP Parameters
Dim No.        Parameter
   1   -0.153275998730406787E-01
   2   -0.274645871719466044E+02
   3    0.476407641715030694E+00
   4    0.171705103078680499E+01
   5    0.185081779899141929E-03
   6    0.211969215944466249E+01
   7   -0.278861153588480182E+01
   8   -0.395182599440059776E-01
   9    0.415704774841361768E+01
  10   -0.103989494065312438E+00
  11   -0.747818995722090707E-01
  12    0.169326134038128295E-01
  13   -0.123004634415020964E+00
  14   -0.100490493418691962E+01
