Nested Sampling Global Log-Evidence           :   -0.336430255667917137E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.340600158965023283E+02  +/-    0.544486708581300230E-01

Dim No.       Mean        Sigma
   1    0.200999856221985599E-02    0.891586933296652402E-03
   2   -0.178568181779342225E+02    0.758356719738514234E-01
   3    0.605780774122281374E+00    0.964542456619337310E-02
   4    0.945577172408688660E+00    0.448058613418475873E-01
   5    0.110577409554430978E-01    0.461031078703353389E-03
   6    0.206956164504825635E+01    0.199906074518408673E-02
   7   -0.173006319044604995E+01    0.696093128372933523E-01
   8   -0.805904447216973935E-01    0.201352622091825750E-02
   9   -0.326472079618553002E+01    0.645032799688694092E+00
  10   -0.346216612557255055E+00    0.291941740515471830E-01
  11   -0.123621320383434916E+00    0.542235299110376684E-01
  12   -0.145543892877985193E+00    0.330761153074914313E-01
  13   -0.771500057220403934E-01    0.302565256354108639E-02
  14   -0.106530257030846398E+01    0.107622410914497736E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.316372159762959553E-02
   2   -0.178642818778840606E+02
   3    0.601492955009293784E+00
   4    0.851816471830127875E+00
   5    0.121385563463802769E-01
   6    0.207016045021975792E+01
   7   -0.173437130742253931E+01
   8   -0.809206938138505166E-01
   9   -0.386021485826526867E+01
  10   -0.360715022931162366E+00
  11   -0.103641293927477368E+00
  12   -0.175419625184921130E+00
  13   -0.745228652408743003E-01
  14   -0.105444674795813209E+01

MAP Parameters
Dim No.        Parameter
   1    0.144322326645196118E-02
   2   -0.179566846566631924E+02
   3    0.627146404284456005E+00
   4    0.915524552555987414E+00
   5    0.115310775766682035E-01
   6    0.206992675538055915E+01
   7   -0.164523017235024627E+01
   8   -0.817621761739994735E-01
   9   -0.437388832789033088E+01
  10   -0.374268552867457027E+00
  11   -0.196806790812198706E+00
  12   -0.157112938263193724E+00
  13   -0.822079483597453198E-01
  14   -0.108284212761805065E+01
