Nested Sampling Global Log-Evidence           :   -0.658891360039919882E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.672943373996894634E+00  +/-    0.443692625141937653E-02

Dim No.       Mean        Sigma
   1    0.532985333664807229E-01    0.415077829791730708E-02
   2   -0.227143450164846641E+02    0.653953303758340043E+00
   3    0.542697378657835627E+00    0.487276824106265133E-01
   4    0.101254738367770925E+01    0.963672329507006542E-01
   5    0.118073211506040405E-01    0.603625385837415289E-03
   6    0.197451914101297232E+01    0.100715144049955459E-01
   7   -0.182520699871233694E+01    0.852085184353238989E-01
   8   -0.754028645138930115E-01    0.710759636492152430E-02
   9   -0.298770304949667143E+01    0.358560682751082493E+00
  10   -0.174247982530967016E+00    0.114175469358892778E+00
  11   -0.862190064230368286E-01    0.445218302179908806E-01
  12   -0.283617482963440581E+00    0.758142628288705211E-01
  13   -0.189843891742146956E-01    0.133749625664366760E-01
  14   -0.107266612257582450E+01    0.196221773975860728E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.527842921520081110E-01
   2   -0.226053580496528213E+02
   3    0.592928548641228903E+00
   4    0.105143390773763068E+01
   5    0.119071860872959293E-01
   6    0.196944431846951096E+01
   7   -0.171317126779567697E+01
   8   -0.748057159680197564E-01
   9   -0.322322119774204419E+01
  10   -0.194665211922907339E+00
  11   -0.100943815988918106E+00
  12   -0.320826973392848880E+00
  13   -0.369105508286736578E-01
  14   -0.109707999551788449E+01

MAP Parameters
Dim No.        Parameter
   1    0.564882350143173090E-01
   2   -0.227758496628969382E+02
   3    0.518044644901375806E+00
   4    0.115327660673593835E+01
   5    0.120274573882021875E-01
   6    0.198464310168456293E+01
   7   -0.174501492731821917E+01
   8   -0.697489819498365166E-01
   9   -0.264729699660390594E+01
  10   -0.407215821235570874E-02
  11   -0.700392654959826194E-01
  12   -0.276324044206415098E+00
  13   -0.593830187294625694E-02
  14   -0.107840747420864624E+01
