         MJD         m       dm    uJy  duJy F  err  chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN
57229.260422 18.574166      NaN    -41    45 o    0   1.18 197.62112 -1.31086  3389.15  7367.13  3.67 3.51 -72.2 -0.445    18.45 19.47 02a57229o0036o  -0.911111
57229.285564 18.623526      NaN     -7    43 o    0   1.22 197.62112 -1.31086  3380.02  7376.01  3.80 3.57 -62.1 -0.437    18.42 19.48 02a57229o0071o  -0.162791
57358.650908 18.738855      NaN      5    37 o    0   1.04 197.62112 -1.31086  7177.55  3365.04  4.21 3.75   5.0 -0.392    18.40 19.58 02a57358o0761o   0.135135
57358.666237 16.866048      NaN    -60   217 o    0   0.95 197.62112 -1.31086  6893.12  2784.26  4.35 3.68   4.0 -0.457    17.01 16.91 02a57358o0786o  -0.276498
57359.659580 18.438271      NaN    -11    51 o    0   0.97 197.62112 -1.31086  7179.70  3367.56  3.55 3.47  56.2 -0.444    18.11 18.79 02a57359o0645o  -0.215686
57408.640761 18.796518      NaN     53    19 o    0   1.15 197.62112 -1.31086  2998.97  7879.88  3.57 3.38  89.3 -0.455    19.15 20.64 02a57408o0707o   2.789474
57408.649828 19.401649      NaN      0    21 o    0   1.02 197.62112 -1.31086  2710.00  7297.28  3.58 3.34 -79.3 -0.451    19.17 20.67 02a57408o0722o   0.000000
57408.665456 19.351140      NaN    -59    22 o    0   1.11 197.62112 -1.31086  3576.77  8463.96  3.47 3.33  83.5 -0.454    19.10 20.51 02a57408o0747o  -2.681818
57408.670316 18.729535      NaN     36    27 o    0   0.91 197.62112 -1.31086  3874.14  6716.83  3.53 3.30 -85.8 -0.453    18.89 20.11 02a57408o0755o   1.333333
57445.587945 18.323878      NaN     35    45 o    0   1.19 197.62112 -1.31086  2658.86  7976.43  3.53 3.30 -67.2 -0.478    18.42 19.30 02a57445o0742o   0.777778
57445.610591 18.237955      NaN     76    36 o    0   1.29 197.62112 -1.31086  2371.59  7396.18  3.67 3.29 -63.6 -0.473    18.39 19.26 02a57445o0783o   2.111111
57445.633962 18.542463      NaN      7    44 o    0   0.99 197.62112 -1.31086  3538.45  6816.51  3.61 3.26 -64.7 -0.477    18.33 19.18 02a57445o0824o   0.159091
57445.657186 18.237955      NaN     34    50 o    0   0.87 197.62112 -1.31086  3814.31  6700.92  3.69 3.32 -66.9 -0.470    18.22 19.02 02a57445o0865o   0.680000
57464.524909 19.401649      NaN    -21    21 o    0   0.98 197.62112 -1.31086  2696.04  7576.43  3.84 3.36 -65.8 -0.475    19.20 20.88 02a57464o0635o  -1.000000
57464.547731 19.367717      NaN      2    21 o    0   0.98 197.62112 -1.31086  2405.72  6995.67  3.86 3.36 -60.2 -0.484    19.24 20.97 02a57464o0678o   0.095238
57464.570250 19.454622      NaN    -12    20 o    0   0.96 197.62112 -1.31086  3572.91  6418.28  3.69 3.32 -60.0 -0.486    19.17 20.85 02a57464o0721o  -0.600000
57464.592805 19.454622      NaN    -23    20 o    0   1.23 197.62112 -1.31086  3805.83  6691.91  3.65 3.27 -67.4 -0.481    19.16 20.82 02a57464o0764o  -1.150000
57476.504182 19.089302      NaN     -3    28 o    0   0.90 197.62112 -1.31086  3007.83  7600.09  3.77 3.43 -68.9 -0.459    18.83 20.18 02a57476o0578o  -0.107143
57476.526429 19.256669      NaN    -13    24 o    0   1.14 197.62112 -1.31086  2717.78  7019.29  3.72 3.38 -65.8 -0.464    18.82 20.12 02a57476o0621o  -0.541667
57476.548549 18.921935      NaN     17    27 o    0   1.24 197.62112 -1.31086  3885.03  6442.24  3.78 3.54 -60.6 -0.441    18.72 20.06 02a57476o0664o   0.629630
57476.571892 18.847027      NaN    -24    35 o    0   1.09 197.62112 -1.31086  3790.21  6696.23  4.42 4.19 -38.0 -0.412    18.44 19.88 02a57476o0707o  -0.685714
57493.415731 18.900000      NaN     28    24 o    0   1.27 197.62112 -1.31086  2849.91  7669.26  3.77 3.61 -51.0 -0.441    18.82 20.14 02a57493o0397o   1.166667
57493.437105 19.212347      NaN    -31    25 o    0   1.09 197.62112 -1.31086  2569.53  7082.39  3.69 3.41 -65.8 -0.454    18.84 20.13 02a57493o0440o  -1.240000
57493.459529 19.014394      NaN     15    25 o    0   0.81 197.62112 -1.31086  3729.57  6504.74  3.60 3.33 -70.5 -0.449    18.85 20.09 02a57493o0485o   0.600000
57493.474971 18.847027      NaN     30    25 o    0   1.13 197.62112 -1.31086  3806.02  6683.70  3.69 3.42 -72.3 -0.437    18.84 20.13 02a57493o0515o   1.200000
57495.344268 18.519279      NaN     25    39 o    0   1.21 197.62112 -1.31086  7398.49  2989.72  3.86 3.66  28.2 -0.495    18.45 19.40 02a57495o0256o   0.641026
57495.363382 18.729535      NaN    -84    39 o    0   1.24 197.62112 -1.31086  7417.77  3027.39  3.98 3.74  32.0 -0.488    18.38 19.33 02a57495o0292o  -2.153846
57495.377252 18.786693      NaN     -5    37 o    0   1.09 197.62112 -1.31086  7358.93  2952.90  3.89 3.64  30.6 -0.492    18.48 19.46 02a57495o0320o  -0.135135
57495.392666 18.757738      NaN    -33    38 o    0   1.12 197.62112 -1.31086  7336.50  3067.87  3.85 3.68  34.9 -0.468    18.46 19.45 02a57495o0350o  -0.868421
57505.461451 18.889197      NaN     14    29 o    0   0.93 197.62112 -1.31086  3160.32  7571.62  3.71 3.44 -69.3 -0.446    18.75 19.97 02a57505o0468o   0.482759
57505.476246 18.467034      NaN     59    30 o    0   1.10 197.62112 -1.31086  3200.03  7533.65  3.60 3.35 -71.0 -0.464    18.72 19.89 02a57505o0497o   1.966667
57505.490663 19.002397      NaN      7    28 o    0   1.19 197.62112 -1.31086  3141.61  7514.15  3.68 3.40 -68.8 -0.457    18.66 19.80 02a57505o0525o   0.250000
57505.502861 18.550302      NaN     45    31 o    0   1.03 197.62112 -1.31086  3218.78  7591.36  3.62 3.35 -69.1 -0.465    18.64 19.75 02a57505o0549o   1.451613
57505.514599 18.933071      NaN      1    32 o    0   1.26 197.62112 -1.31086  3120.73  7609.61  3.69 3.41 -67.3 -0.459    18.57 19.68 02a57505o0572o   0.031250
57506.453897 18.816441      NaN     30    26 o    0   1.48 197.62112 -1.31086  3158.48  7570.41  4.04 3.69 -64.5 -0.433    18.71 20.07 02a57506o0449o   1.153846
57506.472184 19.128787      NaN    -11    27 o    0   1.16 197.62112 -1.31086  3199.54  7533.23  3.95 3.66 -62.4 -0.446    18.71 20.07 02a57506o0485o  -0.407407
57506.490408 18.889197      NaN      8    31 o    0   1.08 197.62112 -1.31086  3141.24  7513.94  4.20 3.86 -57.6 -0.431    18.59 19.96 02a57506o0521o   0.258065
57506.508574 18.474346      NaN     19    43 o    0   1.05 197.62112 -1.31086  3217.42  7590.90  5.16 4.77 -53.0 -0.393    18.25 19.78 02a57506o0557o   0.441860
57552.292809 18.878500      NaN    -28    34 o    0   1.27 197.62112 -1.31086  5054.36  7769.24  3.77 3.34 -86.1 -0.488    18.49 19.58 02a57552o0071o  -0.823529
57552.304586 18.786693      NaN    -19    37 o    0   0.99 197.62112 -1.31086  5036.18  7731.16  3.84 3.41 -83.8 -0.477    18.45 19.55 02a57552o0094o  -0.513514
57552.315622 18.574166      NaN    -29    45 o    0   1.00 197.62112 -1.31086  5095.24  7808.25  3.80 3.33 -79.6 -0.497    18.33 19.43 02a57552o0116o  -0.644444
57552.328269 18.786693      NaN    -57    37 o    0   1.26 197.62112 -1.31086  5116.53  7690.44  3.74 3.17 -82.8 -0.464    18.30 19.37 02a57552o0141o  -1.540541
57552.340537 18.343209      NaN     41    42 o    0   1.25 197.62112 -1.31086  5080.50  7746.61  3.86 3.40 -80.8 -0.474    18.24 19.36 02a57552o0165o   0.976190
57555.292724 17.590634      NaN    121    71 o    0   1.10 197.62112 -1.31086  3953.62  7416.56  3.85 3.45 -76.2 -0.498    18.04 18.81 02a57555o0136o   1.704225
57555.302496 18.110074      NaN     69    46 o    0   1.01 197.62112 -1.31086  3934.91  7378.92  3.74 3.34 -76.8 -0.477    18.32 19.19 02a57555o0155o   1.500000
