Nested Sampling Global Log-Evidence           :   -0.216625822994082569E+02  +/-    0.477317493147352501E+00
Nested Importance Sampling Global Log-Evidence:   -0.260606767838065387E+02  +/-    0.407350574419428346E-01

Dim No.       Mean        Sigma
   1    0.981595773217635581E-01    0.333998450476593253E-01
   2   -0.211612160834382550E+02    0.179388681584766729E+01
   3    0.840917101243346399E+00    0.563802888613568129E-01
   4    0.148950416306851574E+01    0.105232088860822484E+00
   5    0.953255661788668732E-02    0.291646801627454440E-02
   6    0.156337501987758021E+01    0.125050922460031438E+00
   7   -0.170590005344525641E+01    0.429851524999426193E+00
   8   -0.660350023662462614E-02    0.332341110662639702E-01
   9   -0.366273633177522839E+01    0.188425549597995867E+01
  10   -0.159572853032206252E+00    0.855161374972492755E-01
  11   -0.171488181661021699E-01    0.995925087068431497E-01
  12   -0.268503914845043490E+00    0.175110346906779263E+00
  13   -0.117646081412025955E+00    0.141839584030463928E+00
  14   -0.105778908852732667E+01    0.488879872338068705E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.110952302422838406E+00
   2   -0.200782865625592137E+02
   3    0.860741799362659266E+00
   4    0.149895594904764140E+01
   5    0.106701481382216936E-01
   6    0.151905400476834229E+01
   7   -0.167719741501034592E+01
   8   -0.428347422798115371E-01
   9   -0.622945427079716474E+01
  10   -0.197917693883174706E+00
  11    0.471076629683932976E-01
  12   -0.468036934279162042E+00
  13   -0.179693043188191293E+00
  14   -0.116185148596641885E+01

MAP Parameters
Dim No.        Parameter
   1    0.110952302422838406E+00
   2   -0.200782865625592137E+02
   3    0.860741799362659266E+00
   4    0.149895594904764140E+01
   5    0.106701481382216936E-01
   6    0.151905400476834229E+01
   7   -0.167719741501034592E+01
   8   -0.428347422798115371E-01
   9   -0.622945427079716474E+01
  10   -0.197917693883174706E+00
  11    0.471076629683932976E-01
  12   -0.468036934279162042E+00
  13   -0.179693043188191293E+00
  14   -0.116185148596641885E+01
