Nested Sampling Global Log-Evidence           :   -0.223224562977296586E+02  +/-    0.446971575192829651E+00
Nested Importance Sampling Global Log-Evidence:   -0.266930015392837774E+02  +/-    0.331980058352507948E-01

Dim No.       Mean        Sigma
   1    0.565967699861613521E-01    0.292962589248830160E-01
   2   -0.158226831873871454E+02    0.203680119802546766E+01
   3    0.937044065756374112E+00    0.720469816577073568E-01
   4    0.119618587711469848E+01    0.240207828229413972E+00
   5    0.848652882341512267E-02    0.346841424559228822E-02
   6    0.182826739813959804E+01    0.437609817428953676E-01
   7   -0.171740460063839651E+01    0.422605594044935862E+00
   8   -0.102545271788486811E+00    0.401360668128291909E-01
   9   -0.328283782255439460E+01    0.225524972539516222E+01
  10   -0.533513897394060979E-01    0.967220810901686517E-01
  11   -0.384736830374750385E-01    0.143045065555934964E+00
  12   -0.246864641384515748E+00    0.220400402255714722E+00
  13   -0.240257382165880939E+00    0.692181084062855473E-01
  14   -0.106386683705472995E+01    0.518415932814836194E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.386201891719111859E-01
   2   -0.167294701448014038E+02
   3    0.914155506624260594E+00
   4    0.140277149452949668E+01
   5    0.771250422349319294E-02
   6    0.182075899949202036E+01
   7   -0.195898175056199264E+01
   8   -0.161346426631367945E+00
   9   -0.593464718078135700E+01
  10   -0.896622771156673076E-01
  11   -0.119647624586546250E-01
  12   -0.372491906654289218E+00
  13   -0.197554996757119433E+00
  14   -0.104160001895606658E+01

MAP Parameters
Dim No.        Parameter
   1    0.386201891719111859E-01
   2   -0.167294701448014038E+02
   3    0.914155506624260594E+00
   4    0.140277149452949668E+01
   5    0.771250422349319294E-02
   6    0.182075899949202036E+01
   7   -0.195898175056199264E+01
   8   -0.161346426631367945E+00
   9   -0.593464718078135700E+01
  10   -0.896622771156673076E-01
  11   -0.119647624586546250E-01
  12   -0.372491906654289218E+00
  13   -0.197554996757119433E+00
  14   -0.104160001895606658E+01
