Nested Sampling Global Log-Evidence           :   -0.193228114045083856E+02  +/-    0.533156332269788313E+00
Nested Importance Sampling Global Log-Evidence:   -0.227342883252301533E+02  +/-    0.540482279511757674E-01

Dim No.       Mean        Sigma
   1   -0.968021459536865143E-02    0.135269929207829567E-01
   2   -0.328697124778528549E+01    0.289509206264264407E+00
   3   -0.180796487791332228E+00    0.145475175246941785E+00
   4    0.158164036810863640E+01    0.186840144623299953E+00
   5    0.102535997873953039E-01    0.149213613762144877E-02
   6    0.140036030880631879E+01    0.211724454607270934E+00
   7   -0.177235188991293557E+01    0.385845264024245238E+00
   8   -0.577897971070023345E-01    0.859845908088306826E-01
   9   -0.269642984276484654E+01    0.400452269748477185E+01
  10   -0.173968588687646419E+00    0.155840993298360403E+00
  11   -0.938569566576989561E-01    0.128490699662427516E+00
  12   -0.180669233514797911E+00    0.210111998587953597E+00
  13   -0.172834382259512809E+00    0.191663730349064670E+00
  14   -0.106841526074432025E+01    0.565207938607025645E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.120508301853840954E-01
   2   -0.374822387091970199E+01
   3   -0.484041978200295264E+00
   4    0.161901670077576343E+01
   5    0.105338537584915778E-01
   6    0.146720435214959721E+01
   7   -0.242688405111315797E+01
   8    0.651972195369282803E-01
   9    0.355239938670149735E+01
  10   -0.139782044519577042E+00
  11   -0.113973045046068283E+00
  12   -0.194939509493081115E+00
  13   -0.313996795526984951E+00
  14   -0.100145858967374024E+01

MAP Parameters
Dim No.        Parameter
   1   -0.120508301853840954E-01
   2   -0.374822387091970199E+01
   3   -0.484041978200295264E+00
   4    0.161901670077576343E+01
   5    0.105338537584915778E-01
   6    0.146720435214959721E+01
   7   -0.242688405111315797E+01
   8    0.651972195369282803E-01
   9    0.355239938670149735E+01
  10   -0.139782044519577042E+00
  11   -0.113973045046068283E+00
  12   -0.194939509493081115E+00
  13   -0.313996795526984951E+00
  14   -0.100145858967374024E+01
