         MJD         m       dm      uJy  duJy F  err   chi/N       RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57233.293714 18.550302      NaN    -60.5    46 o    0    2.31 244.6785 67.90011   405.82  5926.47  3.71 3.36 -73.9 -0.453    18.36 19.20 02a57233o0039o 0xc00900        -4.5
57233.318690 18.566153      NaN     -0.5    44 o    0    1.18 244.6785 67.90011  9679.87  5861.36  3.85 3.19  85.9 -0.455    18.46 19.36 02a57233o0062o 0xc00800        -4.5
57233.325702 18.099634      NaN     63.5    47 o    0    1.66 244.6785 67.90011  8245.18  7204.55  3.79 3.28 -88.3 -0.461    18.45 19.36 02a57233o0067o 0xc00800        -4.5
57233.359613 18.396507      NaN    -79.5    53 o    0    1.59 244.6785 67.90011  8237.39  7217.25  3.77 3.28 -87.1 -0.453    18.40 19.28 02a57233o0091o 0xc00800        -4.5
57234.325608 18.063866      NaN   -147.5    72 o    0    1.68 244.6785 67.90011  8251.02  7206.24  3.90 3.39  89.9 -0.460    18.22 19.00 02a57234o0030o 0xc00800        -4.5
57234.358596 17.821591      NaN    -56.5    90 o    0    1.44 244.6785 67.90011  8237.72  7216.98  4.00 3.53 -89.1 -0.461    18.14 18.93 02a57234o0057o 0xc00800        -4.5
57414.636940 18.550302      NaN    -59.5    46 o    0    0.75 244.6785 67.90011 10485.57  4477.73  3.74 3.20  82.6 -0.474    18.65 19.75 02a57414o0701o 0xc00800        -4.5
57414.649534 18.280067      NaN     52.5    40 o    0    1.37 244.6785 67.90011  1210.61  4613.80  4.29 3.50 -46.7 -0.462    18.62 19.69 02a57414o0721o 0xc00800        -4.5
57414.665663 18.702047      NaN    -30.5    40 o    0    0.86 244.6785 67.90011  1508.80  5205.25  4.09 3.47 -51.4 -0.449    18.57 19.58 02a57414o0747o 0xc00800        -4.5
57414.670189 18.467034      NaN      0.5    48 o    0    1.28 244.6785 67.90011  9616.02  5744.46  3.63 3.11  85.9 -0.497    18.41 19.28 02a57414o0754o 0xc00800        -4.5
57418.645525 18.978793      NaN     -8.5    31 o    0    1.31 244.6785 67.90011  1384.26  4652.51  4.32 3.68 -46.0 -0.432    18.99 20.49 02a57418o0708o 0xc00900        -4.5
57418.661912 18.356290 0.210567    160.5    32 o    0    1.33 244.6785 67.90011  1687.61  5242.86  4.22 3.68 -56.0 -0.436    18.91 20.37 02a57418o0734o 0xc00b00        -4.5
57418.668853 18.878500      NaN    -82.5    34 o    0    0.93 244.6785 67.90011  9798.42  5752.15  3.79 3.26  88.0 -0.471    18.69 19.89 02a57418o0745o 0xc00800        -4.5
57418.678678 16.982110      NaN     79.5   167 o    0    1.03 244.6785 67.90011   518.58  5737.77  4.36 3.54 -55.7 -0.405    17.42 17.36 02a57418o0761o 0xc00802        -4.5
57419.634249 19.169763      NaN     -5.5    26 o    0    0.72 244.6785 67.90011 10336.76  3959.03  3.80 3.41  76.8 -0.486    19.18 20.82 02a57419o0662o 0xc00b00        -4.5
57419.647358 15.323603 0.010475   2690.5    26 o    0  170.90 244.6785 67.90011  1062.37  4060.10  4.66 3.85 -43.9 -0.429    19.12 20.82 02a57419o0682o 0xc00801        -4.5
57419.664900 18.857417      NaN     12.5    29 o    0    2.13 244.6785 67.90011  1361.08  4670.91  4.25 3.56 -49.3 -0.450    19.07 20.59 02a57419o0709o 0xc00800        -4.5
57419.669185 18.304885      NaN     66.5    34 o    0    0.79 244.6785 67.90011  9476.35  5219.20  3.72 3.25  84.4 -0.472    18.81 20.09 02a57419o0716o 0xc00800        -4.5
57440.586618 18.280067      NaN    -15.5    59 o    0    0.83 244.6785 67.90011  9874.51  5164.93  4.01 3.17  79.2 -0.512    18.17 18.83 02a57440o0677o 0xc00900        -4.5
57440.587658 18.191747      NaN    -96.5    64 o    0    1.18 244.6785 67.90011  1462.81  4096.62  4.42 3.53 -37.7 -0.478    18.13 18.81 02a57440o0679o 0xc00800        -4.5
57440.600893 18.396507      NaN      7.5    49 o    0    1.58 244.6785 67.90011  9648.93  5482.88  3.94 3.09  81.7 -0.500    18.22 18.91 02a57440o0704o 0xc00800        -4.5
57440.601931 18.089294      NaN     32.5    58 o    0    0.92 244.6785 67.90011  1756.77  4704.56  4.15 3.42 -43.6 -0.485    18.20 18.89 02a57440o0706o 0xc00800        -4.5
57440.616352 17.714459      NaN    131.5    54 o    0    1.46 244.6785 67.90011   602.44  5183.63  4.41 3.49 -48.8 -0.443    18.23 18.96 02a57440o0733o 0xc00800        -4.5
57440.631513 18.396507      NaN    -52.5    53 o    0    1.51 244.6785 67.90011   375.96  5433.40  4.52 3.56 -50.3 -0.414    18.24 19.02 02a57440o0760o 0xc00800        -4.5
57441.560552 16.260599      NaN    151.5   327 o    0    0.09 244.6785 67.90011 10515.70  4331.50  4.04 3.19  74.1 -0.503    18.15 18.79 02a57441o0638o 0xc00802        -4.5
57441.562079 18.039019 0.319334    216.5    65 o    0    1.55 244.6785 67.90011  1235.75  4461.42  4.38 3.59 -40.4 -0.465    18.05 18.74 02a57441o0641o 0xc00800        -4.5
57441.571999 18.261819      NaN    -14.5    60 o    0    1.10 244.6785 67.90011  9638.20  5591.30  4.09 3.38  82.1 -0.492    18.09 18.83 02a57441o0660o 0xc00800        -4.5
57441.576756 18.243872      NaN    -65.5    61 o    0    1.13 244.6785 67.90011  1534.19  5069.87  4.48 3.76 -44.7 -0.438    18.02 18.80 02a57441o0669o 0xc00800        -4.5
57441.592299 18.214605      NaN      3.5    60 o    0    1.20 244.6785 67.90011   361.19  5544.92  4.59 3.60 -48.8 -0.406    18.09 18.83 02a57441o0699o 0xc00800        -4.5
57441.593849 18.079051      NaN     13.5    65 o    0    0.97 244.6785 67.90011  9641.68  5481.97  4.05 3.26  82.1 -0.497    18.15 18.87 02a57441o0702o 0xc00800        -4.5
57441.606390 18.298627      NaN   -230.5    58 o    0    1.09 244.6785 67.90011   370.18  5430.41  4.52 3.45 -51.0 -0.433    18.16 18.86 02a57441o0726o 0xc00800        -4.5
57466.546611 18.481707      NaN    -42.5    49 o    0    0.99 244.6785 67.90011  1328.24  4153.51  4.45 3.42 -41.4 -0.499    18.73 19.96 02a57466o0675o 0xc00800        -4.5
57466.554013 18.615142      NaN     -0.5    42 o    0    0.58 244.6785 67.90011  9734.77  5271.50  4.06 3.10  82.7 -0.487    18.76 20.02 02a57466o0690o 0xc00800        -4.5
57466.562311 14.640912 0.006874   5049.5    32 o    0  463.25 244.6785 67.90011  1616.11  4767.29  4.28 3.43 -45.5 -0.483    18.80 20.10 02a57466o0707o 0xc00901        -4.5
57466.570133 18.720295      NaN     20.5    31 o    0    0.99 244.6785 67.90011  9652.79  5478.39  4.05 3.01  84.9 -0.485    18.86 20.19 02a57466o0723o 0xc00800        -4.5
57466.580531 17.725445 0.121455    290.5    33 o    0    4.36 244.6785 67.90011   439.73  5244.76  4.72 3.61 -48.0 -0.419    18.94 20.46 02a57466o0743o 0xc00800        -4.5
57466.594773 18.558199      NaN     45.5    29 o    0    1.32 244.6785 67.90011   364.45  5433.01  4.59 3.46 -50.6 -0.436    19.27 21.02 02a57466o0772o 0xc00900        -4.5
57470.485395 17.922662      NaN    -19.5    82 o    0    0.89 244.6785 67.90011 10285.62  4042.03  4.35 3.60  69.1 -0.508    17.69 18.25 02a57470o0562o 0xc00800        -4.5
57470.506433 17.718109      NaN    -65.5    99 o    0    1.31 244.6785 67.90011  1010.71  4128.44  4.61 3.57 -40.2 -0.475    17.53 18.00 02a57470o0605o 0xc00800        -4.5
57470.511747 15.594969      NaN    204.5   630 o    0    0.63 244.6785 67.90011  9417.58  5300.83  4.24 3.44  80.4 -0.530    16.82 17.03 02a57470o0616o 0xc00802        -4.5
57470.512229 16.954622      NaN   -234.5   200 o    0    1.29 244.6785 67.90011  1306.27  4739.35  4.65 3.83 -41.0 -0.455    16.86 17.16 02a57470o0617o 0xc00802        -4.5
57470.550218 13.134420      NaN   6385.5  4617 o    0    1.71 244.6785 67.90011   360.96  5428.60 10.99 9.37 -90.0 -0.710    15.52 15.48 02a57470o0695o 0xc00802        -4.5
57474.575340 14.100214 0.004700   8311.5    36 o    0  953.32 244.6785 67.90011  1290.92  4376.35  4.44 3.39 -43.9 -0.510    18.67 19.84 02a57474o0646o 0xc00901        -4.5
57474.584859 18.757738      NaN    -35.5    38 o    0    2.05 244.6785 67.90011   966.26  5180.59  4.31 3.37 -52.8 -0.506    18.65 19.88 02a57474o0663o 0xc00800        -4.5
57474.587143 18.068904 0.186848    210.5    37 o    0    3.96 244.6785 67.90011  1586.88  4984.21  4.35 3.47 -49.5 -0.491    18.64 19.86 02a57474o0667o 0xc00b00        -4.5
57474.605005 18.816441      NaN    -40.5    36 o    0    2.83 244.6785 67.90011   981.05  5197.44  4.44 3.50 -49.9 -0.494    18.62 19.91 02a57474o0696o 0xc00900        -4.5
57474.606223 18.606822      NaN     15.5    37 o    0    4.68 244.6785 67.90011   411.28  5455.68  4.76 3.59 -51.7 -0.433    18.63 19.86 02a57474o0698o 0xc00800        -4.5
57474.626847 18.068904      NaN     87.5    41 o    0    2.01 244.6785 67.90011   394.79  5441.44  4.58 3.42 -51.0 -0.451    18.67 19.85 02a57474o0732o 0xc00800        -4.5
57492.461764 18.978793      NaN    -32.5    31 o    0    1.23 244.6785 67.90011  1332.02  4437.94  4.35 3.72 -42.7 -0.436    18.99 20.53 02a57492o0497o 0xc00900        -4.5
57492.480080 19.063754      NaN      3.5    26 o    0    1.02 244.6785 67.90011  9741.64  5540.29  4.03 3.21  82.6 -0.479    19.19 20.83 02a57492o0535o 0xc00900        -4.5
57492.485637 15.171596 0.008055   3095.5    23 o    0  358.26 244.6785 67.90011  1631.99  5054.28  4.01 3.52 -49.1 -0.456    19.17 20.80 02a57492o0546o 0xc00b01        -4.5
57492.490944 15.108662 0.008924   3280.5    27 o    0  257.39 244.6785 67.90011   462.77  5528.53  4.22 3.49 -53.0 -0.433    19.18 20.76 02a57492o0557o 0xc00801        -4.5
57492.499709 19.089302      NaN      7.5    24 o    0    1.24 244.6785 67.90011  9649.55  5475.57  4.03 3.21  83.2 -0.474    19.15 20.77 02a57492o0575o 0xc00900        -4.5
57492.501156 18.504094      NaN     31.5    36 o    0    1.49 244.6785 67.90011   366.36  5422.54  4.62 3.04 -60.7 -0.445    19.13 20.89 02a57492o0578o 0xc00800        -4.5
57534.375440 18.640491      NaN      8.5    38 o    0    1.18 244.6785 67.90011  2463.05  5742.38  3.88 3.42 -59.5 -0.472    18.64 19.88 02a57534o0063o 0xc00a00        -4.5
57534.375924 18.757738      NaN    -22.5    38 o    0    1.08 244.6785 67.90011  2462.98  5742.57  3.79 3.33 -61.1 -0.479    18.66 19.86 02a57534o0064o 0xc00a00        -4.5
57534.376408 18.836735      NaN     -0.5    34 o    0    1.20 244.6785 67.90011  2462.87  5742.86  3.84 3.37 -60.9 -0.478    18.65 19.87 02a57534o0065o 0xc00900        -4.5
57534.376891 18.786693      NaN    -34.5    37 o    0    1.08 244.6785 67.90011  2462.67  5743.01  3.89 3.41 -59.7 -0.475    18.64 19.87 02a57534o0066o 0xc00800        -4.5
57534.377373 18.382935      NaN     54.5    34 o    0    1.25 244.6785 67.90011  2462.54  5743.05  3.81 3.36 -60.2 -0.467    18.65 19.86 02a57534o0067o 0xc00a00        -4.5
57534.377858 18.693037      NaN      8.5    36 o    0    1.07 244.6785 67.90011  2462.37  5743.02  3.82 3.36 -58.5 -0.467    18.65 19.86 02a57534o0068o 0xc00800        -4.5
