         MJD         m       dm      uJy  duJy F  err  chi/N       RA       Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57303.468291 19.256669      NaN    -30.5    24 o    0   0.94 60.55733 -28.39159  7885.40  7037.50  4.28 3.36 -87.7 -0.470    19.06 20.77 02a57303o0279o 0xc00800        -5.5
57303.484298 19.302877      NaN    -10.5    23 o    0   1.06 60.55733 -28.39159  7881.93  7040.09  4.33 3.37 -88.8 -0.464    19.09 20.80 02a57303o0304o 0xc00800        -5.5
57303.495171 19.256669      NaN    -22.5    24 o    0   1.11 60.55733 -28.39159  9336.17  5619.56  4.52 3.56  81.8 -0.466    19.09 20.79 02a57303o0321o 0xc00800        -5.5
57303.508453 19.351140      NaN      0.5    20 o    0   1.29 60.55733 -28.39159  9329.42  5623.19  4.36 3.48  80.9 -0.469    19.11 20.79 02a57303o0337o 0xc00800        -5.5
57321.460919 18.232071      NaN     -0.5    60 o    0   1.37 60.55733 -28.39159  7900.10  7067.30  4.48 3.54 -89.4 -0.494    17.87 18.67 02a57321o0402o 0xc00900        -5.5
57321.488385 18.376212      NaN    -53.5    54 o    0   0.97 60.55733 -28.39159  7891.00  7074.71  4.21 3.17 -89.4 -0.514    18.03 18.80 02a57321o0441o 0xc00800        -5.5
57321.511658 18.191747      NaN   -103.5    64 o    0   0.89 60.55733 -28.39159  9337.02  5662.90  4.24 3.29  80.5 -0.521    18.03 18.75 02a57321o0475o 0xc00800        -5.5
57321.525170 18.261819      NaN    -74.5    60 o    0   1.07 60.55733 -28.39159  1296.60  4987.27  4.85 3.65 -49.3 -0.497    17.98 18.78 02a57321o0494o 0xc00800        -5.5
57329.468158 18.878500      NaN    -25.5    34 o    0   0.85 60.55733 -28.39159  7942.44  7097.60  4.38 3.49  89.9 -0.482    18.72 20.33 02a57329o0416o 0xc00800        -5.5
57329.495809 18.311179      NaN     58.5    36 o    0   0.97 60.55733 -28.39159  2809.29  3584.87  5.45 4.24 -35.1 -0.448    18.75 20.35 02a57329o0456o 0xc00800        -5.5
57329.524219 18.089294      NaN     13.5    64 o    0   1.01 60.55733 -28.39159  1349.20  5009.04  5.63 4.06 -50.0 -0.461    18.01 19.30 02a57329o0497o 0xc00800        -5.5
57329.552403 18.481707      NaN      9.5    44 o    0   0.94 60.55733 -28.39159  1353.73  5006.04  5.48 4.04 -50.8 -0.471    18.52 19.97 02a57329o0538o 0xc00800        -5.5
57368.360388 19.063754      NaN     11.5    23 o    0   1.05 60.55733 -28.39159  7668.64  7395.90  3.93 3.53  85.2 -0.456    18.96 20.55 02a57368o0295o 0xc00800        -5.5
57368.378284 19.115465      NaN     10.5    22 o    0   1.20 60.55733 -28.39159  3564.81  3646.04  4.26 3.71 -31.7 -0.429    19.07 20.68 02a57368o0321o 0xc00900        -5.5
57368.396382 18.684100      NaN     47.5    23 o    0   1.10 60.55733 -28.39159  2701.40  2472.40  4.69 3.64 -27.9 -0.464    19.25 20.94 02a57368o0347o 0xc00800        -5.5
57368.414776 18.867907      NaN     28.5    23 o    0   0.91 60.55733 -28.39159  2416.74  4216.44  4.44 3.76 -42.4 -0.434    19.24 21.04 02a57368o0373o 0xc00800        -5.5
57369.400226 18.955691      NaN     11.5    26 o    0   0.96 60.55733 -28.39159  2698.90  2473.56  4.48 3.59 -29.0 -0.478    19.07 20.55 02a57369o0164o 0xc00800        -5.5
57369.419829 19.351140      NaN    -22.5    22 o    0   1.22 60.55733 -28.39159  2412.87  4218.05  4.26 3.58 -44.0 -0.470    19.02 20.53 02a57369o0193o 0xc00900        -5.5
57380.335537 18.174913      NaN    -49.5    65 o    0   1.20 60.55733 -28.39159  7632.48  7405.66  3.97 3.26  88.6 -0.473    18.12 18.93 02a57380o0197o 0xc00800        -5.5
57380.353153 18.043943      NaN     31.5    61 o    0   0.82 60.55733 -28.39159  3379.50  3878.14  4.21 3.59 -38.4 -0.493    18.17 18.88 02a57380o0223o 0xc00800        -5.5
57380.371235 18.079051      NaN     42.5    55 o    0   1.40 60.55733 -28.39159  2510.94  2701.87  4.81 3.66 -29.6 -0.501    18.17 18.88 02a57380o0249o 0xc00800        -5.5
57380.389337 18.356290      NaN    -57.5    55 o    0   1.31 60.55733 -28.39159  2219.74  4443.41  4.33 3.49 -49.4 -0.494    18.17 18.85 02a57380o0275o 0xc00900        -5.5
57381.333801 18.079051      NaN   -107.5    71 o    0   1.39 60.55733 -28.39159  7629.61  7407.15  4.36 3.86  87.1 -0.441    17.94 18.80 02a57381o0167o 0xc00800        -5.5
57381.351140 18.226218      NaN    -77.5    62 o    0   1.05 60.55733 -28.39159  3377.46  3878.30  4.42 3.91 -40.7 -0.419    18.02 18.74 02a57381o0193o 0xc00800        -5.5
57381.369169 17.682154      NaN     94.5    69 o    0   1.03 60.55733 -28.39159  2510.31  2700.43  5.14 4.22 -33.1 -0.410    17.95 18.74 02a57381o0219o 0xc00800        -5.5
