Nested Sampling Global Log-Evidence           :   -0.244097478029916104E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.250142016606777453E+02  +/-    0.810042579508944011E-01

Dim No.       Mean        Sigma
   1    0.890142701552956717E-01    0.841372302123059683E-02
   2   -0.110495301814870110E+02    0.175961430096304855E+00
   3    0.670280595558718884E+00    0.137667046521826059E-01
   4    0.115300009916482371E+01    0.516221812580199002E-01
   5    0.126843078036486569E-01    0.171856253242140089E-02
   6    0.136491272480408887E+01    0.282748935442938450E-01
   7   -0.163478066318881154E+01    0.170585527226080169E+00
   8   -0.748857261489893761E-01    0.819824613808433321E-02
   9   -0.139336670735228818E+01    0.224536877710467569E+00
  10   -0.123430818911484649E+00    0.291686330754915499E-01
  11    0.499256291739619794E-02    0.548563940981346490E-01
  12   -0.184121714232710315E+00    0.678947971381988202E-01
  13    0.115356166679890612E+00    0.341328622575011176E-01
  14   -0.110130612189324806E+01    0.182766329040256054E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.873553734054170750E-01
   2   -0.109557837530770197E+02
   3    0.653802268739033132E+00
   4    0.117348097279470798E+01
   5    0.153926463980590573E-01
   6    0.137606676636244751E+01
   7   -0.182579606865912258E+01
   8   -0.755413546758120502E-01
   9   -0.161486371400540052E+01
  10   -0.180922236518793716E+00
  11    0.764619915912306963E-01
  12   -0.185335914186461836E+00
  13    0.165340274715502278E+00
  14   -0.109762607184754546E+01

MAP Parameters
Dim No.        Parameter
   1    0.979200891075025781E-01
   2   -0.113546717264692756E+02
   3    0.670611247295592516E+00
   4    0.118035508421391255E+01
   5    0.132822151168661678E-01
   6    0.136554488679563435E+01
   7   -0.191633421401046777E+01
   8   -0.692256278918486762E-01
   9   -0.151754212099386088E+01
  10   -0.128174327129264631E+00
  11   -0.445522584373545666E-01
  12   -0.521334092884536693E-01
  13    0.993019856723563743E-01
  14   -0.109284158209287052E+01
