Nested Sampling Global Log-Evidence           :   -0.571224349141527341E+02  +/-    0.454100652734232613E+00
Nested Importance Sampling Global Log-Evidence:   -0.622215404862487205E+02  +/-    0.433595416677254181E-01

Dim No.       Mean        Sigma
   1    0.509090803675110726E-01    0.246911500072274984E-01
   2   -0.262244504409349659E+02    0.217468093201228507E+01
   3    0.101891747710517899E+01    0.880794068588119650E-01
   4    0.110452555796251928E+01    0.306007177356021343E+00
   5    0.813791981630298221E-02    0.325556821261400184E-02
   6    0.207456883626431043E+01    0.468568429187880137E-01
   7   -0.177569449595510975E+01    0.473997953624534507E+00
   8   -0.198104937322580860E-01    0.384063395133763322E-01
   9   -0.714541525850345938E+01    0.235760287009474379E+01
  10   -0.941849427394889638E-01    0.129159553483410516E+00
  11   -0.740612817229569786E-01    0.152539001331333135E+00
  12   -0.207274789963180994E+00    0.206973015149361284E+00
  13   -0.197790186480972852E+00    0.626393534900330645E-01
  14   -0.105611251050852117E+01    0.494881020107466943E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.541826488959927383E-01
   2   -0.236565530582760708E+02
   3    0.105287596734840627E+01
   4    0.850340235035722314E+00
   5    0.862422933815832835E-02
   6    0.206938986621133925E+01
   7   -0.267390913046898682E+01
   8    0.378084431813023730E-01
   9   -0.670807314302266811E+01
  10   -0.624634203300908492E-01
  11   -0.301883332302117002E+00
  12   -0.609474576929052159E-01
  13   -0.229526337521556378E+00
  14   -0.105314391789001860E+01

MAP Parameters
Dim No.        Parameter
   1    0.541826488959927383E-01
   2   -0.236565530582760708E+02
   3    0.105287596734840627E+01
   4    0.850340235035722314E+00
   5    0.862422933815832835E-02
   6    0.206938986621133925E+01
   7   -0.267390913046898682E+01
   8    0.378084431813023730E-01
   9   -0.670807314302266811E+01
  10   -0.624634203300908492E-01
  11   -0.301883332302117002E+00
  12   -0.609474576929052159E-01
  13   -0.229526337521556378E+00
  14   -0.105314391789001860E+01
