Nested Sampling Global Log-Evidence           :   -0.132191611118528584E+03  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.132206168157862749E+03  +/-    0.223118912320850477E-02

Dim No.       Mean        Sigma
   1   -0.238636055582323418E-01    0.854440631639226774E-04
   2   -0.297403659692222107E+02    0.196391156104694063E-01
   3    0.731916740836266233E+00    0.165178675181202098E-02
   4    0.154617695148670897E+01    0.670702680629393032E-03
   5    0.772164549361327359E-03    0.810359018535244965E-05
   6    0.179383653464584314E+01    0.377725726173073367E-03
   7   -0.191344570119847490E+01    0.545708169390481598E-01
   8   -0.466543560805956908E-01    0.394738654750138819E-03
   9   -0.220517016818645706E+01    0.343405916337554476E-01
  10   -0.178324691920827894E+00    0.182744783048243895E-02
  11   -0.467040090873149863E-01    0.107343338173714899E-02
  12   -0.446267365908401603E+00    0.359456588726493470E-01
  13   -0.751569401648020663E-01    0.674718444035809573E-03
  14   -0.109960332368345104E+01    0.504662320435972280E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.239237739676438840E-01
   2   -0.297467579769568466E+02
   3    0.729445270868870455E+00
   4    0.154628040733954109E+01
   5    0.766081786285800845E-03
   6    0.179356713662858702E+01
   7   -0.193235676459109129E+01
   8   -0.469147046433383563E-01
   9   -0.221943774065535449E+01
  10   -0.179043873843709928E+00
  11   -0.461118399486015532E-01
  12   -0.487551033971435066E+00
  13   -0.758299263083780095E-01
  14   -0.110094303421301598E+01

MAP Parameters
Dim No.        Parameter
   1   -0.238003178665383182E-01
   2   -0.297758726744033950E+02
   3    0.734454637535212562E+00
   4    0.154693416423498453E+01
   5    0.774943070654680833E-03
   6    0.179412713464380968E+01
   7   -0.193671265659747127E+01
   8   -0.473440397092776272E-01
   9   -0.219945924832294493E+01
  10   -0.176617455174128135E+00
  11   -0.449049515658352799E-01
  12   -0.416385350887096606E+00
  13   -0.743353823070008468E-01
  14   -0.110224730796078063E+01
