Nested Sampling Global Log-Evidence           :   -0.799314069058054244E+01  +/-    0.257395712559261469E+00
Nested Importance Sampling Global Log-Evidence:   -0.129025755217326488E+02  +/-    0.454347152111487032E-01

Dim No.       Mean        Sigma
   1    0.753352898396683762E-01    0.374876550437260384E-01
   2   -0.174645431692970483E+02    0.493235737115386375E+01
   3    0.662180439565183909E+00    0.217852555172587115E+00
   4    0.127368371736935138E+01    0.298688820674754607E+00
   5    0.996052795408696595E-02    0.363133352310686256E-02
   6    0.172731700318890047E+01    0.113810412439347322E+00
   7   -0.165923927722047404E+01    0.454882296888480031E+00
   8   -0.720919048882580349E-01    0.721484609627229406E-01
   9   -0.299727357624693758E+01    0.369426397154234731E+01
  10   -0.101684649408454231E+00    0.144801657593954997E+00
  11   -0.283287877485662309E-01    0.135974531790411163E+00
  12   -0.223121543668932720E+00    0.200455951818403116E+00
  13    0.384352208723642841E-01    0.143268070712877338E+00
  14   -0.107343011177263215E+01    0.637555626084330557E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.737529149654464061E-01
   2   -0.976791135730536020E+01
   3    0.683236392134857207E+00
   4    0.963655888402475735E+00
   5    0.163506498648897589E-01
   6    0.175472960399300337E+01
   7   -0.198609762881466390E+01
   8   -0.885951541865099834E-01
   9   -0.445823481810418443E+01
  10   -0.125403361914196154E-01
  11    0.127352385712827282E+00
  12   -0.353399885872298647E+00
  13    0.584470490654604158E-01
  14   -0.102314745932138140E+01

MAP Parameters
Dim No.        Parameter
   1    0.737529149654464061E-01
   2   -0.976791135730536020E+01
   3    0.683236392134857207E+00
   4    0.963655888402475735E+00
   5    0.163506498648897589E-01
   6    0.175472960399300337E+01
   7   -0.198609762881466390E+01
   8   -0.885951541865099834E-01
   9   -0.445823481810418443E+01
  10   -0.125403361914196154E-01
  11    0.127352385712827282E+00
  12   -0.353399885872298647E+00
  13    0.584470490654604158E-01
  14   -0.102314745932138140E+01
