Nested Sampling Global Log-Evidence           :   -0.178494998719135758E+02  +/-    0.438598136313267828E+00
Nested Importance Sampling Global Log-Evidence:   -0.230761603221152072E+02  +/-    0.378414305892206121E-01

Dim No.       Mean        Sigma
   1    0.757762256476485485E-01    0.263024461001733767E-01
   2   -0.160447232426716440E+02    0.121188126827251619E+01
   3    0.681416642229648595E+00    0.118741989925367136E+00
   4    0.161861832174392584E+01    0.190814591756626295E+00
   5    0.927769859916677438E-02    0.194704724111223471E-02
   6    0.163760726486472641E+01    0.910423869128428181E-01
   7   -0.166605211852811830E+01    0.416637063275407837E+00
   8   -0.339442968444951670E-01    0.379159044357418526E-01
   9   -0.250581613396492209E+01    0.281606389535627333E+01
  10   -0.158167895433305367E+00    0.150233824855324438E+00
  11   -0.572797503500301619E-01    0.137978342061432030E+00
  12   -0.283129828041895348E+00    0.210453534282924598E+00
  13   -0.135339284327265996E+00    0.975231160481653814E-01
  14   -0.106171088218920850E+01    0.550556864747389976E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.669054622686863221E-01
   2   -0.167770942850671219E+02
   3    0.665483721120666449E+00
   4    0.201717237170203889E+01
   5    0.910313415577099910E-02
   6    0.155298930137329472E+01
   7   -0.231850916351046310E+01
   8   -0.224363887994780339E-01
   9   -0.487286537119676399E+00
  10   -0.178246409905263054E+00
  11   -0.344682971518909198E+00
  12   -0.126840032321461071E+00
  13   -0.135001261737039552E+00
  14   -0.106302141628231817E+01

MAP Parameters
Dim No.        Parameter
   1    0.669054622686863221E-01
   2   -0.167770942850671219E+02
   3    0.665483721120666449E+00
   4    0.201717237170203889E+01
   5    0.910313415577099910E-02
   6    0.155298930137329472E+01
   7   -0.231850916351046310E+01
   8   -0.224363887994780339E-01
   9   -0.487286537119676399E+00
  10   -0.178246409905263054E+00
  11   -0.344682971518909198E+00
  12   -0.126840032321461071E+00
  13   -0.135001261737039552E+00
  14   -0.106302141628231817E+01
