Nested Sampling Global Log-Evidence           :   -0.429416626494722834E+03  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.429423596351499896E+03  +/-    0.904204500303257622E-02

Dim No.       Mean        Sigma
   1   -0.179769331729748127E+00    0.581162056943796985E-02
   2   -0.215915942088317649E+02    0.945062219175633184E-01
   3    0.821895289625130587E+00    0.181354000351992006E-01
   4    0.818479641715452733E-01    0.295978351089354295E-01
   5    0.851339009341285993E-02    0.139206538888627567E-02
   6    0.658526044174372105E+00    0.253653307181903875E-01
   7   -0.167226828379070569E+01    0.230397804507855436E+00
   8   -0.185434643184683445E+00    0.242131777980866512E-01
   9   -0.336469265747280488E+01    0.108852467255924101E+01
  10   -0.178622985396646256E+00    0.508388742398222515E-01
  11   -0.490595275495492116E-03    0.497765404038630621E-01
  12   -0.104267578713249570E+00    0.437089410837104633E-01
  13   -0.244176053734698723E+00    0.808337991464049416E-01
  14   -0.104707562571794854E+01    0.107555946939858448E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.190098815945536515E+00
   2   -0.217519021769770013E+02
   3    0.818529794561210222E+00
   4    0.592352018912329220E-01
   5    0.952013339296268850E-02
   6    0.722831522317954334E+00
   7   -0.170784148839611682E+01
   8   -0.200449396271290159E+00
   9   -0.476069974145341934E+01
  10   -0.144401498610423479E+00
  11   -0.342413802251628346E-01
  12   -0.651970311435846606E-01
  13   -0.296880012403794913E+00
  14   -0.104701226098457956E+01

MAP Parameters
Dim No.        Parameter
   1   -0.169081982095539679E+00
   2   -0.216077973196662754E+02
   3    0.831608418333794508E+00
   4    0.505647144806519108E-01
   5    0.841901198220518752E-02
   6    0.607704113887551856E+00
   7   -0.155340848902077244E+01
   8   -0.202328674232490652E+00
   9   -0.333872913090523182E+01
  10   -0.112941954599821370E+00
  11   -0.452518384213253522E-01
  12   -0.102547970685949952E+00
  13   -0.165213333217947900E+00
  14   -0.104829570335766920E+01
