Nested Sampling Global Log-Evidence           :   -0.244162351409632237E+02  +/-    0.494529993915129654E-01
Nested Importance Sampling Global Log-Evidence:   -0.250679910676133098E+02  +/-    0.670150907715202082E-01

Dim No.       Mean        Sigma
   1   -0.355753947898760498E-02    0.755699766703040073E-02
   2   -0.659841250106118604E+01    0.133789158223685645E+00
   3    0.752447479860232221E-01    0.375280093825555369E-01
   4    0.118347906024529159E+01    0.772376011794682071E-01
   5    0.169644894510127577E-01    0.117226958799814766E-02
   6    0.195059128728600517E+01    0.232679338443895940E-01
   7   -0.167400897244425972E+01    0.249799559374998675E+00
   8   -0.727273944965697861E-01    0.121382535345335770E-01
   9   -0.194109147610275645E+01    0.169297884171003471E+00
  10   -0.109474722141442937E+00    0.545101672080779698E-01
  11   -0.147696417038682776E+00    0.107502872656491333E+00
  12   -0.162478188941462431E+00    0.811352849326268805E-01
  13   -0.929896772590624449E-01    0.219590972040036476E-01
  14   -0.107757812586706381E+01    0.231007025774852930E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.345764338239151715E-02
   2   -0.658427125152102999E+01
   3    0.552940329930068641E-01
   4    0.133359244419457856E+01
   5    0.161349739555619945E-01
   6    0.197502942919386615E+01
   7   -0.164179467430038217E+01
   8   -0.651218051841868512E-01
   9   -0.197192578119110351E+01
  10   -0.142241979158388515E+00
  11   -0.855295452675763901E-01
  12   -0.913170037688992020E-01
  13   -0.135000618776336651E+00
  14   -0.103528903954478091E+01

MAP Parameters
Dim No.        Parameter
   1   -0.796380264043766196E-02
   2   -0.654545642694477792E+01
   3    0.937099320896961629E-01
   4    0.111321616151951686E+01
   5    0.147443907316910528E-01
   6    0.195207143816105377E+01
   7   -0.248080667452333659E+01
   8   -0.732190870596711035E-01
   9   -0.217612984849425750E+01
  10    0.668286887895268994E-01
  11   -0.383518031719370933E-01
  12   -0.175560099092667787E+00
  13   -0.110627952725297019E+00
  14   -0.106750772645643299E+01
