Nested Sampling Global Log-Evidence           :   -0.272652892045234871E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.272790151816477859E+02  +/-    0.615850037844231386E-02

Dim No.       Mean        Sigma
   1    0.736790297808333633E-01    0.111430045949119090E-02
   2   -0.319442547411328448E+02    0.846723178135644017E+00
   3    0.991176128436195070E+00    0.249622896328842055E-01
   4    0.105361622893686735E+01    0.345947105239043234E-01
   5    0.952032160511403873E-02    0.406770845720631422E-03
   6    0.212550031132683115E+01    0.223404316519844586E-02
   7   -0.178885299999281933E+01    0.200343701879673264E+00
   8   -0.151482922785436902E+00    0.527801367329883142E-02
   9   -0.115621509139271628E+01    0.930639696196855493E+00
  10    0.138280154062991933E+00    0.265239124388576622E-01
  11    0.501783896795822207E-01    0.691652545312783501E-01
  12   -0.183106459663737176E+00    0.312438295386055775E-01
  13   -0.313280645127943028E-01    0.356648542561167252E-02
  14   -0.106694126100440712E+01    0.529984931397246145E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.747950970678001037E-01
   2   -0.322178894230080246E+02
   3    0.959884103174553971E+00
   4    0.111992504088349198E+01
   5    0.971260341220617045E-02
   6    0.212941161179593585E+01
   7   -0.187412345062568275E+01
   8   -0.156570185921290073E+00
   9    0.645242888285131322E+00
  10    0.171912998942834350E+00
  11   -0.256716964746209544E-01
  12   -0.195217795626011686E+00
  13   -0.391876326499607033E-01
  14   -0.107257001063431456E+01

MAP Parameters
Dim No.        Parameter
   1    0.753415817401090898E-01
   2   -0.306319108373522653E+02
   3    0.100065209131492461E+01
   4    0.102761644729556934E+01
   5    0.955479462110855014E-02
   6    0.212604007716198495E+01
   7   -0.162103718363697968E+01
   8   -0.142096132699742056E+00
   9   -0.235273151630834221E+01
  10    0.151532087860479836E+00
  11    0.475547491043452272E-01
  12   -0.191216985685413232E+00
  13   -0.265792036616302046E-01
  14   -0.106866560824227053E+01
