         MJD         m       dm      uJy  duJy F  err  chi/N     RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57405.574387 16.729859      NaN     24.0   234 o    0   0.90 162.11 -45.692 10013.97  9121.85 4.21 2.23  86.4 -0.488    16.07 17.53 02a57405o0593o 0xc00802       -12.0
57405.599319 17.870951      NaN    -79.0    86 o    0   1.00 162.11 -45.692  9104.41  7978.98 3.91 2.58 -78.2 -0.460    17.50 18.95 02a57405o0630o 0xc00800       -12.0
57405.613959 18.034118      NaN    -78.0    74 o    0   1.36 162.11 -45.692  8811.25  9743.60 3.57 2.38 -77.2 -0.492    17.53 18.92 02a57405o0650o 0xc00800       -12.0
57447.470870 17.464922      NaN   -220.0   125 o    0   1.05 162.11 -45.692  8921.30  8777.87 4.04 2.39 -88.4 -0.491    16.87 17.88 02a57447o0537o 0xc00800       -12.0
57447.479151 17.630360      NaN     49.0    87 o    0   1.09 162.11 -45.692   156.27  8046.48 3.65 2.82 -88.7 -0.428    17.41 18.58 02a57447o0552o 0xc00800       -12.0
57447.489892 17.637125      NaN     -4.0   104 o    0   1.02 162.11 -45.692 10144.14  8153.91 4.10 2.71 -82.7 -0.471    17.32 18.43 02a57447o0571o 0xc00a00       -12.0
57447.509306 17.721771      NaN     17.0    89 o    0   1.04 162.11 -45.692  9971.93  7929.77 4.07 2.95 -79.7 -0.472    17.43 18.60 02a57447o0606o 0xc00800       -12.0
57465.406981 18.158337      NaN   -106.0    66 o    0   1.16 162.11 -45.692  9233.62  8958.70 4.11 3.16  81.1 -0.520    18.28 19.21 02a57465o0408o 0xc00800       -12.0
57465.423547 18.459772      NaN    -34.0    50 o    0   1.03 162.11 -45.692   174.69  7654.25 4.65 3.52 -58.0 -0.432    18.23 19.16 02a57465o0442o 0xc00800       -12.0
57465.424027 17.909502      NaN     54.0    61 o    0   1.22 162.11 -45.692  8938.34  8381.73 4.03 3.12  82.7 -0.524    18.25 19.18 02a57465o0443o 0xc00800       -12.0
57465.441092 18.014729      NaN     37.0    59 o    0   0.98 162.11 -45.692 10144.86  7763.08 4.15 2.89  83.5 -0.520    18.27 19.18 02a57465o0478o 0xc00800       -12.0
