Nested Sampling Global Log-Evidence           :   -0.114181756333194059E+03  +/-    0.586776530909911744E-02
Nested Importance Sampling Global Log-Evidence:   -0.114170955783629438E+03  +/-    0.126966135274801922E-01

Dim No.       Mean        Sigma
   1    0.283506881340065617E-01    0.518058119602890759E-02
   2   -0.261588240703268315E+01    0.225463226804650529E+00
   3    0.781951480254215792E+00    0.105140021115241195E-01
   4    0.685276749345802627E+00    0.463355025775247023E-01
   5    0.119350592205397163E-01    0.200341912485347629E-02
   6    0.141533039899892144E+01    0.206198083458219092E-01
   7   -0.178058942073896298E+01    0.202241522665964096E+00
   8   -0.222075486552465423E+00    0.410909466195466672E-01
   9   -0.829582697081864140E+01    0.114875385011835518E+01
  10   -0.464014938182800984E+00    0.477604407799315511E-01
  11   -0.295159931831948996E+00    0.823010343626067314E-01
  12   -0.206756205483257571E+00    0.869992479874709818E-01
  13   -0.872037217168225798E+00    0.419878639245678462E-01
  14   -0.108100015294566187E+01    0.162906300246994477E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.257815744634928359E-01
   2   -0.302494245958931396E+01
   3    0.777758590472334421E+00
   4    0.637066078773092292E+00
   5    0.864554043896229030E-02
   6    0.145670817241109840E+01
   7   -0.163000082515179723E+01
   8   -0.277825601569012592E+00
   9   -0.807442265850284180E+01
  10   -0.510191801528125710E+00
  11   -0.363926537167338249E+00
  12   -0.423526541471744067E+00
  13   -0.941529612458696485E+00
  14   -0.108995705316601876E+01

MAP Parameters
Dim No.        Parameter
   1    0.256066492518929670E-01
   2   -0.261775853062006991E+01
   3    0.793798227915211818E+00
   4    0.657710941174530883E+00
   5    0.132773041841562356E-01
   6    0.137397000674203817E+01
   7   -0.204639593088205718E+01
   8   -0.184847719492528761E+00
   9   -0.814719358619537815E+01
  10   -0.432113931714787292E+00
  11   -0.246310748554331965E+00
  12   -0.176015147237355535E+00
  13   -0.859119664578394171E+00
  14   -0.107583993072385775E+01
