Nested Sampling Global Log-Evidence           :   -0.189294861324427011E+02  +/-    0.520419135749057626E+00
Nested Importance Sampling Global Log-Evidence:   -0.244744249142546693E+02  +/-    0.337125358718507462E-01

Dim No.       Mean        Sigma
   1    0.855263939551444696E-01    0.283082038636399622E-01
   2   -0.101592127315134579E+02    0.115324875280116834E+01
   3    0.565366096749978286E+00    0.120375025152999388E+00
   4    0.148453037067017224E+01    0.975316096836205959E-01
   5    0.125944697718154402E-01    0.232094337923889529E-02
   6    0.136946706043475963E+01    0.420956929855631767E-01
   7   -0.174634280027445588E+01    0.429445685586828829E+00
   8   -0.456898472849307236E-01    0.433575697507774388E-01
   9   -0.222851180337960475E+01    0.121455996052847159E+01
  10   -0.293154631469937699E+00    0.123230567090840626E+00
  11   -0.298060107116335307E-01    0.948884067678370524E-01
  12   -0.217142079460800830E+00    0.168717207045894935E+00
  13   -0.149501728219114532E+00    0.964081890943712522E-01
  14   -0.106364835926506429E+01    0.534426593424899427E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.109237319809442526E+00
   2   -0.104262791557478920E+02
   3    0.694859064408319793E+00
   4    0.152131589043343229E+01
   5    0.146620205849383491E-01
   6    0.136662791582920540E+01
   7   -0.154552633563490160E+01
   8    0.228100776341773337E-02
   9   -0.114133146235919769E+01
  10   -0.325352819336372390E+00
  11   -0.521454188036239996E-01
  12   -0.248874549968863545E-01
  13   -0.110178426275946498E+00
  14   -0.102782737008211300E+01

MAP Parameters
Dim No.        Parameter
   1    0.109237319809442526E+00
   2   -0.104262791557478920E+02
   3    0.694859064408319793E+00
   4    0.152131589043343229E+01
   5    0.146620205849383491E-01
   6    0.136662791582920540E+01
   7   -0.154552633563490160E+01
   8    0.228100776341773337E-02
   9   -0.114133146235919769E+01
  10   -0.325352819336372390E+00
  11   -0.521454188036239996E-01
  12   -0.248874549968863545E-01
  13   -0.110178426275946498E+00
  14   -0.102782737008211300E+01
