Nested Sampling Global Log-Evidence           :   -0.342208494799895249E+02  +/-    0.531794403419761252E+00
Nested Importance Sampling Global Log-Evidence:   -0.391279052601947086E+02  +/-    0.328901814237763448E-01

Dim No.       Mean        Sigma
   1    0.364254730740280405E-01    0.221106125804966108E-01
   2   -0.144293708715352427E+02    0.513726935505922855E+00
   3    0.402685871132870354E+00    0.998800755711274774E-01
   4    0.982174680742656458E+00    0.219581664784170627E+00
   5    0.115070041696250080E-01    0.383802772306744786E-02
   6    0.221480606425972537E+01    0.846390807344722107E-01
   7   -0.172876496434987770E+01    0.463355234976995600E+00
   8    0.895893671350692956E-02    0.304632367150923407E-01
   9   -0.172583190332119396E+01    0.768085931659852728E+00
  10   -0.107020077253257642E+00    0.121036921507634024E+00
  11   -0.767891381538578083E-01    0.135769233623576707E+00
  12   -0.222147601746891521E+00    0.244365399766731578E+00
  13   -0.498027545647177605E+00    0.922077323476617056E-01
  14   -0.106193718082145216E+01    0.532943237020043342E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.147965581137484009E-01
   2   -0.147736319569370984E+02
   3    0.275552746232055445E+00
   4    0.872101372779486628E+00
   5    0.164477833008315547E-01
   6    0.230524249616729104E+01
   7   -0.174857624500575759E+01
   8    0.340905159196979585E-01
   9   -0.156681457796038548E+01
  10    0.342445963696360323E-01
  11    0.204248267518245180E+00
  12   -0.251719841774629083E+00
  13   -0.611706485247396792E+00
  14   -0.105028886700600665E+01

MAP Parameters
Dim No.        Parameter
   1    0.147965581137484009E-01
   2   -0.147736319569370984E+02
   3    0.275552746232055445E+00
   4    0.872101372779486628E+00
   5    0.164477833008315547E-01
   6    0.230524249616729104E+01
   7   -0.174857624500575759E+01
   8    0.340905159196979585E-01
   9   -0.156681457796038548E+01
  10    0.342445963696360323E-01
  11    0.204248267518245180E+00
  12   -0.251719841774629083E+00
  13   -0.611706485247396792E+00
  14   -0.105028886700600665E+01
